SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.011
Elongation till break,1-Preload,0.200,44,0,-0.011
Elongation till break,1-Preload,0.400,44,0,-0.011
Elongation till break,1-Stretch,0.420,44,0,-0.011
Elongation till break,1-Stretch,0.620,44.372,0.372,0.399
Elongation till break,1-Stretch,0.820,44.813,0.813,1.217
Elongation till break,1-Stretch,1.020,45.254,1.254,1.545
Elongation till break,1-Stretch,1.220,45.695,1.695,1.954
Elongation till break,1-Stretch,1.420,46.137,2.137,2.609
Elongation till break,1-Stretch,1.620,46.578,2.578,2.854
Elongation till break,1-Stretch,1.820,47.019,3.019,3.263
Elongation till break,1-Stretch,2.020,47.46,3.46,4.082
Elongation till break,1-Stretch,2.220,47.901,3.901,4.491
Elongation till break,1-Stretch,2.420,48.342,4.342,5.146
Elongation till break,1-Stretch,2.620,48.783,4.783,5.637
Elongation till break,1-Stretch,2.820,49.224,5.224,6.046
Elongation till break,1-Stretch,3.020,49.665,5.665,7.192
Elongation till break,1-Stretch,3.220,50.106,6.106,7.929
Elongation till break,1-Stretch,3.420,50.547,6.547,8.584
Elongation till break,1-Stretch,3.620,50.988,6.988,9.484
Elongation till break,1-Stretch,3.820,51.43,7.43,10.139
Elongation till break,1-Stretch,4.020,51.871,7.871,11.039
Elongation till break,1-Stretch,4.220,52.312,8.312,11.612
Elongation till break,1-Stretch,4.420,52.753,8.753,12.431
Elongation till break,1-Stretch,4.620,53.194,9.194,13.495
Elongation till break,1-Stretch,4.820,53.635,9.635,14.395
Elongation till break,1-Stretch,5.020,54.076,10.076,15.050
Elongation till break,1-Stretch,5.220,54.517,10.517,16.196
Elongation till break,1-Stretch,5.420,54.958,10.958,17.260
Elongation till break,1-Stretch,5.620,55.399,11.399,17.833
Elongation till break,1-Stretch,5.820,55.84,11.84,19.060
Elongation till break,1-Stretch,6.020,56.282,12.282,20.206
Elongation till break,1-Stretch,6.220,56.722,12.722,20.943
Elongation till break,1-Stretch,6.420,57.164,13.164,22.007
Elongation till break,1-Stretch,6.620,57.605,13.605,23.235
Elongation till break,1-Stretch,6.820,58.046,14.046,24.217
Elongation till break,1-Stretch,7.020,58.487,14.487,25.363
Elongation till break,1-Stretch,7.220,58.928,14.928,26.591
Elongation till break,1-Stretch,7.420,59.369,15.369,27.655
Elongation till break,1-Stretch,7.620,59.81,15.81,28.719
Elongation till break,1-Stretch,7.820,60.251,16.251,29.619
Elongation till break,1-Stretch,8.020,60.692,16.692,30.929
Elongation till break,1-Stretch,8.220,61.133,17.133,32.238
Elongation till break,1-Stretch,8.420,61.574,17.574,33.220
Elongation till break,1-Stretch,8.620,62.016,18.016,34.530
Elongation till break,1-Stretch,8.820,62.456,18.456,35.512
Elongation till break,1-Stretch,9.020,62.898,18.898,37.067
Elongation till break,1-Stretch,9.220,63.339,19.339,38.541
Elongation till break,1-Stretch,9.420,63.78,19.78,39.441
Elongation till break,1-Stretch,9.620,64.221,20.221,40.669
Elongation till break,1-Stretch,9.820,64.662,20.662,41.733
Elongation till break,1-Stretch,10.020,65.103,21.103,43.124
Elongation till break,1-Stretch,10.220,65.544,21.544,44.516
Elongation till break,1-Stretch,10.420,65.985,21.985,45.580
Elongation till break,1-Stretch,10.620,66.426,22.426,46.971
Elongation till break,1-Stretch,10.820,66.867,22.867,48.281
Elongation till break,1-Stretch,11.020,67.308,23.308,49.754
Elongation till break,1-Stretch,11.220,67.75,23.75,51.145
Elongation till break,1-Stretch,11.420,68.191,24.191,52.455
Elongation till break,1-Stretch,11.620,68.632,24.632,53.601
Elongation till break,1-Stretch,11.820,69.073,25.073,54.829
Elongation till break,1-Stretch,12.020,69.514,25.514,56.138
Elongation till break,1-Stretch,12.220,69.955,25.955,56.384
Elongation till break,1-Stretch,12.420,70.396,26.396,57.530
Elongation till break,1-Stretch,12.620,70.837,26.837,59.003
Elongation till break,1-Stretch,12.820,71.278,27.278,60.313
Elongation till break,1-Stretch,13.020,71.719,27.719,61.786
Elongation till break,1-Stretch,13.220,72.16,28.16,63.014
Elongation till break,1-Stretch,13.420,72.601,28.601,64.405
Elongation till break,1-Stretch,13.620,73.043,29.043,65.551
Elongation till break,1-Stretch,13.820,73.484,29.484,67.106
Elongation till break,1-Stretch,14.020,73.925,29.925,68.498
Elongation till break,1-Stretch,14.220,74.366,30.366,69.807
Elongation till break,1-Stretch,14.420,74.807,30.807,71.199
Elongation till break,1-Stretch,14.620,75.248,31.248,72.836
Elongation till break,1-Stretch,14.820,75.689,31.689,74.309
Elongation till break,1-Stretch,15.020,76.13,32.13,75.618
Elongation till break,1-Stretch,15.220,76.571,32.571,76.928
Elongation till break,1-Stretch,15.420,77.012,33.012,77.828
Elongation till break,1-Stretch,15.620,77.453,33.453,79.220
Elongation till break,1-Stretch,15.820,77.895,33.895,80.202
Elongation till break,1-Stretch,16.020,78.335,34.335,79.957
Elongation till break,1-Stretch,16.220,78.777,34.777,-2.466
Elongation till break,1-Stretch,16.420,79.218,35.218,-2.384
Elongation till break,1-Stretch,16.620,79.659,35.659,-2.057
Elongation till break,1-Stretch,16.820,80.1,36.1,-2.057
Elongation till break,1-Stretch,17.020,80.541,36.541,-1.975
Elongation till break,1-Stretch,17.220,80.982,36.982,-1.975
Elongation till break,1-Stretch,17.420,81.423,37.423,-1.975
