SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,0.006
Elongation till break,1-Preload,0.200,44.001,0,-0.008
Elongation till break,1-Preload,0.400,44.001,0,0.002
Elongation till break,1-Stretch,0.420,44.001,0,-0.003
Elongation till break,1-Stretch,0.620,44.372,0.371,-0.171
Elongation till break,1-Stretch,0.820,44.813,0.812,-0.348
Elongation till break,1-Stretch,1.020,45.254,1.253,-0.405
Elongation till break,1-Stretch,1.220,45.695,1.694,-0.401
Elongation till break,1-Stretch,1.420,46.136,2.135,-0.367
Elongation till break,1-Stretch,1.620,46.578,2.577,-0.310
Elongation till break,1-Stretch,1.820,47.019,3.018,-0.300
Elongation till break,1-Stretch,2.020,47.46,3.459,-0.228
Elongation till break,1-Stretch,2.220,47.901,3.9,-0.185
Elongation till break,1-Stretch,2.420,48.342,4.341,-0.142
Elongation till break,1-Stretch,2.620,48.783,4.782,0.026
Elongation till break,1-Stretch,2.820,49.224,5.223,0.150
Elongation till break,1-Stretch,3.020,49.665,5.664,0.294
Elongation till break,1-Stretch,3.220,50.106,6.105,0.437
Elongation till break,1-Stretch,3.420,50.547,6.546,0.567
Elongation till break,1-Stretch,3.620,50.989,6.988,0.686
Elongation till break,1-Stretch,3.820,51.43,7.429,0.801
Elongation till break,1-Stretch,4.020,51.871,7.87,0.911
Elongation till break,1-Stretch,4.220,52.312,8.311,0.988
Elongation till break,1-Stretch,4.420,52.753,8.752,1.146
Elongation till break,1-Stretch,4.620,53.194,9.193,1.275
Elongation till break,1-Stretch,4.820,53.635,9.634,1.395
Elongation till break,1-Stretch,5.020,54.076,10.075,1.524
Elongation till break,1-Stretch,5.220,54.518,10.517,1.682
Elongation till break,1-Stretch,5.420,54.959,10.958,1.821
Elongation till break,1-Stretch,5.620,55.4,11.399,1.950
Elongation till break,1-Stretch,5.820,55.841,11.84,2.060
Elongation till break,1-Stretch,6.020,56.282,12.281,2.185
Elongation till break,1-Stretch,6.220,56.723,12.722,2.343
Elongation till break,1-Stretch,6.420,57.164,13.163,2.481
Elongation till break,1-Stretch,6.620,57.605,13.604,2.697
Elongation till break,1-Stretch,6.820,58.046,14.045,2.903
Elongation till break,1-Stretch,7.020,58.488,14.487,3.113
Elongation till break,1-Stretch,7.220,58.929,14.928,3.305
Elongation till break,1-Stretch,7.420,59.37,15.369,3.482
Elongation till break,1-Stretch,7.620,59.811,15.81,3.654
Elongation till break,1-Stretch,7.820,60.252,16.251,3.812
Elongation till break,1-Stretch,8.020,60.693,16.692,3.985
Elongation till break,1-Stretch,8.220,61.134,17.133,4.162
Elongation till break,1-Stretch,8.420,61.575,17.574,4.344
Elongation till break,1-Stretch,8.620,62.017,18.016,4.554
Elongation till break,1-Stretch,8.820,62.457,18.456,4.784
Elongation till break,1-Stretch,9.020,62.899,18.898,5.000
Elongation till break,1-Stretch,9.220,63.34,19.339,5.191
Elongation till break,1-Stretch,9.420,63.781,19.78,5.359
Elongation till break,1-Stretch,9.620,64.222,20.221,5.464
Elongation till break,1-Stretch,9.820,64.663,20.662,5.560
Elongation till break,1-Stretch,10.020,65.104,21.103,5.703
Elongation till break,1-Stretch,10.220,65.545,21.544,5.837
Elongation till break,1-Stretch,10.420,65.986,21.985,6.000
Elongation till break,1-Stretch,10.620,66.428,22.427,6.149
Elongation till break,1-Stretch,10.820,66.869,22.868,6.249
Elongation till break,1-Stretch,11.020,67.31,23.309,6.263
Elongation till break,1-Stretch,11.220,67.751,23.75,6.024
Elongation till break,1-Stretch,11.420,68.192,24.191,0.270
Elongation till break,1-Stretch,11.620,68.633,24.632,0.452
Elongation till break,1-Stretch,11.820,69.074,25.073,0.193
Elongation till break,1-Stretch,12.020,69.515,25.514,0.260
Elongation till break,1-Stretch,12.220,69.956,25.955,0.284
Elongation till break,1-Stretch,12.420,70.398,26.397,0.313
Elongation till break,1-Stretch,12.620,70.839,26.838,0.337
Elongation till break,1-Stretch,12.820,71.28,27.279,0.375
Elongation till break,1-Stretch,13.020,71.721,27.72,0.404
Elongation till break,1-Stretch,13.220,72.162,28.161,0.413
Elongation till break,1-Stretch,13.420,72.603,28.602,0.423
Elongation till break,1-Stretch,13.620,73.044,29.043,0.447
Elongation till break,1-Stretch,13.820,73.485,29.484,0.452
