SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,0.332
Elongation till break,1-Preload,0.200,44,0,-0.077
Elongation till break,1-Preload,0.400,44,0,0.169
Elongation till break,1-Stretch,0.420,44,0,0.169
Elongation till break,1-Stretch,0.620,44.372,0.372,0.496
Elongation till break,1-Stretch,0.820,44.813,0.813,1.151
Elongation till break,1-Stretch,1.020,45.255,1.255,1.478
Elongation till break,1-Stretch,1.220,45.696,1.696,1.887
Elongation till break,1-Stretch,1.420,46.137,2.137,2.460
Elongation till break,1-Stretch,1.620,46.578,2.578,2.870
Elongation till break,1-Stretch,1.820,47.019,3.019,3.115
Elongation till break,1-Stretch,2.020,47.46,3.46,3.770
Elongation till break,1-Stretch,2.220,47.901,3.901,4.179
Elongation till break,1-Stretch,2.420,48.342,4.342,4.670
Elongation till break,1-Stretch,2.620,48.783,4.783,5.243
Elongation till break,1-Stretch,2.820,49.224,5.224,6.144
Elongation till break,1-Stretch,3.020,49.665,5.665,6.471
Elongation till break,1-Stretch,3.220,50.107,6.107,7.126
Elongation till break,1-Stretch,3.420,50.547,6.547,7.862
Elongation till break,1-Stretch,3.620,50.989,6.989,8.599
Elongation till break,1-Stretch,3.820,51.43,7.43,9.172
Elongation till break,1-Stretch,4.020,51.871,7.871,9.909
Elongation till break,1-Stretch,4.220,52.312,8.312,10.564
Elongation till break,1-Stretch,4.420,52.753,8.753,11.546
Elongation till break,1-Stretch,4.620,53.194,9.194,12.037
Elongation till break,1-Stretch,4.820,53.635,9.635,13.019
Elongation till break,1-Stretch,5.020,54.076,10.076,13.838
Elongation till break,1-Stretch,5.220,54.517,10.517,14.738
Elongation till break,1-Stretch,5.420,54.958,10.958,15.393
Elongation till break,1-Stretch,5.620,55.399,11.399,16.457
Elongation till break,1-Stretch,5.820,55.841,11.841,17.357
Elongation till break,1-Stretch,6.020,56.282,12.282,18.094
Elongation till break,1-Stretch,6.220,56.723,12.723,19.076
Elongation till break,1-Stretch,6.420,57.164,13.164,20.058
Elongation till break,1-Stretch,6.620,57.605,13.605,21.204
Elongation till break,1-Stretch,6.820,58.046,14.046,22.022
Elongation till break,1-Stretch,7.020,58.487,14.487,23.087
Elongation till break,1-Stretch,7.220,58.928,14.928,24.232
Elongation till break,1-Stretch,7.420,59.369,15.369,25.051
Elongation till break,1-Stretch,7.620,59.81,15.81,25.951
Elongation till break,1-Stretch,7.820,60.251,16.251,26.852
Elongation till break,1-Stretch,8.020,60.692,16.692,27.916
Elongation till break,1-Stretch,8.220,61.133,17.133,29.143
Elongation till break,1-Stretch,8.420,61.575,17.575,30.044
Elongation till break,1-Stretch,8.620,62.016,18.016,31.108
Elongation till break,1-Stretch,8.820,62.457,18.457,32.336
Elongation till break,1-Stretch,9.020,62.898,18.898,33.318
Elongation till break,1-Stretch,9.220,63.339,19.339,34.545
Elongation till break,1-Stretch,9.420,63.78,19.78,35.691
Elongation till break,1-Stretch,9.620,64.221,20.221,36.592
Elongation till break,1-Stretch,9.820,64.662,20.662,37.819
Elongation till break,1-Stretch,10.020,65.103,21.103,39.047
Elongation till break,1-Stretch,10.220,65.544,21.544,40.193
Elongation till break,1-Stretch,10.420,65.985,21.985,41.585
Elongation till break,1-Stretch,10.620,66.426,22.426,42.649
Elongation till break,1-Stretch,10.820,66.868,22.868,44.122
Elongation till break,1-Stretch,11.020,67.309,23.309,45.186
Elongation till break,1-Stretch,11.220,67.75,23.75,46.496
Elongation till break,1-Stretch,11.420,68.191,24.191,47.969
Elongation till break,1-Stretch,11.620,68.632,24.632,48.624
Elongation till break,1-Stretch,11.820,69.073,25.073,49.933
Elongation till break,1-Stretch,12.020,69.514,25.514,51.079
Elongation till break,1-Stretch,12.220,69.955,25.955,52.552
Elongation till break,1-Stretch,12.420,70.396,26.396,54.026
Elongation till break,1-Stretch,12.620,70.837,26.837,55.417
Elongation till break,1-Stretch,12.820,71.278,27.278,56.972
Elongation till break,1-Stretch,13.020,71.72,27.72,58.118
Elongation till break,1-Stretch,13.220,72.16,28.16,59.591
Elongation till break,1-Stretch,13.420,72.602,28.602,60.819
Elongation till break,1-Stretch,13.620,73.043,29.043,62.374
Elongation till break,1-Stretch,13.820,73.484,29.484,63.766
Elongation till break,1-Stretch,14.020,73.925,29.925,65.239
Elongation till break,1-Stretch,14.220,74.366,30.366,66.303
Elongation till break,1-Stretch,14.420,74.807,30.807,68.022
Elongation till break,1-Stretch,14.620,75.248,31.248,69.332
Elongation till break,1-Stretch,14.820,75.689,31.689,70.887
Elongation till break,1-Stretch,15.020,76.13,32.13,72.033
Elongation till break,1-Stretch,15.220,76.571,32.571,73.670
Elongation till break,1-Stretch,15.420,77.012,33.012,74.652
Elongation till break,1-Stretch,15.620,77.454,33.454,10.891
Elongation till break,1-Stretch,15.820,77.895,33.895,-1.387
Elongation till break,1-Stretch,16.020,78.336,34.336,-1.632
