SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.029
Elongation till break,1-Preload,0.200,44,0,0.022
Elongation till break,1-Preload,0.400,44,0,-0.029
Elongation till break,1-Stretch,0.420,44,0,-0.004
Elongation till break,1-Stretch,0.620,44.372,0.372,0.357
Elongation till break,1-Stretch,0.820,44.813,0.813,0.743
Elongation till break,1-Stretch,1.020,45.255,1.255,1.052
Elongation till break,1-Stretch,1.220,45.696,1.696,1.413
Elongation till break,1-Stretch,1.420,46.137,2.137,1.747
Elongation till break,1-Stretch,1.620,46.578,2.578,2.031
Elongation till break,1-Stretch,1.820,47.019,3.019,2.417
Elongation till break,1-Stretch,2.020,47.46,3.46,2.777
Elongation till break,1-Stretch,2.220,47.901,3.901,2.906
Elongation till break,1-Stretch,2.420,48.342,4.342,3.267
Elongation till break,1-Stretch,2.620,48.783,4.783,3.678
Elongation till break,1-Stretch,2.820,49.224,5.224,4.039
Elongation till break,1-Stretch,3.020,49.665,5.665,4.477
Elongation till break,1-Stretch,3.220,50.107,6.107,4.811
Elongation till break,1-Stretch,3.420,50.547,6.547,5.249
Elongation till break,1-Stretch,3.620,50.989,6.989,5.713
Elongation till break,1-Stretch,3.820,51.43,7.43,6.073
Elongation till break,1-Stretch,4.020,51.871,7.871,6.408
Elongation till break,1-Stretch,4.220,52.312,8.312,6.846
Elongation till break,1-Stretch,4.420,52.753,8.753,7.335
Elongation till break,1-Stretch,4.620,53.194,9.194,7.773
Elongation till break,1-Stretch,4.820,53.635,9.635,8.339
Elongation till break,1-Stretch,5.020,54.076,10.076,8.751
Elongation till break,1-Stretch,5.220,54.517,10.517,9.266
Elongation till break,1-Stretch,5.420,54.958,10.958,9.652
Elongation till break,1-Stretch,5.620,55.399,11.399,10.167
Elongation till break,1-Stretch,5.820,55.841,11.841,10.605
Elongation till break,1-Stretch,6.020,56.282,12.282,11.197
Elongation till break,1-Stretch,6.220,56.723,12.723,11.094
Elongation till break,1-Stretch,6.420,57.164,13.164,0.511
Elongation till break,1-Stretch,6.620,57.605,13.605,0.022
Elongation till break,1-Stretch,6.820,58.046,14.046,0.074
Elongation till break,1-Stretch,7.020,58.487,14.487,0.125
Elongation till break,1-Stretch,7.220,58.928,14.928,0.151
