SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,0.094
Elongation till break,1-Preload,0.200,44,0,-0.060
Elongation till break,1-Preload,0.400,44,0,-0.111
Elongation till break,1-Stretch,0.420,44,0,-0.111
Elongation till break,1-Stretch,0.620,44.372,0.372,0.300
Elongation till break,1-Stretch,0.820,44.813,0.813,0.891
Elongation till break,1-Stretch,1.020,45.255,1.255,1.379
Elongation till break,1-Stretch,1.220,45.696,1.696,1.970
Elongation till break,1-Stretch,1.420,46.137,2.137,2.202
Elongation till break,1-Stretch,1.620,46.578,2.578,2.818
Elongation till break,1-Stretch,1.820,47.019,3.019,3.281
Elongation till break,1-Stretch,2.020,47.46,3.46,3.744
Elongation till break,1-Stretch,2.220,47.901,3.901,4.155
Elongation till break,1-Stretch,2.420,48.342,4.342,4.720
Elongation till break,1-Stretch,2.620,48.783,4.783,5.286
Elongation till break,1-Stretch,2.820,49.224,5.224,5.748
Elongation till break,1-Stretch,3.020,49.665,5.665,-1.319
Elongation till break,1-Stretch,3.220,50.107,6.107,-0.934
Elongation till break,1-Stretch,3.420,50.547,6.547,-0.882
