SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.013
Elongation till break,1-Preload,0.200,44,0,-0.064
Elongation till break,1-Preload,0.400,44,0,-0.141
Elongation till break,1-Stretch,0.420,44,0,-0.141
Elongation till break,1-Stretch,0.620,44.372,0.372,0.219
Elongation till break,1-Stretch,0.820,44.813,0.813,0.605
Elongation till break,1-Stretch,1.020,45.255,1.255,0.889
Elongation till break,1-Stretch,1.220,45.696,1.696,1.223
Elongation till break,1-Stretch,1.420,46.137,2.137,1.584
Elongation till break,1-Stretch,1.620,46.578,2.578,1.893
Elongation till break,1-Stretch,1.820,47.019,3.019,2.305
Elongation till break,1-Stretch,2.020,47.46,3.46,2.717
Elongation till break,1-Stretch,2.220,47.901,3.901,2.974
Elongation till break,1-Stretch,2.420,48.342,4.342,3.438
Elongation till break,1-Stretch,2.620,48.783,4.783,3.850
Elongation till break,1-Stretch,2.820,49.224,5.224,4.390
Elongation till break,1-Stretch,3.020,49.665,5.665,4.880
Elongation till break,1-Stretch,3.220,50.107,6.107,5.395
Elongation till break,1-Stretch,3.420,50.547,6.547,5.884
Elongation till break,1-Stretch,3.620,50.989,6.989,6.425
Elongation till break,1-Stretch,3.820,51.43,7.43,6.914
Elongation till break,1-Stretch,4.020,51.871,7.871,7.583
Elongation till break,1-Stretch,4.220,52.312,8.312,8.047
Elongation till break,1-Stretch,4.420,52.753,8.753,8.510
Elongation till break,1-Stretch,4.620,53.194,9.194,9.103
Elongation till break,1-Stretch,4.820,53.635,9.635,9.463
Elongation till break,1-Stretch,5.020,54.076,10.076,-1.043
Elongation till break,1-Stretch,5.220,54.517,10.517,-1.120
Elongation till break,1-Stretch,5.420,54.958,10.958,-0.940
Elongation till break,1-Stretch,5.620,55.399,11.399,-0.914
Elongation till break,1-Stretch,5.820,55.841,11.841,-0.888
Elongation till break,1-Stretch,6.020,56.282,12.282,-0.965
Elongation till break,1-Stretch,6.220,56.723,12.723,-0.940
Elongation till break,1-Stretch,6.420,57.164,13.164,-0.991
