SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Stretch,1.02,45.255,0,-0.063
Elongation till break,1-Stretch,1.22,45.696,0.441,0.128
Elongation till break,1-Stretch,1.42,46.138,0.883,0.301
Elongation till break,1-Stretch,1.62,46.579,1.324,0.44
Elongation till break,1-Stretch,1.82,47.02,1.765,0.602
Elongation till break,1-Stretch,2.02,47.461,2.206,0.746
Elongation till break,1-Stretch,2.22,47.902,2.647,0.765
Elongation till break,1-Stretch,2.42,48.343,3.088,0.885
Elongation till break,1-Stretch,2.62,48.784,3.529,1.067
Elongation till break,1-Stretch,2.82,49.225,3.97,1.129
Elongation till break,1-Stretch,3.02,49.667,4.412,1.297
Elongation till break,1-Stretch,3.22,50.108,4.853,1.455
Elongation till break,1-Stretch,3.42,50.549,5.294,1.608
Elongation till break,1-Stretch,3.62,50.99,5.735,1.761
Elongation till break,1-Stretch,3.82,51.431,6.176,1.928
Elongation till break,1-Stretch,4.02,51.872,6.617,2.015
Elongation till break,1-Stretch,4.22,52.313,7.058,2.158
Elongation till break,1-Stretch,4.42,52.754,7.499,2.326
Elongation till break,1-Stretch,4.62,53.195,7.94,2.551
Elongation till break,1-Stretch,4.82,53.637,8.382,2.795
Elongation till break,1-Stretch,5.02,54.078,8.823,3.039
Elongation till break,1-Stretch,5.22,54.519,9.264,3.264
Elongation till break,1-Stretch,5.42,54.96,9.705,3.456
Elongation till break,1-Stretch,5.62,55.401,10.146,3.614
Elongation till break,1-Stretch,5.82,55.842,10.587,3.805
Elongation till break,1-Stretch,6.02,56.283,11.028,3.987
Elongation till break,1-Stretch,6.22,56.724,11.469,4.202
Elongation till break,1-Stretch,6.42,57.166,11.911,4.423
Elongation till break,1-Stretch,6.62,57.606,12.351,4.648
Elongation till break,1-Stretch,6.82,58.048,12.793,4.906
Elongation till break,1-Stretch,7.02,58.489,13.234,5.155
Elongation till break,1-Stretch,7.22,58.93,13.675,5.394
Elongation till break,1-Stretch,7.42,59.371,14.116,5.615
Elongation till break,1-Stretch,7.62,59.812,14.557,5.811
Elongation till break,1-Stretch,7.82,60.253,14.998,5.998
Elongation till break,1-Stretch,8.02,60.695,15.44,6.17
Elongation till break,1-Stretch,8.22,61.135,15.88,6.381
Elongation till break,1-Stretch,8.42,61.577,16.322,6.61
Elongation till break,1-Stretch,8.62,62.018,16.763,6.807
Elongation till break,1-Stretch,8.82,62.459,17.204,6.802
Elongation till break,1-Stretch,9.02,62.9,17.645,6.969
Elongation till break,1-Stretch,9.22,63.341,18.086,7.147
Elongation till break,1-Stretch,9.42,63.782,18.527,7.324
Elongation till break,1-Stretch,9.62,64.223,18.968,7.477
Elongation till break,1-Stretch,9.82,64.664,19.409,7.616
Elongation till break,1-Stretch,10.02,65.105,19.85,7.769
Elongation till break,1-Stretch,10.22,65.547,20.292,7.893
Elongation till break,1-Stretch,10.42,65.988,20.733,8.099
Elongation till break,1-Stretch,10.62,66.429,21.174,8.075
Elongation till break,1-Stretch,10.82,66.87,21.615,0.411
Elongation till break,1-Stretch,11.02,67.311,22.056,0.105
Elongation till break,1-Stretch,11.22,67.752,22.497,0.401
Elongation till break,1-Stretch,11.42,68.194,22.939,0.535
Elongation till break,1-Stretch,11.62,68.634,23.379,0.507
Elongation till break,1-Stretch,11.82,69.076,23.821,0.54
Elongation till break,1-Stretch,12.02,69.517,24.262,0.555
Elongation till break,1-Stretch,12.22,69.958,24.703,0.578
