SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Stretch,3.02,54.177,0,-0.013
Elongation till break,1-Stretch,3.22,54.658,0.481,0.045
Elongation till break,1-Stretch,3.42,55.139,0.962,0.107
Elongation till break,1-Stretch,3.62,55.621,1.444,0.159
Elongation till break,1-Stretch,3.82,56.102,1.925,0.179
Elongation till break,1-Stretch,4.02,56.583,2.406,0.174
Elongation till break,1-Stretch,4.22,57.064,2.887,0.241
Elongation till break,1-Stretch,4.42,57.545,3.368,0.303
Elongation till break,1-Stretch,4.62,58.027,3.85,0.361
Elongation till break,1-Stretch,4.82,58.508,4.331,0.428
Elongation till break,1-Stretch,5.02,58.989,4.812,0.466
Elongation till break,1-Stretch,5.22,59.47,5.293,0.514
Elongation till break,1-Stretch,5.42,59.951,5.774,0.552
Elongation till break,1-Stretch,5.62,60.432,6.255,0.547
Elongation till break,1-Stretch,5.82,60.913,6.736,0.6
Elongation till break,1-Stretch,6.02,61.395,7.218,0.624
Elongation till break,1-Stretch,6.22,61.876,7.699,0.686
Elongation till break,1-Stretch,6.42,62.357,8.18,0.724
Elongation till break,1-Stretch,6.62,62.838,8.661,0.739
Elongation till break,1-Stretch,6.82,63.319,9.142,0.428
Elongation till break,1-Stretch,7.02,63.801,9.624,-0.262
Elongation till break,1-Stretch,7.22,64.282,10.105,0.26
Elongation till break,1-Stretch,7.42,64.763,10.586,0.045
Elongation till break,1-Stretch,7.62,65.244,11.067,0.136
Elongation till break,1-Stretch,7.82,65.725,11.548,0.183
Elongation till break,1-Stretch,8.02,66.207,12.03,0.193
Elongation till break,1-Stretch,8.22,66.688,12.511,0.241
Elongation till break,1-Stretch,8.42,67.169,12.992,0.27
Elongation till break,1-Stretch,8.62,67.65,13.473,0.303
Elongation till break,1-Stretch,8.82,68.131,13.954,0.313
Elongation till break,1-Stretch,9.02,68.612,14.435,0.327
Elongation till break,1-Stretch,9.22,69.093,14.916,0.332
Elongation till break,1-Stretch,9.42,69.575,15.398,0.346
Elongation till break,1-Stretch,9.62,70.056,15.879,0.37
