SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,0.168
Elongation till break,1-Preload,0.200,44,0,-0.160
Elongation till break,1-Preload,0.400,44,0,0.004
Elongation till break,1-Stretch,0.420,44,0,0.004
Elongation till break,1-Stretch,0.620,44.371,0.371,0.741
Elongation till break,1-Stretch,0.820,44.812,0.812,1.068
Elongation till break,1-Stretch,1.020,45.253,1.253,1.559
Elongation till break,1-Stretch,1.220,45.694,1.694,2.296
Elongation till break,1-Stretch,1.420,46.135,2.135,2.541
Elongation till break,1-Stretch,1.620,46.576,2.576,3.033
Elongation till break,1-Stretch,1.820,47.017,3.017,3.524
Elongation till break,1-Stretch,2.020,47.459,3.459,3.933
Elongation till break,1-Stretch,2.220,47.9,3.9,4.424
Elongation till break,1-Stretch,2.420,48.341,4.341,5.079
Elongation till break,1-Stretch,2.620,48.782,4.782,5.324
Elongation till break,1-Stretch,2.820,49.223,5.223,6.143
Elongation till break,1-Stretch,3.020,49.664,5.664,7.043
Elongation till break,1-Stretch,3.220,50.105,6.105,7.452
Elongation till break,1-Stretch,3.420,50.546,6.546,8.435
Elongation till break,1-Stretch,3.620,50.987,6.987,8.926
Elongation till break,1-Stretch,3.820,51.428,7.428,9.908
Elongation till break,1-Stretch,4.020,51.869,7.869,10.808
Elongation till break,1-Stretch,4.220,52.31,8.31,11.381
Elongation till break,1-Stretch,4.420,52.751,8.751,12.445
Elongation till break,1-Stretch,4.620,53.193,9.193,13.509
Elongation till break,1-Stretch,4.820,53.634,9.634,14.328
Elongation till break,1-Stretch,5.020,54.075,10.075,15.064
Elongation till break,1-Stretch,5.220,54.516,10.516,16.128
Elongation till break,1-Stretch,5.420,54.957,10.957,17.193
Elongation till break,1-Stretch,5.620,55.398,11.398,17.929
Elongation till break,1-Stretch,5.820,55.839,11.839,18.993
Elongation till break,1-Stretch,6.020,56.28,12.28,20.057
Elongation till break,1-Stretch,6.220,56.721,12.721,20.794
Elongation till break,1-Stretch,6.420,57.162,13.162,21.940
Elongation till break,1-Stretch,6.620,57.603,13.603,23.004
Elongation till break,1-Stretch,6.820,58.044,14.044,23.741
Elongation till break,1-Stretch,7.020,58.486,14.486,24.968
Elongation till break,1-Stretch,7.220,58.927,14.927,26.196
Elongation till break,1-Stretch,7.420,59.368,15.368,27.014
Elongation till break,1-Stretch,7.620,59.809,15.809,28.079
Elongation till break,1-Stretch,7.820,60.25,16.25,29.224
Elongation till break,1-Stretch,8.020,60.691,16.691,30.207
Elongation till break,1-Stretch,8.220,61.132,17.132,31.271
Elongation till break,1-Stretch,8.420,61.573,17.573,32.417
Elongation till break,1-Stretch,8.620,62.014,18.014,33.644
Elongation till break,1-Stretch,8.820,62.455,18.455,34.954
Elongation till break,1-Stretch,9.020,62.896,18.896,35.772
Elongation till break,1-Stretch,9.220,63.338,19.338,37.164
Elongation till break,1-Stretch,9.420,63.778,19.778,38.310
Elongation till break,1-Stretch,9.620,64.22,20.22,39.619
Elongation till break,1-Stretch,9.820,64.661,20.661,40.929
Elongation till break,1-Stretch,10.020,65.102,21.102,41.747
Elongation till break,1-Stretch,10.220,65.543,21.543,43.221
Elongation till break,1-Stretch,10.420,65.984,21.984,44.448
Elongation till break,1-Stretch,10.620,66.425,22.425,46.085
Elongation till break,1-Stretch,10.820,66.866,22.866,47.477
Elongation till break,1-Stretch,11.020,67.307,23.307,48.787
Elongation till break,1-Stretch,11.220,67.748,23.748,50.096
Elongation till break,1-Stretch,11.420,68.189,24.189,51.324
Elongation till break,1-Stretch,11.620,68.63,24.63,52.879
Elongation till break,1-Stretch,11.820,69.072,25.072,54.189
Elongation till break,1-Stretch,12.020,69.513,25.513,55.744
Elongation till break,1-Stretch,12.220,69.954,25.954,57.135
Elongation till break,1-Stretch,12.420,70.395,26.395,58.527
Elongation till break,1-Stretch,12.620,70.836,26.836,59.263
Elongation till break,1-Stretch,12.820,71.277,27.277,60.900
Elongation till break,1-Stretch,13.020,71.718,27.718,62.292
Elongation till break,1-Stretch,13.220,72.159,28.159,63.601
Elongation till break,1-Stretch,13.420,72.6,28.6,64.092
Elongation till break,1-Stretch,13.620,73.041,29.041,65.238
Elongation till break,1-Stretch,13.820,73.482,29.482,66.302
Elongation till break,1-Stretch,14.020,73.923,29.923,67.530
Elongation till break,1-Stretch,14.220,74.365,30.365,68.676
Elongation till break,1-Stretch,14.420,74.806,30.806,70.149
Elongation till break,1-Stretch,14.620,75.247,31.247,69.822
Elongation till break,1-Stretch,14.820,75.688,31.688,-2.370
Elongation till break,1-Stretch,15.020,76.129,32.129,-2.451
Elongation till break,1-Stretch,15.220,76.57,32.57,-2.288
Elongation till break,1-Stretch,15.420,77.011,33.011,-2.124
Elongation till break,1-Stretch,15.620,77.452,33.452,-2.124
Elongation till break,1-Stretch,15.820,77.893,33.893,-2.124
