SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,0.002
Elongation till break,1-Preload,0.200,44.001,0,0.002
Elongation till break,1-Preload,0.400,44.001,0,0.002
Elongation till break,1-Stretch,0.410,44.001,0,0.002
Elongation till break,1-Stretch,0.610,44.372,0.371,0.413
Elongation till break,1-Stretch,0.810,44.813,0.812,0.927
Elongation till break,1-Stretch,1.010,45.254,1.253,1.518
Elongation till break,1-Stretch,1.210,45.695,1.694,1.980
Elongation till break,1-Stretch,1.410,46.136,2.135,2.546
Elongation till break,1-Stretch,1.610,46.577,2.576,2.957
Elongation till break,1-Stretch,1.810,47.018,3.017,3.471
Elongation till break,1-Stretch,2.010,47.46,3.459,3.959
Elongation till break,1-Stretch,2.210,47.9,3.899,4.473
Elongation till break,1-Stretch,2.410,48.342,4.341,5.141
Elongation till break,1-Stretch,2.610,48.783,4.782,5.835
Elongation till break,1-Stretch,2.810,49.224,5.223,6.503
Elongation till break,1-Stretch,3.010,49.665,5.664,7.274
Elongation till break,1-Stretch,3.210,50.106,6.105,8.020
Elongation till break,1-Stretch,3.410,50.547,6.546,8.739
Elongation till break,1-Stretch,3.610,50.988,6.987,9.484
Elongation till break,1-Stretch,3.810,51.43,7.429,10.204
Elongation till break,1-Stretch,4.010,51.871,7.87,11.001
Elongation till break,1-Stretch,4.210,52.312,8.311,11.797
Elongation till break,1-Stretch,4.410,52.753,8.752,12.645
Elongation till break,1-Stretch,4.610,53.194,9.193,13.108
Elongation till break,1-Stretch,4.810,53.635,9.634,14.008
Elongation till break,1-Stretch,5.010,54.076,10.075,13.468
Elongation till break,1-Stretch,5.210,54.517,10.516,-0.487
Elongation till break,1-Stretch,5.410,54.959,10.958,-0.076
Elongation till break,1-Stretch,5.610,55.399,11.398,-0.076
Elongation till break,1-Stretch,5.810,55.841,11.84,-0.024
