SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.026
Elongation till break,1-Preload,0.200,44,0,0.025
Elongation till break,1-Preload,0.400,44,0,-0.026
Elongation till break,1-Stretch,0.420,44,0,-0.000
Elongation till break,1-Stretch,0.620,44.371,0.371,0.489
Elongation till break,1-Stretch,0.820,44.812,0.812,1.030
Elongation till break,1-Stretch,1.020,45.254,1.254,1.493
Elongation till break,1-Stretch,1.220,45.694,1.694,2.394
Elongation till break,1-Stretch,1.420,46.136,2.136,3.167
Elongation till break,1-Stretch,1.620,46.577,2.577,3.965
Elongation till break,1-Stretch,1.820,47.018,3.018,4.789
Elongation till break,1-Stretch,2.020,47.459,3.459,5.587
Elongation till break,1-Stretch,2.220,47.9,3.9,6.308
Elongation till break,1-Stretch,2.420,48.341,4.341,7.132
Elongation till break,1-Stretch,2.620,48.782,4.782,7.982
Elongation till break,1-Stretch,2.820,49.223,5.223,8.420
Elongation till break,1-Stretch,3.020,49.664,5.664,8.420
Elongation till break,1-Stretch,3.220,50.105,6.105,8.703
Elongation till break,1-Stretch,3.420,50.546,6.546,-2.446
Elongation till break,1-Stretch,3.620,50.988,6.988,-2.137
Elongation till break,1-Stretch,3.820,51.429,7.429,-2.060
Elongation till break,1-Stretch,4.020,51.87,7.87,-2.009
Elongation till break,1-Stretch,4.220,52.311,8.311,-1.983
Elongation till break,1-Stretch,4.420,52.752,8.752,-1.983
Elongation till break,1-Stretch,4.620,53.193,9.193,-1.931
Elongation till break,1-Stretch,4.820,53.634,9.634,-1.906
Elongation till break,1-Stretch,5.020,54.075,10.075,-1.906
Elongation till break,1-Stretch,5.220,54.516,10.516,-1.906
Elongation till break,1-Stretch,5.420,54.957,10.957,-1.880
Elongation till break,1-Stretch,5.620,55.398,11.398,-1.803
Elongation till break,1-Stretch,5.820,55.839,11.839,-1.880
Elongation till break,1-Stretch,6.020,56.281,12.281,-1.854
Elongation till break,1-Stretch,6.220,56.722,12.722,-1.828
Elongation till break,1-Stretch,6.420,57.163,13.163,-1.803
Elongation till break,1-Stretch,6.620,57.604,13.604,-1.777
Elongation till break,1-Stretch,6.820,58.045,14.045,-1.777
Elongation till break,1-Stretch,7.020,58.486,14.486,-1.700
Elongation till break,1-Stretch,7.220,58.927,14.927,-1.777
Elongation till break,1-Stretch,7.420,59.368,15.368,-1.725
Elongation till break,1-Stretch,7.620,59.809,15.809,-1.725
Elongation till break,1-Stretch,7.820,60.25,16.25,-1.751
