SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Stretch,2.82,49.223,0,-0.096
Elongation till break,1-Stretch,3.02,49.665,0.442,0.024
Elongation till break,1-Stretch,3.22,50.106,0.883,0.124
Elongation till break,1-Stretch,3.42,50.547,1.324,0.196
Elongation till break,1-Stretch,3.62,50.988,1.765,0.306
Elongation till break,1-Stretch,3.82,51.429,2.206,0.407
Elongation till break,1-Stretch,4.02,51.87,2.647,0.431
Elongation till break,1-Stretch,4.22,52.311,3.088,0.541
Elongation till break,1-Stretch,4.42,52.752,3.529,0.661
Elongation till break,1-Stretch,4.62,53.194,3.971,0.761
Elongation till break,1-Stretch,4.82,53.635,4.412,0.886
Elongation till break,1-Stretch,5.02,54.076,4.853,0.991
Elongation till break,1-Stretch,5.22,54.517,5.294,1.101
Elongation till break,1-Stretch,5.42,54.958,5.735,1.178
Elongation till break,1-Stretch,5.62,55.399,6.176,1.283
Elongation till break,1-Stretch,5.82,55.84,6.617,1.326
Elongation till break,1-Stretch,6.02,56.281,7.058,1.384
Elongation till break,1-Stretch,6.22,56.722,7.499,1.474
Elongation till break,1-Stretch,6.42,57.164,7.941,1.618
Elongation till break,1-Stretch,6.62,57.604,8.381,1.752
Elongation till break,1-Stretch,6.82,58.046,8.823,1.891
Elongation till break,1-Stretch,7.02,58.487,9.264,2.015
Elongation till break,1-Stretch,7.22,58.928,9.705,2.149
Elongation till break,1-Stretch,7.42,59.369,10.146,2.26
Elongation till break,1-Stretch,7.62,59.81,10.587,2.346
Elongation till break,1-Stretch,7.82,60.251,11.028,2.465
Elongation till break,1-Stretch,8.02,60.693,11.47,2.566
Elongation till break,1-Stretch,8.22,61.133,11.91,2.671
Elongation till break,1-Stretch,8.42,61.575,12.352,2.824
Elongation till break,1-Stretch,8.62,62.016,12.793,2.973
Elongation till break,1-Stretch,8.82,62.457,13.234,3.126
Elongation till break,1-Stretch,9.02,62.898,13.675,3.26
Elongation till break,1-Stretch,9.22,63.339,14.116,3.38
Elongation till break,1-Stretch,9.42,63.78,14.557,3.466
Elongation till break,1-Stretch,9.62,64.221,14.998,3.562
Elongation till break,1-Stretch,9.82,64.663,15.44,3.681
Elongation till break,1-Stretch,10.02,65.103,15.88,3.772
Elongation till break,1-Stretch,10.22,65.545,16.322,3.825
Elongation till break,1-Stretch,10.42,65.986,16.763,3.954
Elongation till break,1-Stretch,10.62,66.427,17.204,4.069
Elongation till break,1-Stretch,10.82,66.868,17.645,4.189
Elongation till break,1-Stretch,11.02,67.309,18.086,4.289
Elongation till break,1-Stretch,11.22,67.75,18.527,4.414
Elongation till break,1-Stretch,11.42,68.192,18.969,4.495
Elongation till break,1-Stretch,11.62,68.632,19.409,4.553
Elongation till break,1-Stretch,11.82,69.074,19.851,4.581
Elongation till break,1-Stretch,12.02,69.515,20.292,4.155
Elongation till break,1-Stretch,12.22,69.956,20.733,0.278
Elongation till break,1-Stretch,12.42,70.397,21.174,0.46
Elongation till break,1-Stretch,12.62,70.838,21.615,0.297
Elongation till break,1-Stretch,12.82,71.279,22.056,0.273
Elongation till break,1-Stretch,13.02,71.72,22.497,0.326
