SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,-0.029
Elongation till break,1-Preload,0.200,44.001,0,0.052
Elongation till break,1-Preload,0.400,44.001,0,0.052
Elongation till break,1-Stretch,0.420,44.001,0,0.052
Elongation till break,1-Stretch,0.620,44.373,0.372,0.871
Elongation till break,1-Stretch,0.820,44.814,0.813,2.262
Elongation till break,1-Stretch,1.020,45.256,1.255,3.736
Elongation till break,1-Stretch,1.220,45.697,1.696,5.373
Elongation till break,1-Stretch,1.420,46.138,2.137,6.846
Elongation till break,1-Stretch,1.620,46.579,2.578,8.401
Elongation till break,1-Stretch,1.820,47.02,3.019,9.956
Elongation till break,1-Stretch,2.020,47.461,3.46,11.839
Elongation till break,1-Stretch,2.220,47.902,3.901,13.558
Elongation till break,1-Stretch,2.420,48.343,4.342,15.358
Elongation till break,1-Stretch,2.620,48.784,4.783,16.995
Elongation till break,1-Stretch,2.820,49.225,5.224,18.714
Elongation till break,1-Stretch,3.020,49.667,5.666,20.597
Elongation till break,1-Stretch,3.220,50.108,6.107,22.397
Elongation till break,1-Stretch,3.420,50.549,6.548,24.362
Elongation till break,1-Stretch,3.620,50.99,6.989,26.162
Elongation till break,1-Stretch,3.820,51.431,7.43,27.963
Elongation till break,1-Stretch,4.020,51.872,7.871,30.009
Elongation till break,1-Stretch,4.220,52.313,8.312,31.892
Elongation till break,1-Stretch,4.420,52.754,8.753,33.774
Elongation till break,1-Stretch,4.620,53.196,9.195,35.984
Elongation till break,1-Stretch,4.820,53.637,9.636,37.785
Elongation till break,1-Stretch,5.020,54.078,10.077,39.995
Elongation till break,1-Stretch,5.220,54.519,10.518,42.041
Elongation till break,1-Stretch,5.420,54.96,10.959,44.088
Elongation till break,1-Stretch,5.620,55.401,11.4,45.970
Elongation till break,1-Stretch,5.820,55.842,11.841,-3.795
Elongation till break,1-Stretch,6.020,56.283,12.282,-3.713
Elongation till break,1-Stretch,6.220,56.724,12.723,-3.876
Elongation till break,1-Stretch,6.420,57.166,13.165,-3.795
Elongation till break,1-Stretch,6.620,57.607,13.606,-3.713
Elongation till break,1-Stretch,6.820,58.048,14.047,-3.713
Elongation till break,1-Stretch,7.020,58.489,14.488,-3.713
Elongation till break,1-Stretch,7.220,58.93,14.929,-3.713
