SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Stretch,1.82,47.02,0,-0.045
Elongation till break,1-Stretch,2.02,47.461,0.441,0.051
Elongation till break,1-Stretch,2.22,47.902,0.882,0.036
Elongation till break,1-Stretch,2.42,48.343,1.323,0.185
Elongation till break,1-Stretch,2.62,48.784,1.764,0.405
Elongation till break,1-Stretch,2.82,49.225,2.205,0.592
Elongation till break,1-Stretch,3.02,49.667,2.647,0.783
Elongation till break,1-Stretch,3.22,50.108,3.088,0.965
Elongation till break,1-Stretch,3.42,50.549,3.529,1.104
Elongation till break,1-Stretch,3.62,50.99,3.97,1.243
Elongation till break,1-Stretch,3.82,51.431,4.411,1.367
Elongation till break,1-Stretch,4.02,51.872,4.852,1.41
Elongation till break,1-Stretch,4.22,52.313,5.293,1.559
Elongation till break,1-Stretch,4.42,52.754,5.734,1.721
Elongation till break,1-Stretch,4.62,53.196,6.176,1.899
Elongation till break,1-Stretch,4.82,53.637,6.617,2.061
Elongation till break,1-Stretch,5.02,54.078,7.058,2.229
Elongation till break,1-Stretch,5.22,54.519,7.499,2.406
Elongation till break,1-Stretch,5.42,54.96,7.94,2.574
Elongation till break,1-Stretch,5.62,55.401,8.381,2.722
Elongation till break,1-Stretch,5.82,55.842,8.822,2.861
Elongation till break,1-Stretch,6.02,56.283,9.263,2.976
Elongation till break,1-Stretch,6.22,56.724,9.704,3.138
Elongation till break,1-Stretch,6.42,57.166,10.146,3.316
Elongation till break,1-Stretch,6.62,57.606,10.586,3.421
Elongation till break,1-Stretch,6.82,58.048,11.028,3.574
Elongation till break,1-Stretch,7.02,58.489,11.469,3.78
Elongation till break,1-Stretch,7.22,58.93,11.91,3.967
Elongation till break,1-Stretch,7.42,59.371,12.351,4.139
Elongation till break,1-Stretch,7.62,59.812,12.792,4.297
Elongation till break,1-Stretch,7.82,60.253,13.233,4.426
Elongation till break,1-Stretch,8.02,60.695,13.675,4.57
Elongation till break,1-Stretch,8.22,61.135,14.115,4.709
Elongation till break,1-Stretch,8.42,61.577,14.557,4.809
Elongation till break,1-Stretch,8.62,62.018,14.998,4.857
Elongation till break,1-Stretch,8.82,62.459,15.439,4.68
Elongation till break,1-Stretch,9.02,62.9,15.88,-0.16
Elongation till break,1-Stretch,9.22,63.341,16.321,-0.672
Elongation till break,1-Stretch,9.42,63.782,16.762,-0.15
Elongation till break,1-Stretch,9.62,64.223,17.203,-0.304
Elongation till break,1-Stretch,9.82,64.664,17.644,-0.275
Elongation till break,1-Stretch,10.02,65.105,18.085,-0.227
Elongation till break,1-Stretch,10.22,65.547,18.527,-0.194
Elongation till break,1-Stretch,10.42,65.988,18.968,-0.189
