SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,0.007
Elongation till break,1-Preload,0.200,44,0,0.007
Elongation till break,1-Preload,0.400,44,0,0.007
Elongation till break,1-Stretch,0.410,44,0,0.007
Elongation till break,1-Stretch,0.610,44.362,0.362,0.415
Elongation till break,1-Stretch,0.810,44.803,0.803,0.252
Elongation till break,1-Stretch,1.010,45.244,1.244,0.088
Elongation till break,1-Stretch,1.210,45.685,1.685,0.660
Elongation till break,1-Stretch,1.410,46.126,2.126,1.068
Elongation till break,1-Stretch,1.610,46.567,2.567,1.314
Elongation till break,1-Stretch,1.810,47.009,3.009,1.722
Elongation till break,1-Stretch,2.010,47.449,3.449,1.967
Elongation till break,1-Stretch,2.210,47.891,3.891,2.539
Elongation till break,1-Stretch,2.410,48.332,4.332,2.866
Elongation till break,1-Stretch,2.610,48.773,4.773,3.274
Elongation till break,1-Stretch,2.810,49.214,5.214,3.274
Elongation till break,1-Stretch,3.010,49.655,5.655,3.927
Elongation till break,1-Stretch,3.210,50.096,6.096,4.173
Elongation till break,1-Stretch,3.410,50.537,6.537,4.663
Elongation till break,1-Stretch,3.610,50.978,6.978,5.153
Elongation till break,1-Stretch,3.810,51.419,7.419,5.806
Elongation till break,1-Stretch,4.010,51.86,7.86,6.133
Elongation till break,1-Stretch,4.210,52.301,8.301,6.378
Elongation till break,1-Stretch,4.410,52.743,8.743,6.950
Elongation till break,1-Stretch,4.610,53.183,9.183,7.603
Elongation till break,1-Stretch,4.810,53.625,9.625,7.930
Elongation till break,1-Stretch,5.010,54.066,10.066,8.829
Elongation till break,1-Stretch,5.210,54.507,10.507,9.155
Elongation till break,1-Stretch,5.410,54.948,10.948,9.809
Elongation till break,1-Stretch,5.610,55.389,11.389,10.544
Elongation till break,1-Stretch,5.810,55.83,11.83,11.116
Elongation till break,1-Stretch,6.010,56.271,12.271,11.769
Elongation till break,1-Stretch,6.210,56.712,12.712,12.259
Elongation till break,1-Stretch,6.410,57.153,13.153,12.504
Elongation till break,1-Stretch,6.610,57.594,13.594,13.076
Elongation till break,1-Stretch,6.810,58.035,14.035,-1.300
Elongation till break,1-Stretch,7.010,58.477,14.477,-1.545
Elongation till break,1-Stretch,7.210,58.918,14.918,-1.545
Elongation till break,1-Stretch,7.410,59.359,15.359,-1.464
Elongation till break,1-Stretch,7.610,59.8,15.8,-1.382
Elongation till break,1-Stretch,7.810,60.241,16.241,-1.464
Elongation till break,1-Stretch,8.010,60.682,16.682,-1.545
Elongation till break,1-Stretch,8.210,61.123,17.123,-1.464
Elongation till break,1-Stretch,8.410,61.564,17.564,-1.627
Elongation till break,1-Stretch,8.610,62.005,18.005,-1.627
Elongation till break,1-Stretch,8.810,62.446,18.446,-1.545
Elongation till break,1-Stretch,9.010,62.887,18.887,-1.791
Elongation till break,1-Stretch,9.210,63.328,19.328,-1.709
Elongation till break,1-Stretch,9.410,63.77,19.77,-1.545
