SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,0.086
Elongation till break,1-Preload,0.200,44,0,-0.078
Elongation till break,1-Preload,0.400,44,0,-0.078
Elongation till break,1-Stretch,0.420,44,0,-0.078
Elongation till break,1-Stretch,0.620,44.37,0.37,0.821
Elongation till break,1-Stretch,0.820,44.812,0.812,1.393
Elongation till break,1-Stretch,1.020,45.253,1.253,2.291
Elongation till break,1-Stretch,1.220,45.694,1.694,3.108
Elongation till break,1-Stretch,1.420,46.135,2.135,3.517
Elongation till break,1-Stretch,1.620,46.576,2.576,4.415
Elongation till break,1-Stretch,1.820,47.017,3.017,4.987
Elongation till break,1-Stretch,2.020,47.458,3.458,6.294
Elongation till break,1-Stretch,2.220,47.899,3.899,6.702
Elongation till break,1-Stretch,2.420,48.34,4.34,7.601
Elongation till break,1-Stretch,2.620,48.781,4.781,8.744
Elongation till break,1-Stretch,2.820,49.222,5.222,9.725
Elongation till break,1-Stretch,3.020,49.664,5.664,10.950
Elongation till break,1-Stretch,3.220,50.105,6.105,12.257
Elongation till break,1-Stretch,3.420,50.546,6.546,13.564
Elongation till break,1-Stretch,3.620,50.987,6.987,15.034
Elongation till break,1-Stretch,3.820,51.428,7.428,16.015
Elongation till break,1-Stretch,4.020,51.869,7.869,17.322
Elongation till break,1-Stretch,4.220,52.31,8.31,18.220
Elongation till break,1-Stretch,4.420,52.751,8.751,19.527
Elongation till break,1-Stretch,4.620,53.192,9.192,20.997
Elongation till break,1-Stretch,4.820,53.633,9.633,22.223
Elongation till break,1-Stretch,5.020,54.074,10.074,23.530
Elongation till break,1-Stretch,5.220,54.515,10.515,24.592
Elongation till break,1-Stretch,5.420,54.957,10.957,16.668
Elongation till break,1-Stretch,5.620,55.398,11.398,-2.446
Elongation till break,1-Stretch,5.820,55.839,11.839,-1.711
Elongation till break,1-Stretch,6.020,56.28,12.28,-1.548
Elongation till break,1-Stretch,6.220,56.721,12.721,-1.466
Elongation till break,1-Stretch,6.420,57.162,13.162,-1.466
Elongation till break,1-Stretch,6.620,57.603,13.603,-1.548
Elongation till break,1-Stretch,6.820,58.044,14.044,-1.548
Elongation till break,1-Stretch,7.020,58.485,14.485,-1.548
Elongation till break,1-Stretch,7.220,58.926,14.926,-1.793
Elongation till break,1-Stretch,7.420,59.367,15.367,-1.548
Elongation till break,1-Stretch,7.620,59.809,15.809,-1.711
Elongation till break,1-Stretch,7.820,60.249,16.249,-1.548
Elongation till break,1-Stretch,8.020,60.691,16.691,-1.466
Elongation till break,1-Stretch,8.220,61.132,17.132,-1.793
