SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.061
Elongation till break,1-Preload,0.200,44,0,0.012
Elongation till break,1-Preload,0.400,44,0,-0.061
Elongation till break,1-Stretch,0.420,44,0,-0.037
Elongation till break,1-Stretch,0.620,44.372,0.372,0.181
Elongation till break,1-Stretch,0.820,44.813,0.813,0.448
Elongation till break,1-Stretch,1.020,45.254,1.254,0.762
Elongation till break,1-Stretch,1.220,45.695,1.695,1.077
Elongation till break,1-Stretch,1.420,46.136,2.136,1.440
Elongation till break,1-Stretch,1.620,46.577,2.577,1.779
Elongation till break,1-Stretch,1.820,47.018,3.018,2.069
Elongation till break,1-Stretch,2.020,47.459,3.459,2.554
Elongation till break,1-Stretch,2.220,47.9,3.9,2.965
Elongation till break,1-Stretch,2.420,48.342,4.342,3.425
Elongation till break,1-Stretch,2.620,48.783,4.783,3.909
Elongation till break,1-Stretch,2.820,49.224,5.224,4.490
Elongation till break,1-Stretch,3.020,49.665,5.665,4.998
Elongation till break,1-Stretch,3.220,50.106,6.106,5.555
Elongation till break,1-Stretch,3.420,50.547,6.547,6.185
Elongation till break,1-Stretch,3.620,50.988,6.988,6.717
Elongation till break,1-Stretch,3.820,51.429,7.429,7.298
Elongation till break,1-Stretch,4.020,51.87,7.87,7.903
Elongation till break,1-Stretch,4.220,52.311,8.311,8.508
Elongation till break,1-Stretch,4.420,52.752,8.752,9.138
Elongation till break,1-Stretch,4.620,53.193,9.193,9.864
Elongation till break,1-Stretch,4.820,53.635,9.635,10.518
Elongation till break,1-Stretch,5.020,54.076,10.076,11.268
Elongation till break,1-Stretch,5.220,54.517,10.517,11.970
Elongation till break,1-Stretch,5.420,54.958,10.958,12.696
Elongation till break,1-Stretch,5.620,55.399,11.399,13.398
Elongation till break,1-Stretch,5.820,55.84,11.84,14.100
Elongation till break,1-Stretch,6.020,56.281,12.281,14.802
Elongation till break,1-Stretch,6.220,56.722,12.722,15.528
Elongation till break,1-Stretch,6.420,57.163,13.163,16.327
Elongation till break,1-Stretch,6.620,57.604,13.604,17.102
Elongation till break,1-Stretch,6.820,58.045,14.045,17.901
Elongation till break,1-Stretch,7.020,58.487,14.487,18.748
Elongation till break,1-Stretch,7.220,58.927,14.927,19.571
Elongation till break,1-Stretch,7.420,59.369,15.369,20.370
Elongation till break,1-Stretch,7.620,59.81,15.81,21.048
Elongation till break,1-Stretch,7.820,60.251,16.251,21.822
Elongation till break,1-Stretch,8.020,60.692,16.692,22.669
Elongation till break,1-Stretch,8.220,61.133,17.133,23.444
Elongation till break,1-Stretch,8.420,61.574,17.574,24.340
Elongation till break,1-Stretch,8.620,62.015,18.015,25.235
Elongation till break,1-Stretch,8.820,62.456,18.456,26.107
Elongation till break,1-Stretch,9.020,62.897,18.897,27.051
Elongation till break,1-Stretch,9.220,63.339,19.339,27.898
Elongation till break,1-Stretch,9.420,63.779,19.779,28.794
Elongation till break,1-Stretch,9.620,64.221,20.221,29.689
Elongation till break,1-Stretch,9.820,64.662,20.662,30.488
Elongation till break,1-Stretch,10.020,65.103,21.103,31.360
Elongation till break,1-Stretch,10.220,65.544,21.544,31.795
Elongation till break,1-Stretch,10.420,65.985,21.985,32.013
Elongation till break,1-Stretch,10.620,66.426,22.426,33.030
Elongation till break,1-Stretch,10.820,66.867,22.867,33.950
Elongation till break,1-Stretch,11.020,67.308,23.308,34.942
Elongation till break,1-Stretch,11.220,67.749,23.749,35.935
Elongation till break,1-Stretch,11.420,68.191,24.191,36.831
Elongation till break,1-Stretch,11.620,68.631,24.631,37.775
Elongation till break,1-Stretch,11.820,69.073,25.073,38.719
Elongation till break,1-Stretch,12.020,69.514,25.514,39.687
Elongation till break,1-Stretch,12.220,69.955,25.955,40.607
Elongation till break,1-Stretch,12.420,70.396,26.396,41.527
Elongation till break,1-Stretch,12.620,70.837,26.837,42.471
Elongation till break,1-Stretch,12.820,71.278,27.278,43.245
Elongation till break,1-Stretch,13.020,71.719,27.719,7.831
Elongation till break,1-Stretch,13.220,72.16,28.16,-0.642
Elongation till break,1-Stretch,13.420,72.601,28.601,-0.496
Elongation till break,1-Stretch,13.620,73.042,29.042,-0.472
Elongation till break,1-Stretch,13.820,73.483,29.483,-0.400
Elongation till break,1-Stretch,14.020,73.925,29.925,-0.400
Elongation till break,1-Stretch,14.220,74.366,30.366,-0.351
Elongation till break,1-Stretch,14.420,74.807,30.807,-0.375
Elongation till break,1-Stretch,14.620,75.248,31.248,-0.351
Elongation till break,1-Stretch,14.820,75.689,31.689,-0.351
Elongation till break,1-Stretch,15.020,76.13,32.13,-0.351
Elongation till break,1-Stretch,15.220,76.571,32.571,-0.351
Elongation till break,1-Stretch,15.420,77.012,33.012,-0.351
Elongation till break,1-Stretch,15.620,77.453,33.453,-0.351
Elongation till break,1-Stretch,15.820,77.894,33.894,-0.327
