SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Stretch,2.61,53.213,0,-0.005
Elongation till break,1-Stretch,2.81,53.694,0.481,0.062
Elongation till break,1-Stretch,3.01,54.175,0.962,0.149
Elongation till break,1-Stretch,3.21,54.657,1.444,0.216
Elongation till break,1-Stretch,3.41,55.138,1.925,0.278
Elongation till break,1-Stretch,3.61,55.619,2.406,0.345
Elongation till break,1-Stretch,3.81,56.101,2.888,0.364
Elongation till break,1-Stretch,4.01,56.582,3.369,0.369
Elongation till break,1-Stretch,4.21,57.063,3.85,0.436
Elongation till break,1-Stretch,4.41,57.544,4.331,0.522
Elongation till break,1-Stretch,4.61,58.025,4.812,0.584
Elongation till break,1-Stretch,4.81,58.506,5.293,0.656
Elongation till break,1-Stretch,5.01,58.988,5.775,0.723
Elongation till break,1-Stretch,5.21,59.469,6.256,0.78
Elongation till break,1-Stretch,5.41,59.95,6.737,0.828
Elongation till break,1-Stretch,5.61,60.431,7.218,0.852
Elongation till break,1-Stretch,5.81,60.912,7.699,0.905
Elongation till break,1-Stretch,6.01,61.393,8.18,0.953
Elongation till break,1-Stretch,6.21,61.874,8.661,1.029
Elongation till break,1-Stretch,6.41,62.355,9.142,1.096
Elongation till break,1-Stretch,6.61,62.837,9.624,1.173
Elongation till break,1-Stretch,6.81,63.318,10.105,1.235
Elongation till break,1-Stretch,7.01,63.799,10.586,1.283
Elongation till break,1-Stretch,7.21,64.281,11.068,1.321
Elongation till break,1-Stretch,7.41,64.762,11.549,1.369
Elongation till break,1-Stretch,7.61,65.243,12.03,1.412
Elongation till break,1-Stretch,7.81,65.724,12.511,1.441
Elongation till break,1-Stretch,8.01,66.205,12.992,1.494
Elongation till break,1-Stretch,8.21,66.686,13.473,1.551
Elongation till break,1-Stretch,8.41,67.168,13.955,1.566
Elongation till break,1-Stretch,8.61,67.649,14.436,0.785
Elongation till break,1-Stretch,8.81,68.13,14.917,-0.129
Elongation till break,1-Stretch,9.01,68.611,15.398,0.216
Elongation till break,1-Stretch,9.21,69.092,15.879,0.369
Elongation till break,1-Stretch,9.41,69.573,16.36,0.364
Elongation till break,1-Stretch,9.61,70.054,16.841,0.383
Elongation till break,1-Stretch,9.81,70.536,17.323,0.407
Elongation till break,1-Stretch,10.01,71.017,17.804,0.441
Elongation till break,1-Stretch,10.21,71.498,18.285,0.46
Elongation till break,1-Stretch,10.41,71.979,18.766,0.479
Elongation till break,1-Stretch,10.61,72.461,19.248,0.484
Elongation till break,1-Stretch,10.81,72.942,19.729,0.517
