SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,0.043
Elongation till break,1-Preload,0.200,44.001,0,-0.034
Elongation till break,1-Preload,0.400,44.001,0,-0.008
Elongation till break,1-Stretch,0.420,44.001,0,-0.008
Elongation till break,1-Stretch,0.620,44.373,0.372,0.223
Elongation till break,1-Stretch,0.820,44.814,0.813,0.300
Elongation till break,1-Stretch,1.020,45.256,1.255,0.454
Elongation till break,1-Stretch,1.220,45.697,1.696,0.660
Elongation till break,1-Stretch,1.420,46.138,2.137,0.763
Elongation till break,1-Stretch,1.620,46.579,2.578,0.866
Elongation till break,1-Stretch,1.820,47.02,3.019,0.994
Elongation till break,1-Stretch,2.020,47.461,3.46,1.097
Elongation till break,1-Stretch,2.220,47.902,3.901,1.225
Elongation till break,1-Stretch,2.420,48.343,4.342,1.225
Elongation till break,1-Stretch,2.620,48.785,4.784,1.328
Elongation till break,1-Stretch,2.820,49.226,5.225,1.482
Elongation till break,1-Stretch,3.020,49.667,5.666,1.688
Elongation till break,1-Stretch,3.220,50.108,6.107,1.714
Elongation till break,1-Stretch,3.420,50.549,6.548,1.842
Elongation till break,1-Stretch,3.620,50.99,6.989,2.048
Elongation till break,1-Stretch,3.820,51.431,7.43,2.279
Elongation till break,1-Stretch,4.020,51.872,7.871,2.150
Elongation till break,1-Stretch,4.220,52.313,8.312,2.305
Elongation till break,1-Stretch,4.420,52.754,8.753,2.407
Elongation till break,1-Stretch,4.620,53.196,9.195,2.613
Elongation till break,1-Stretch,4.820,53.637,9.636,2.742
Elongation till break,1-Stretch,5.020,54.078,10.077,2.973
Elongation till break,1-Stretch,5.220,54.519,10.518,3.153
Elongation till break,1-Stretch,5.420,54.96,10.959,3.256
Elongation till break,1-Stretch,5.620,55.401,11.4,3.410
Elongation till break,1-Stretch,5.820,55.842,11.841,3.538
Elongation till break,1-Stretch,6.020,56.283,12.282,3.692
Elongation till break,1-Stretch,6.220,56.725,12.724,3.847
Elongation till break,1-Stretch,6.420,57.166,13.165,4.129
Elongation till break,1-Stretch,6.620,57.607,13.606,4.181
Elongation till break,1-Stretch,6.820,58.048,14.047,4.412
Elongation till break,1-Stretch,7.020,58.489,14.488,4.566
Elongation till break,1-Stretch,7.220,58.93,14.929,4.772
Elongation till break,1-Stretch,7.420,59.371,15.37,4.952
Elongation till break,1-Stretch,7.620,59.812,15.811,5.183
Elongation till break,1-Stretch,7.820,60.254,16.253,5.414
Elongation till break,1-Stretch,8.020,60.695,16.694,5.594
Elongation till break,1-Stretch,8.220,61.136,17.135,5.851
Elongation till break,1-Stretch,8.420,61.577,17.576,6.031
Elongation till break,1-Stretch,8.620,62.018,18.017,6.237
Elongation till break,1-Stretch,8.820,62.459,18.458,6.545
Elongation till break,1-Stretch,9.020,62.9,18.899,6.802
Elongation till break,1-Stretch,9.220,63.341,19.34,6.853
Elongation till break,1-Stretch,9.420,63.782,19.781,7.188
Elongation till break,1-Stretch,9.620,64.224,20.223,7.444
Elongation till break,1-Stretch,9.820,64.664,20.663,7.624
Elongation till break,1-Stretch,10.020,65.106,21.105,7.650
Elongation till break,1-Stretch,10.220,65.547,21.546,7.881
Elongation till break,1-Stretch,10.420,65.988,21.987,8.113
Elongation till break,1-Stretch,10.620,66.429,22.428,8.395
Elongation till break,1-Stretch,10.820,66.87,22.869,8.652
Elongation till break,1-Stretch,11.020,67.311,23.31,8.832
Elongation till break,1-Stretch,11.220,67.753,23.752,9.064
Elongation till break,1-Stretch,11.420,68.194,24.193,9.269
Elongation till break,1-Stretch,11.620,68.635,24.634,9.423
Elongation till break,1-Stretch,11.820,69.076,25.075,9.500
Elongation till break,1-Stretch,12.020,69.517,25.516,9.398
Elongation till break,1-Stretch,12.220,69.958,25.957,0.686
Elongation till break,1-Stretch,12.420,70.399,26.398,0.609
Elongation till break,1-Stretch,12.620,70.84,26.839,0.686
Elongation till break,1-Stretch,12.820,71.281,27.28,0.660
Elongation till break,1-Stretch,13.020,71.723,27.722,0.660
Elongation till break,1-Stretch,13.220,72.163,28.162,0.660
Elongation till break,1-Stretch,13.420,72.605,28.604,0.660
Elongation till break,1-Stretch,13.620,73.046,29.045,0.711
Elongation till break,1-Stretch,13.820,73.487,29.486,0.686
Elongation till break,1-Stretch,14.020,73.928,29.927,0.686
