SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0,44.001,0,0
Elongation till break,1-Preload,0.2,44.001,0,0
Elongation till break,1-Preload,0.4,44.001,0,0
Elongation till break,1-Stretch,2.62,48.785,0,-0.005
Elongation till break,1-Stretch,2.82,49.226,0.441,0.081
Elongation till break,1-Stretch,3.02,49.667,0.882,0.172
Elongation till break,1-Stretch,3.22,50.108,1.323,0.263
Elongation till break,1-Stretch,3.42,50.549,1.764,0.34
Elongation till break,1-Stretch,3.62,50.99,2.205,0.412
Elongation till break,1-Stretch,3.82,51.431,2.646,0.493
Elongation till break,1-Stretch,4.02,51.872,3.087,0.493
Elongation till break,1-Stretch,4.22,52.313,3.528,0.589
Elongation till break,1-Stretch,4.42,52.754,3.969,0.718
Elongation till break,1-Stretch,4.62,53.196,4.411,0.795
Elongation till break,1-Stretch,4.82,53.637,4.852,0.91
Elongation till break,1-Stretch,5.02,54.078,5.293,1.02
Elongation till break,1-Stretch,5.22,54.519,5.734,1.111
Elongation till break,1-Stretch,5.42,54.96,6.175,1.211
Elongation till break,1-Stretch,5.62,55.401,6.616,1.297
Elongation till break,1-Stretch,5.82,55.842,7.057,1.345
Elongation till break,1-Stretch,6.02,56.283,7.498,1.431
Elongation till break,1-Stretch,6.22,56.725,7.94,1.527
Elongation till break,1-Stretch,6.42,57.166,8.381,1.623
Elongation till break,1-Stretch,6.62,57.607,8.822,1.757
Elongation till break,1-Stretch,6.82,58.048,9.263,1.867
Elongation till break,1-Stretch,7.02,58.489,9.704,1.968
Elongation till break,1-Stretch,7.22,58.93,10.145,2.092
Elongation till break,1-Stretch,7.42,59.371,10.586,2.197
Elongation till break,1-Stretch,7.62,59.812,11.027,2.293
Elongation till break,1-Stretch,7.82,60.253,11.468,2.384
Elongation till break,1-Stretch,8.02,60.695,11.91,2.47
Elongation till break,1-Stretch,8.22,61.135,12.35,2.585
Elongation till break,1-Stretch,8.42,61.577,12.792,2.705
Elongation till break,1-Stretch,8.62,62.018,13.233,2.839
Elongation till break,1-Stretch,8.82,62.459,13.674,2.987
Elongation till break,1-Stretch,9.02,62.9,14.115,3.131
Elongation till break,1-Stretch,9.22,63.341,14.556,3.236
Elongation till break,1-Stretch,9.42,63.782,14.997,3.342
Elongation till break,1-Stretch,9.62,64.224,15.439,3.413
Elongation till break,1-Stretch,9.82,64.664,15.879,3.447
Elongation till break,1-Stretch,10.02,65.106,16.321,3.466
Elongation till break,1-Stretch,10.22,65.547,16.762,0.651
Elongation till break,1-Stretch,10.42,65.988,17.203,0.053
Elongation till break,1-Stretch,10.62,66.429,17.644,0.584
Elongation till break,1-Stretch,10.82,66.87,18.085,0.388
Elongation till break,1-Stretch,11.02,67.311,18.526,0.46
Elongation till break,1-Stretch,11.22,67.752,18.967,0.508
