SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,0.172
Elongation till break,1-Preload,0.200,44,0,0.091
Elongation till break,1-Preload,0.400,44,0,0.091
Elongation till break,1-Stretch,0.410,44,0,0.172
Elongation till break,1-Stretch,0.610,44.362,0.362,0.091
Elongation till break,1-Stretch,0.810,44.803,0.803,0.499
Elongation till break,1-Stretch,1.010,45.244,1.244,1.071
Elongation till break,1-Stretch,1.210,45.685,1.685,1.398
Elongation till break,1-Stretch,1.410,46.126,2.126,2.133
Elongation till break,1-Stretch,1.610,46.567,2.567,2.623
Elongation till break,1-Stretch,1.810,47.009,3.009,3.113
Elongation till break,1-Stretch,2.010,47.449,3.449,3.685
Elongation till break,1-Stretch,2.210,47.891,3.891,4.420
Elongation till break,1-Stretch,2.410,48.331,4.331,4.992
Elongation till break,1-Stretch,2.610,48.773,4.773,5.727
Elongation till break,1-Stretch,2.810,49.214,5.214,6.299
Elongation till break,1-Stretch,3.010,49.655,5.655,7.116
Elongation till break,1-Stretch,3.210,50.096,6.096,7.851
Elongation till break,1-Stretch,3.410,50.537,6.537,8.994
Elongation till break,1-Stretch,3.610,50.978,6.978,9.648
Elongation till break,1-Stretch,3.810,51.419,7.419,10.383
Elongation till break,1-Stretch,4.010,51.86,7.86,11.527
Elongation till break,1-Stretch,4.210,52.301,8.301,12.099
Elongation till break,1-Stretch,4.410,52.743,8.743,12.997
Elongation till break,1-Stretch,4.610,53.183,9.183,14.059
Elongation till break,1-Stretch,4.810,53.625,9.625,14.958
Elongation till break,1-Stretch,5.010,54.066,10.066,15.693
Elongation till break,1-Stretch,5.210,54.507,10.507,16.755
Elongation till break,1-Stretch,5.410,54.948,10.948,17.898
Elongation till break,1-Stretch,5.610,55.389,11.389,18.797
Elongation till break,1-Stretch,5.810,55.83,11.83,19.859
Elongation till break,1-Stretch,6.010,56.271,12.271,20.839
Elongation till break,1-Stretch,6.210,56.712,12.712,21.656
Elongation till break,1-Stretch,6.410,57.153,13.153,22.554
Elongation till break,1-Stretch,6.610,57.594,13.594,23.780
Elongation till break,1-Stretch,6.810,58.035,14.035,24.515
Elongation till break,1-Stretch,7.010,58.477,14.477,25.413
Elongation till break,1-Stretch,7.210,58.918,14.918,26.557
Elongation till break,1-Stretch,7.410,59.359,15.359,27.374
Elongation till break,1-Stretch,7.610,59.8,15.8,28.599
Elongation till break,1-Stretch,7.810,60.241,16.241,29.824
Elongation till break,1-Stretch,8.010,60.682,16.682,30.641
Elongation till break,1-Stretch,8.210,61.123,17.123,31.867
Elongation till break,1-Stretch,8.410,61.564,17.564,33.010
Elongation till break,1-Stretch,8.610,62.005,18.005,34.317
Elongation till break,1-Stretch,8.810,62.446,18.446,35.706
Elongation till break,1-Stretch,9.010,62.887,18.887,36.768
Elongation till break,1-Stretch,9.210,63.328,19.328,38.075
Elongation till break,1-Stretch,9.410,63.77,19.77,39.055
Elongation till break,1-Stretch,9.610,64.211,20.211,40.362
Elongation till break,1-Stretch,9.810,64.652,20.652,24.515
Elongation till break,1-Stretch,10.010,65.093,21.093,-2.360
Elongation till break,1-Stretch,10.210,65.534,21.534,-1.788
Elongation till break,1-Stretch,10.410,65.975,21.975,-1.543
Elongation till break,1-Stretch,10.610,66.416,22.416,-1.625
Elongation till break,1-Stretch,10.810,66.857,22.857,-1.951
Elongation till break,1-Stretch,11.010,67.298,23.298,-1.788
Elongation till break,1-Stretch,11.210,67.739,23.739,-1.625
Elongation till break,1-Stretch,11.410,68.18,24.18,-1.870
Elongation till break,1-Stretch,11.610,68.622,24.622,-1.625
Elongation till break,1-Stretch,11.810,69.062,25.062,-1.706
Elongation till break,1-Stretch,12.010,69.504,25.504,-1.788
Elongation till break,1-Stretch,12.210,69.945,25.945,-1.870
Elongation till break,1-Stretch,12.410,70.386,26.386,-1.951
