SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,-0.002
Elongation till break,1-Preload,0.200,44.001,0,-0.002
Elongation till break,1-Preload,0.400,44.001,0,-0.002
Elongation till break,1-Stretch,0.420,44.001,0,-0.002
Elongation till break,1-Stretch,0.620,44.373,0.372,0.333
Elongation till break,1-Stretch,0.820,44.814,0.813,0.668
Elongation till break,1-Stretch,1.020,45.256,1.255,1.080
Elongation till break,1-Stretch,1.220,45.697,1.696,1.363
Elongation till break,1-Stretch,1.420,46.138,2.137,1.801
Elongation till break,1-Stretch,1.620,46.579,2.578,2.084
Elongation till break,1-Stretch,1.820,47.02,3.019,2.470
Elongation till break,1-Stretch,2.020,47.461,3.46,2.831
Elongation till break,1-Stretch,2.220,47.902,3.901,3.165
Elongation till break,1-Stretch,2.420,48.343,4.342,3.629
Elongation till break,1-Stretch,2.620,48.785,4.784,3.989
Elongation till break,1-Stretch,2.820,49.226,5.225,4.453
Elongation till break,1-Stretch,3.020,49.667,5.666,4.890
Elongation till break,1-Stretch,3.220,50.108,6.107,5.405
Elongation till break,1-Stretch,3.420,50.549,6.548,5.843
Elongation till break,1-Stretch,3.620,50.99,6.989,6.307
Elongation till break,1-Stretch,3.820,51.431,7.43,6.796
Elongation till break,1-Stretch,4.020,51.872,7.871,7.285
Elongation till break,1-Stretch,4.220,52.313,8.312,7.774
Elongation till break,1-Stretch,4.420,52.754,8.753,8.289
Elongation till break,1-Stretch,4.620,53.196,9.195,8.830
Elongation till break,1-Stretch,4.820,53.637,9.636,9.397
Elongation till break,1-Stretch,5.020,54.078,10.077,9.963
Elongation till break,1-Stretch,5.220,54.519,10.518,10.530
Elongation till break,1-Stretch,5.420,54.96,10.959,10.993
Elongation till break,1-Stretch,5.620,55.401,11.4,11.534
Elongation till break,1-Stretch,5.820,55.842,11.841,12.100
Elongation till break,1-Stretch,6.020,56.283,12.282,12.461
Elongation till break,1-Stretch,6.220,56.725,12.724,13.053
Elongation till break,1-Stretch,6.420,57.166,13.165,13.542
Elongation till break,1-Stretch,6.620,57.607,13.606,14.057
Elongation till break,1-Stretch,6.820,58.048,14.047,-0.491
Elongation till break,1-Stretch,7.020,58.489,14.488,-0.568
Elongation till break,1-Stretch,7.220,58.93,14.929,-0.646
Elongation till break,1-Stretch,7.420,59.371,15.37,-0.620
