SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Stretch,2.42,48.342,0,-0.142
Elongation till break,1-Stretch,2.62,48.783,0.441,0.026
Elongation till break,1-Stretch,2.82,49.224,0.882,0.15
Elongation till break,1-Stretch,3.02,49.665,1.323,0.294
Elongation till break,1-Stretch,3.22,50.106,1.764,0.437
Elongation till break,1-Stretch,3.42,50.547,2.205,0.567
Elongation till break,1-Stretch,3.62,50.989,2.647,0.686
Elongation till break,1-Stretch,3.82,51.43,3.088,0.801
Elongation till break,1-Stretch,4.02,51.871,3.529,0.911
Elongation till break,1-Stretch,4.22,52.312,3.97,0.988
Elongation till break,1-Stretch,4.42,52.753,4.411,1.146
Elongation till break,1-Stretch,4.62,53.194,4.852,1.275
Elongation till break,1-Stretch,4.82,53.635,5.293,1.395
Elongation till break,1-Stretch,5.02,54.076,5.734,1.524
Elongation till break,1-Stretch,5.22,54.518,6.176,1.682
Elongation till break,1-Stretch,5.42,54.959,6.617,1.821
Elongation till break,1-Stretch,5.62,55.4,7.058,1.95
Elongation till break,1-Stretch,5.82,55.841,7.499,2.06
Elongation till break,1-Stretch,6.02,56.282,7.94,2.185
Elongation till break,1-Stretch,6.22,56.723,8.381,2.343
Elongation till break,1-Stretch,6.42,57.164,8.822,2.481
Elongation till break,1-Stretch,6.62,57.605,9.263,2.697
Elongation till break,1-Stretch,6.82,58.046,9.704,2.903
Elongation till break,1-Stretch,7.02,58.488,10.146,3.113
Elongation till break,1-Stretch,7.22,58.929,10.587,3.305
Elongation till break,1-Stretch,7.42,59.37,11.028,3.482
Elongation till break,1-Stretch,7.62,59.811,11.469,3.654
Elongation till break,1-Stretch,7.82,60.252,11.91,3.812
Elongation till break,1-Stretch,8.02,60.693,12.351,3.985
Elongation till break,1-Stretch,8.22,61.134,12.792,4.162
Elongation till break,1-Stretch,8.42,61.575,13.233,4.344
Elongation till break,1-Stretch,8.62,62.017,13.675,4.554
Elongation till break,1-Stretch,8.82,62.457,14.115,4.784
Elongation till break,1-Stretch,9.02,62.899,14.557,5
Elongation till break,1-Stretch,9.22,63.34,14.998,5.191
Elongation till break,1-Stretch,9.42,63.781,15.439,5.359
Elongation till break,1-Stretch,9.62,64.222,15.88,5.464
Elongation till break,1-Stretch,9.82,64.663,16.321,5.56
Elongation till break,1-Stretch,10.02,65.104,16.762,5.703
Elongation till break,1-Stretch,10.22,65.545,17.203,5.837
Elongation till break,1-Stretch,10.42,65.986,17.644,6
Elongation till break,1-Stretch,10.62,66.428,18.086,6.149
Elongation till break,1-Stretch,10.82,66.869,18.527,6.249
Elongation till break,1-Stretch,11.02,67.31,18.968,6.263
Elongation till break,1-Stretch,11.22,67.751,19.409,6.024
Elongation till break,1-Stretch,11.42,68.192,19.85,0.27
Elongation till break,1-Stretch,11.62,68.633,20.291,0.452
Elongation till break,1-Stretch,11.82,69.074,20.732,0.193
Elongation till break,1-Stretch,12.02,69.515,21.173,0.26
Elongation till break,1-Stretch,12.22,69.956,21.614,0.284
Elongation till break,1-Stretch,12.42,70.398,22.056,0.313
Elongation till break,1-Stretch,12.62,70.839,22.497,0.337
Elongation till break,1-Stretch,12.82,71.28,22.938,0.375
Elongation till break,1-Stretch,13.02,71.721,23.379,0.404
Elongation till break,1-Stretch,13.22,72.162,23.82,0.413
Elongation till break,1-Stretch,13.42,72.603,24.261,0.423
Elongation till break,1-Stretch,13.62,73.044,24.702,0.447
Elongation till break,1-Stretch,13.82,73.485,25.143,0.452
