SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,-0.183
Elongation till break,1-Preload,0.200,44.001,0,0.062
Elongation till break,1-Preload,0.400,44.001,0,-0.183
Elongation till break,1-Stretch,0.420,44.001,0,-0.101
Elongation till break,1-Stretch,0.620,44.372,0.371,0.963
Elongation till break,1-Stretch,0.820,44.814,0.813,2.272
Elongation till break,1-Stretch,1.020,45.255,1.254,3.827
Elongation till break,1-Stretch,1.220,45.696,1.695,5.546
Elongation till break,1-Stretch,1.420,46.137,2.136,7.101
Elongation till break,1-Stretch,1.620,46.578,2.577,8.820
Elongation till break,1-Stretch,1.820,47.019,3.018,10.375
Elongation till break,1-Stretch,2.020,47.46,3.459,12.258
Elongation till break,1-Stretch,2.220,47.901,3.9,13.895
Elongation till break,1-Stretch,2.420,48.342,4.341,15.777
Elongation till break,1-Stretch,2.620,48.784,4.783,17.414
Elongation till break,1-Stretch,2.820,49.225,5.224,19.051
Elongation till break,1-Stretch,3.020,49.666,5.665,21.261
Elongation till break,1-Stretch,3.220,50.107,6.106,23.062
Elongation till break,1-Stretch,3.420,50.548,6.547,24.945
Elongation till break,1-Stretch,3.620,50.989,6.988,26.909
Elongation till break,1-Stretch,3.820,51.43,7.429,28.791
Elongation till break,1-Stretch,4.020,51.871,7.87,30.920
Elongation till break,1-Stretch,4.220,52.313,8.312,32.802
Elongation till break,1-Stretch,4.420,52.753,8.752,34.766
Elongation till break,1-Stretch,4.620,53.195,9.194,36.813
Elongation till break,1-Stretch,4.820,53.636,9.635,38.941
Elongation till break,1-Stretch,5.020,54.077,10.076,41.069
Elongation till break,1-Stretch,5.220,54.518,10.517,43.197
Elongation till break,1-Stretch,5.420,54.959,10.958,45.571
Elongation till break,1-Stretch,5.620,55.4,11.399,9.720
Elongation till break,1-Stretch,5.820,55.841,11.84,-4.030
Elongation till break,1-Stretch,6.020,56.282,12.281,-3.703
Elongation till break,1-Stretch,6.220,56.724,12.723,-3.785
Elongation till break,1-Stretch,6.420,57.165,13.164,-3.703
Elongation till break,1-Stretch,6.620,57.606,13.605,-3.703
Elongation till break,1-Stretch,6.820,58.047,14.046,-3.621
Elongation till break,1-Stretch,7.020,58.488,14.487,-3.703
Elongation till break,1-Stretch,7.220,58.929,14.928,-3.703
Elongation till break,1-Stretch,7.420,59.37,15.369,-3.539
Elongation till break,1-Stretch,7.620,59.812,15.811,-3.703
Elongation till break,1-Stretch,7.820,60.252,16.251,-3.703
Elongation till break,1-Stretch,8.020,60.694,16.693,-3.621
Elongation till break,1-Stretch,8.220,61.135,17.134,-3.703
Elongation till break,1-Stretch,8.420,61.576,17.575,-3.703
Elongation till break,1-Stretch,8.620,62.017,18.016,-3.703
Elongation till break,1-Stretch,8.820,62.458,18.457,-3.703
