SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.131
Elongation till break,1-Preload,0.200,44,0,0.115
Elongation till break,1-Preload,0.400,44,0,-0.049
Elongation till break,1-Stretch,0.420,44,0,0.033
Elongation till break,1-Stretch,0.620,44.372,0.372,0.115
Elongation till break,1-Stretch,0.820,44.813,0.813,0.524
Elongation till break,1-Stretch,1.020,45.254,1.254,0.442
Elongation till break,1-Stretch,1.220,45.695,1.695,0.769
Elongation till break,1-Stretch,1.420,46.136,2.136,0.851
Elongation till break,1-Stretch,1.620,46.577,2.577,1.424
Elongation till break,1-Stretch,1.820,47.018,3.018,1.506
Elongation till break,1-Stretch,2.020,47.459,3.459,1.670
Elongation till break,1-Stretch,2.220,47.9,3.9,1.833
Elongation till break,1-Stretch,2.420,48.341,4.341,2.161
Elongation till break,1-Stretch,2.620,48.783,4.783,2.570
Elongation till break,1-Stretch,2.820,49.223,5.223,2.816
Elongation till break,1-Stretch,3.020,49.665,5.665,3.389
Elongation till break,1-Stretch,3.220,50.106,6.106,3.552
Elongation till break,1-Stretch,3.420,50.547,6.547,3.552
Elongation till break,1-Stretch,3.620,50.988,6.988,4.207
Elongation till break,1-Stretch,3.820,51.429,7.429,4.616
Elongation till break,1-Stretch,4.020,51.87,7.87,5.026
Elongation till break,1-Stretch,4.220,52.311,8.311,5.435
Elongation till break,1-Stretch,4.420,52.752,8.752,5.926
Elongation till break,1-Stretch,4.620,53.193,9.193,6.663
Elongation till break,1-Stretch,4.820,53.635,9.635,6.663
Elongation till break,1-Stretch,5.020,54.075,10.075,7.154
Elongation till break,1-Stretch,5.220,54.517,10.517,7.890
Elongation till break,1-Stretch,5.420,54.958,10.958,8.136
Elongation till break,1-Stretch,5.620,55.399,11.399,8.954
Elongation till break,1-Stretch,5.820,55.84,11.84,9.527
Elongation till break,1-Stretch,6.020,56.281,12.281,9.691
Elongation till break,1-Stretch,6.220,56.722,12.722,10.428
Elongation till break,1-Stretch,6.420,57.163,13.163,11.082
Elongation till break,1-Stretch,6.620,57.604,13.604,11.737
Elongation till break,1-Stretch,6.820,58.045,14.045,12.474
Elongation till break,1-Stretch,7.020,58.487,14.487,12.801
Elongation till break,1-Stretch,7.220,58.927,14.927,13.292
Elongation till break,1-Stretch,7.420,59.369,15.369,14.029
Elongation till break,1-Stretch,7.620,59.81,15.81,14.766
Elongation till break,1-Stretch,7.820,60.251,16.251,15.502
Elongation till break,1-Stretch,8.020,60.692,16.692,15.912
Elongation till break,1-Stretch,8.220,61.133,17.133,16.566
Elongation till break,1-Stretch,8.420,61.574,17.574,17.221
Elongation till break,1-Stretch,8.620,62.015,18.015,17.958
Elongation till break,1-Stretch,8.820,62.456,18.456,18.531
Elongation till break,1-Stretch,9.020,62.897,18.897,18.531
Elongation till break,1-Stretch,9.220,63.338,19.338,18.858
Elongation till break,1-Stretch,9.420,63.779,19.779,19.759
Elongation till break,1-Stretch,9.620,64.221,20.221,20.168
Elongation till break,1-Stretch,9.820,64.662,20.662,20.986
Elongation till break,1-Stretch,10.020,65.103,21.103,21.559
Elongation till break,1-Stretch,10.220,65.544,21.544,21.805
Elongation till break,1-Stretch,10.420,65.985,21.985,21.805
Elongation till break,1-Stretch,10.620,66.426,22.426,21.477
Elongation till break,1-Stretch,10.820,66.867,22.867,-0.704
Elongation till break,1-Stretch,11.020,67.308,23.308,-1.113
Elongation till break,1-Stretch,11.220,67.749,23.749,-1.277
Elongation till break,1-Stretch,11.420,68.19,24.19,-1.195
Elongation till break,1-Stretch,11.620,68.631,24.631,-1.113
Elongation till break,1-Stretch,11.820,69.072,25.072,-1.113
Elongation till break,1-Stretch,12.020,69.514,25.514,-1.113
Elongation till break,1-Stretch,12.220,69.955,25.955,-1.113
Elongation till break,1-Stretch,12.420,70.396,26.396,-1.195
Elongation till break,1-Stretch,12.620,70.837,26.837,-1.113
