SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.049
Elongation till break,1-Preload,0.200,44,0,-0.097
Elongation till break,1-Preload,0.400,44,0,-0.025
Elongation till break,1-Stretch,0.420,44,0,-0.025
Elongation till break,1-Stretch,0.620,44.372,0.372,0.169
Elongation till break,1-Stretch,0.820,44.813,0.813,0.435
Elongation till break,1-Stretch,1.020,45.254,1.254,0.750
Elongation till break,1-Stretch,1.220,45.695,1.695,1.137
Elongation till break,1-Stretch,1.420,46.137,2.137,1.379
Elongation till break,1-Stretch,1.620,46.578,2.578,1.670
Elongation till break,1-Stretch,1.820,47.019,3.019,1.984
Elongation till break,1-Stretch,2.020,47.46,3.46,2.396
Elongation till break,1-Stretch,2.220,47.901,3.901,2.832
Elongation till break,1-Stretch,2.420,48.342,4.342,3.146
Elongation till break,1-Stretch,2.620,48.783,4.783,3.703
Elongation till break,1-Stretch,2.820,49.224,5.224,4.260
Elongation till break,1-Stretch,3.020,49.665,5.665,4.889
Elongation till break,1-Stretch,3.220,50.107,6.107,5.591
Elongation till break,1-Stretch,3.420,50.547,6.547,6.366
Elongation till break,1-Stretch,3.620,50.988,6.988,7.068
Elongation till break,1-Stretch,3.820,51.43,7.43,7.697
Elongation till break,1-Stretch,4.020,51.871,7.871,8.327
Elongation till break,1-Stretch,4.220,52.312,8.312,9.029
Elongation till break,1-Stretch,4.420,52.753,8.753,9.706
Elongation till break,1-Stretch,4.620,53.194,9.194,10.384
Elongation till break,1-Stretch,4.820,53.635,9.635,11.062
Elongation till break,1-Stretch,5.020,54.076,10.076,11.788
Elongation till break,1-Stretch,5.220,54.517,10.517,12.539
Elongation till break,1-Stretch,5.420,54.958,10.958,13.313
Elongation till break,1-Stretch,5.620,55.399,11.399,13.991
Elongation till break,1-Stretch,5.820,55.841,11.841,14.693
Elongation till break,1-Stretch,6.020,56.282,12.282,15.371
Elongation till break,1-Stretch,6.220,56.722,12.722,16.170
Elongation till break,1-Stretch,6.420,57.164,13.164,16.993
Elongation till break,1-Stretch,6.620,57.605,13.605,17.767
Elongation till break,1-Stretch,6.820,58.046,14.046,18.518
Elongation till break,1-Stretch,7.020,58.487,14.487,19.365
Elongation till break,1-Stretch,7.220,58.928,14.928,20.115
Elongation till break,1-Stretch,7.420,59.369,15.369,20.817
Elongation till break,1-Stretch,7.620,59.81,15.81,21.592
Elongation till break,1-Stretch,7.820,60.251,16.251,22.415
Elongation till break,1-Stretch,8.020,60.692,16.692,23.238
Elongation till break,1-Stretch,8.220,61.133,17.133,24.085
Elongation till break,1-Stretch,8.420,61.575,17.575,24.957
Elongation till break,1-Stretch,8.620,62.016,18.016,25.828
Elongation till break,1-Stretch,8.820,62.456,18.456,26.748
Elongation till break,1-Stretch,9.020,62.898,18.898,27.741
Elongation till break,1-Stretch,9.220,63.339,19.339,28.660
Elongation till break,1-Stretch,9.420,63.78,19.78,29.556
Elongation till break,1-Stretch,9.620,64.221,20.221,30.476
Elongation till break,1-Stretch,9.820,64.662,20.662,31.299
Elongation till break,1-Stretch,10.020,65.103,21.103,32.219
Elongation till break,1-Stretch,10.220,65.544,21.544,33.115
Elongation till break,1-Stretch,10.420,65.985,21.985,34.155
Elongation till break,1-Stretch,10.620,66.426,22.426,35.221
Elongation till break,1-Stretch,10.820,66.868,22.868,36.189
Elongation till break,1-Stretch,11.020,67.309,23.309,37.109
Elongation till break,1-Stretch,11.220,67.75,23.75,22.125
Elongation till break,1-Stretch,11.420,68.191,24.191,-0.291
Elongation till break,1-Stretch,11.620,68.632,24.632,-0.557
Elongation till break,1-Stretch,11.820,69.073,25.073,-0.485
Elongation till break,1-Stretch,12.020,69.514,25.514,-0.485
Elongation till break,1-Stretch,12.220,69.955,25.955,-0.485
Elongation till break,1-Stretch,12.420,70.396,26.396,-0.485
Elongation till break,1-Stretch,12.620,70.837,26.837,-0.436
Elongation till break,1-Stretch,12.820,71.278,27.278,-0.436
Elongation till break,1-Stretch,13.020,71.72,27.72,-0.460
Elongation till break,1-Stretch,13.220,72.16,28.16,-0.388
Elongation till break,1-Stretch,13.420,72.602,28.602,-0.436
Elongation till break,1-Stretch,13.620,73.043,29.043,-0.388
Elongation till break,1-Stretch,13.820,73.484,29.484,-0.364
Elongation till break,1-Stretch,14.020,73.925,29.925,-0.339
Elongation till break,1-Stretch,14.220,74.366,30.366,-0.315
Elongation till break,1-Stretch,14.420,74.807,30.807,-0.339
Elongation till break,1-Stretch,14.620,75.248,31.248,-0.291
Elongation till break,1-Stretch,14.820,75.689,31.689,-0.291
Elongation till break,1-Stretch,15.020,76.13,32.13,-0.291
Elongation till break,1-Stretch,15.220,76.571,32.571,-0.291
