SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Stretch,3.01,49.656,0,-0.081
Elongation till break,1-Stretch,3.21,50.097,0.441,0.053
Elongation till break,1-Stretch,3.41,50.539,0.883,0.221
Elongation till break,1-Stretch,3.61,50.979,1.323,0.254
Elongation till break,1-Stretch,3.81,51.421,1.765,0.345
Elongation till break,1-Stretch,4.01,51.862,2.206,0.379
Elongation till break,1-Stretch,4.21,52.303,2.647,0.341
Elongation till break,1-Stretch,4.41,52.744,3.088,0.259
Elongation till break,1-Stretch,4.61,53.185,3.529,-1.498
Elongation till break,1-Stretch,4.81,53.626,3.97,-1.258
Elongation till break,1-Stretch,5.01,54.067,4.411,-1.747
Elongation till break,1-Stretch,5.21,54.508,4.852,-1.804
Elongation till break,1-Stretch,5.41,54.949,5.293,-1.981
Elongation till break,1-Stretch,5.61,55.391,5.735,-2.082
Elongation till break,1-Stretch,5.81,55.832,6.176,-2.115
Elongation till break,1-Stretch,6.01,56.273,6.617,-2.221
Elongation till break,1-Stretch,6.21,56.714,7.058,-2.388
