SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,0.251
Elongation till break,1-Preload,0.200,44,0,-0.158
Elongation till break,1-Preload,0.400,44,0,0.087
Elongation till break,1-Stretch,0.420,44,0,0.087
Elongation till break,1-Stretch,0.620,44.372,0.372,0.741
Elongation till break,1-Stretch,0.820,44.813,0.813,1.966
Elongation till break,1-Stretch,1.020,45.254,1.254,2.701
Elongation till break,1-Stretch,1.220,45.695,1.695,3.763
Elongation till break,1-Stretch,1.420,46.137,2.137,4.907
Elongation till break,1-Stretch,1.620,46.578,2.578,5.887
Elongation till break,1-Stretch,1.820,47.019,3.019,7.031
Elongation till break,1-Stretch,2.020,47.46,3.46,8.174
Elongation till break,1-Stretch,2.220,47.901,3.901,9.155
Elongation till break,1-Stretch,2.420,48.342,4.342,10.543
Elongation till break,1-Stretch,2.620,48.783,4.783,11.605
Elongation till break,1-Stretch,2.820,49.224,5.224,12.912
Elongation till break,1-Stretch,3.020,49.665,5.665,14.382
Elongation till break,1-Stretch,3.220,50.107,6.107,15.689
Elongation till break,1-Stretch,3.420,50.547,6.547,17.241
Elongation till break,1-Stretch,3.620,50.988,6.988,18.467
Elongation till break,1-Stretch,3.820,51.43,7.43,19.937
Elongation till break,1-Stretch,4.020,51.871,7.871,21.162
Elongation till break,1-Stretch,4.220,52.312,8.312,22.633
Elongation till break,1-Stretch,4.420,52.753,8.753,23.858
Elongation till break,1-Stretch,4.620,53.194,9.194,25.573
Elongation till break,1-Stretch,4.820,53.635,9.635,26.880
Elongation till break,1-Stretch,5.020,54.076,10.076,28.432
Elongation till break,1-Stretch,5.220,54.517,10.517,29.903
Elongation till break,1-Stretch,5.420,54.958,10.958,31.455
Elongation till break,1-Stretch,5.620,55.399,11.399,32.843
Elongation till break,1-Stretch,5.820,55.841,11.841,34.477
Elongation till break,1-Stretch,6.020,56.282,12.282,35.948
Elongation till break,1-Stretch,6.220,56.722,12.722,37.745
Elongation till break,1-Stretch,6.420,57.164,13.164,39.215
Elongation till break,1-Stretch,6.620,57.605,13.605,41.094
Elongation till break,1-Stretch,6.820,58.046,14.046,42.564
Elongation till break,1-Stretch,7.020,58.487,14.487,44.280
Elongation till break,1-Stretch,7.220,58.928,14.928,46.077
Elongation till break,1-Stretch,7.420,59.369,15.369,47.547
Elongation till break,1-Stretch,7.620,59.81,15.81,49.426
Elongation till break,1-Stretch,7.820,60.251,16.251,50.243
Elongation till break,1-Stretch,8.020,60.692,16.692,51.223
Elongation till break,1-Stretch,8.220,61.133,17.133,52.611
Elongation till break,1-Stretch,8.420,61.575,17.575,53.918
Elongation till break,1-Stretch,8.620,62.016,18.016,-2.853
Elongation till break,1-Stretch,8.820,62.456,18.456,-2.527
Elongation till break,1-Stretch,9.020,62.898,18.898,-2.445
Elongation till break,1-Stretch,9.220,63.339,19.339,-2.118
Elongation till break,1-Stretch,9.420,63.78,19.78,-2.118
Elongation till break,1-Stretch,9.620,64.221,20.221,-2.200
Elongation till break,1-Stretch,9.820,64.662,20.662,-2.200
Elongation till break,1-Stretch,10.020,65.103,21.103,-2.118
Elongation till break,1-Stretch,10.220,65.544,21.544,-2.281
Elongation till break,1-Stretch,10.420,65.985,21.985,-2.281
Elongation till break,1-Stretch,10.620,66.426,22.426,-2.200
