SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,0.056
Elongation till break,1-Preload,0.200,44,0,-0.108
Elongation till break,1-Preload,0.400,44,0,-0.026
Elongation till break,1-Stretch,0.420,44,0,-0.108
Elongation till break,1-Stretch,0.620,44.372,0.372,0.382
Elongation till break,1-Stretch,0.820,44.813,0.813,0.137
Elongation till break,1-Stretch,1.020,45.254,1.254,0.056
Elongation till break,1-Stretch,1.220,45.695,1.695,0.709
Elongation till break,1-Stretch,1.420,46.136,2.136,0.954
Elongation till break,1-Stretch,1.620,46.577,2.577,1.363
Elongation till break,1-Stretch,1.820,47.018,3.018,1.934
Elongation till break,1-Stretch,2.020,47.459,3.459,2.016
Elongation till break,1-Stretch,2.220,47.9,3.9,2.506
Elongation till break,1-Stretch,2.420,48.342,4.342,2.996
Elongation till break,1-Stretch,2.620,48.783,4.783,3.323
Elongation till break,1-Stretch,2.820,49.224,5.224,3.323
Elongation till break,1-Stretch,3.020,49.665,5.665,3.731
Elongation till break,1-Stretch,3.220,50.106,6.106,4.058
Elongation till break,1-Stretch,3.420,50.547,6.547,4.712
Elongation till break,1-Stretch,3.620,50.988,6.988,5.202
Elongation till break,1-Stretch,3.820,51.429,7.429,5.774
Elongation till break,1-Stretch,4.020,51.87,7.87,6.100
Elongation till break,1-Stretch,4.220,52.311,8.311,6.427
Elongation till break,1-Stretch,4.420,52.752,8.752,6.917
Elongation till break,1-Stretch,4.620,53.193,9.193,7.407
Elongation till break,1-Stretch,4.820,53.635,9.635,7.897
Elongation till break,1-Stretch,5.020,54.076,10.076,8.306
Elongation till break,1-Stretch,5.220,54.517,10.517,8.551
Elongation till break,1-Stretch,5.420,54.958,10.958,-1.496
Elongation till break,1-Stretch,5.620,55.399,11.399,-1.415
Elongation till break,1-Stretch,5.820,55.84,11.84,-1.251
Elongation till break,1-Stretch,6.020,56.281,12.281,-1.251
Elongation till break,1-Stretch,6.220,56.722,12.722,-1.333
Elongation till break,1-Stretch,6.420,57.163,13.163,-1.251
Elongation till break,1-Stretch,6.620,57.604,13.604,-1.333
Elongation till break,1-Stretch,6.820,58.045,14.045,-1.251
Elongation till break,1-Stretch,7.020,58.487,14.487,-1.251
Elongation till break,1-Stretch,7.220,58.927,14.927,-1.333
Elongation till break,1-Stretch,7.420,59.369,15.369,-1.251
Elongation till break,1-Stretch,7.620,59.81,15.81,-1.251
Elongation till break,1-Stretch,7.820,60.251,16.251,-1.333
Elongation till break,1-Stretch,8.020,60.692,16.692,-1.251
