SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,-0.009
Elongation till break,1-Preload,0.200,44.001,0,-0.004
Elongation till break,1-Preload,0.400,44.001,0,-0.019
Elongation till break,1-Stretch,0.420,44.001,0,-0.019
Elongation till break,1-Stretch,0.620,44.373,0.372,0.053
Elongation till break,1-Stretch,0.820,44.814,0.813,0.005
Elongation till break,1-Stretch,1.020,45.255,1.254,0.072
Elongation till break,1-Stretch,1.220,45.696,1.695,0.111
Elongation till break,1-Stretch,1.420,46.138,2.137,0.254
Elongation till break,1-Stretch,1.620,46.579,2.578,0.383
Elongation till break,1-Stretch,1.820,47.02,3.019,0.383
Elongation till break,1-Stretch,2.020,47.461,3.46,0.527
Elongation till break,1-Stretch,2.220,47.902,3.901,0.565
Elongation till break,1-Stretch,2.420,48.343,4.342,0.513
Elongation till break,1-Stretch,2.620,48.784,4.783,0.747
Elongation till break,1-Stretch,2.820,49.225,5.224,1.030
Elongation till break,1-Stretch,3.020,49.666,5.665,1.307
Elongation till break,1-Stretch,3.220,50.108,6.107,1.633
Elongation till break,1-Stretch,3.420,50.548,6.547,1.896
Elongation till break,1-Stretch,3.620,50.99,6.989,2.140
Elongation till break,1-Stretch,3.820,51.431,7.43,2.380
Elongation till break,1-Stretch,4.020,51.872,7.871,2.610
Elongation till break,1-Stretch,4.220,52.313,8.312,2.873
Elongation till break,1-Stretch,4.420,52.754,8.753,3.150
Elongation till break,1-Stretch,4.620,53.195,9.194,3.466
Elongation till break,1-Stretch,4.820,53.637,9.636,3.787
Elongation till break,1-Stretch,5.020,54.077,10.076,4.122
Elongation till break,1-Stretch,5.220,54.519,10.518,4.448
Elongation till break,1-Stretch,5.420,54.96,10.959,4.706
Elongation till break,1-Stretch,5.620,55.401,11.4,4.946
Elongation till break,1-Stretch,5.820,55.842,11.841,5.108
Elongation till break,1-Stretch,6.020,56.283,12.282,-0.598
Elongation till break,1-Stretch,6.220,56.724,12.723,-0.727
Elongation till break,1-Stretch,6.420,57.165,13.164,-1.043
Elongation till break,1-Stretch,6.620,57.606,13.605,-1.149
Elongation till break,1-Stretch,6.820,58.048,14.047,-1.235
Elongation till break,1-Stretch,7.020,58.489,14.488,-1.134
Elongation till break,1-Stretch,7.220,58.93,14.929,-1.120
Elongation till break,1-Stretch,7.420,59.371,15.37,-1.091
Elongation till break,1-Stretch,7.620,59.812,15.811,-1.062
Elongation till break,1-Stretch,7.820,60.253,16.252,-1.053
Elongation till break,1-Stretch,8.020,60.694,16.693,-1.048
Elongation till break,1-Stretch,8.220,61.135,17.134,-1.024
Elongation till break,1-Stretch,8.420,61.576,17.575,-1.010
Elongation till break,1-Stretch,8.620,62.018,18.017,-0.971
Elongation till break,1-Stretch,8.820,62.459,18.458,-0.957
Elongation till break,1-Stretch,9.020,62.9,18.899,-0.928
Elongation till break,1-Stretch,9.220,63.341,19.34,-0.890
Elongation till break,1-Stretch,9.420,63.782,19.781,-0.861
Elongation till break,1-Stretch,9.620,64.223,20.222,-0.861
Elongation till break,1-Stretch,9.820,64.664,20.663,-0.847
