SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,0.004
Elongation till break,1-Preload,0.200,44.001,0,-0.001
Elongation till break,1-Preload,0.400,44.001,0,-0.005
Elongation till break,1-Stretch,0.420,44.001,0,0.004
Elongation till break,1-Stretch,0.620,44.371,0.37,0.038
Elongation till break,1-Stretch,0.820,44.812,0.811,0.143
Elongation till break,1-Stretch,1.020,45.253,1.252,0.296
Elongation till break,1-Stretch,1.220,45.694,1.693,0.387
Elongation till break,1-Stretch,1.420,46.135,2.134,0.526
Elongation till break,1-Stretch,1.620,46.576,2.575,0.722
Elongation till break,1-Stretch,1.820,47.017,3.016,1.033
Elongation till break,1-Stretch,2.020,47.458,3.457,1.349
Elongation till break,1-Stretch,2.220,47.9,3.899,1.574
Elongation till break,1-Stretch,2.420,48.341,4.34,1.900
Elongation till break,1-Stretch,2.620,48.782,4.781,2.273
Elongation till break,1-Stretch,2.820,49.223,5.222,2.666
Elongation till break,1-Stretch,3.020,49.664,5.663,3.044
Elongation till break,1-Stretch,3.220,50.105,6.104,3.331
Elongation till break,1-Stretch,3.420,50.546,6.545,-0.096
Elongation till break,1-Stretch,3.620,50.987,6.986,-0.613
Elongation till break,1-Stretch,3.820,51.429,7.428,-1.178
Elongation till break,1-Stretch,4.020,51.87,7.869,-1.236
Elongation till break,1-Stretch,4.220,52.311,8.31,-1.537
Elongation till break,1-Stretch,4.420,52.752,8.751,-1.647
Elongation till break,1-Stretch,4.620,53.193,9.192,-1.676
Elongation till break,1-Stretch,4.820,53.634,9.633,-1.690
Elongation till break,1-Stretch,5.020,54.075,10.074,-1.623
