SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,0.063
Elongation till break,1-Preload,0.200,44,0,-0.034
Elongation till break,1-Preload,0.400,44,0,0.039
Elongation till break,1-Stretch,0.420,44,0,0.015
Elongation till break,1-Stretch,0.620,44.372,0.372,0.160
Elongation till break,1-Stretch,0.820,44.813,0.813,0.426
Elongation till break,1-Stretch,1.020,45.255,1.255,0.668
Elongation till break,1-Stretch,1.220,45.696,1.696,0.910
Elongation till break,1-Stretch,1.420,46.137,2.137,1.201
Elongation till break,1-Stretch,1.620,46.578,2.578,1.467
Elongation till break,1-Stretch,1.820,47.019,3.019,1.685
Elongation till break,1-Stretch,2.020,47.46,3.46,2.048
Elongation till break,1-Stretch,2.220,47.901,3.901,2.338
Elongation till break,1-Stretch,2.420,48.342,4.342,2.580
Elongation till break,1-Stretch,2.620,48.783,4.783,2.944
Elongation till break,1-Stretch,2.820,49.224,5.224,3.331
Elongation till break,1-Stretch,3.020,49.665,5.665,3.839
Elongation till break,1-Stretch,3.220,50.107,6.107,4.202
Elongation till break,1-Stretch,3.420,50.547,6.547,4.711
Elongation till break,1-Stretch,3.620,50.989,6.989,5.146
Elongation till break,1-Stretch,3.820,51.43,7.43,5.606
Elongation till break,1-Stretch,4.020,51.871,7.871,6.042
Elongation till break,1-Stretch,4.220,52.312,8.312,6.575
Elongation till break,1-Stretch,4.420,52.753,8.753,6.986
Elongation till break,1-Stretch,4.620,53.194,9.194,7.591
Elongation till break,1-Stretch,4.820,53.635,9.635,8.124
Elongation till break,1-Stretch,5.020,54.076,10.076,8.584
Elongation till break,1-Stretch,5.220,54.517,10.517,9.237
Elongation till break,1-Stretch,5.420,54.958,10.958,9.746
Elongation till break,1-Stretch,5.620,55.399,11.399,10.351
Elongation till break,1-Stretch,5.820,55.841,11.841,10.883
Elongation till break,1-Stretch,6.020,56.282,12.282,11.368
Elongation till break,1-Stretch,6.220,56.723,12.723,11.997
Elongation till break,1-Stretch,6.420,57.164,13.164,12.602
Elongation till break,1-Stretch,6.620,57.605,13.605,13.159
Elongation till break,1-Stretch,6.820,58.046,14.046,13.861
Elongation till break,1-Stretch,7.020,58.487,14.487,14.466
Elongation till break,1-Stretch,7.220,58.928,14.928,15.071
Elongation till break,1-Stretch,7.420,59.369,15.369,15.725
Elongation till break,1-Stretch,7.620,59.811,15.811,16.427
Elongation till break,1-Stretch,7.820,60.251,16.251,17.032
Elongation till break,1-Stretch,8.020,60.692,16.692,17.637
Elongation till break,1-Stretch,8.220,61.133,17.133,18.388
Elongation till break,1-Stretch,8.420,61.575,17.575,19.017
Elongation till break,1-Stretch,8.620,62.016,18.016,19.743
Elongation till break,1-Stretch,8.820,62.457,18.457,20.494
Elongation till break,1-Stretch,9.020,62.898,18.898,21.244
Elongation till break,1-Stretch,9.220,63.339,19.339,21.970
Elongation till break,1-Stretch,9.420,63.78,19.78,22.672
Elongation till break,1-Stretch,9.620,64.221,20.221,23.205
Elongation till break,1-Stretch,9.820,64.662,20.662,23.737
Elongation till break,1-Stretch,10.020,65.103,21.103,24.439
Elongation till break,1-Stretch,10.220,65.545,21.545,25.044
Elongation till break,1-Stretch,10.420,65.985,21.985,25.408
Elongation till break,1-Stretch,10.620,66.426,22.426,26.110
Elongation till break,1-Stretch,10.820,66.868,22.868,-1.511
Elongation till break,1-Stretch,11.020,67.309,23.309,-0.324
Elongation till break,1-Stretch,11.220,67.75,23.75,-0.228
Elongation till break,1-Stretch,11.420,68.191,24.191,-0.107
Elongation till break,1-Stretch,11.620,68.632,24.632,-0.203
Elongation till break,1-Stretch,11.820,69.073,25.073,-0.228
Elongation till break,1-Stretch,12.020,69.514,25.514,-0.228
Elongation till break,1-Stretch,12.220,69.955,25.955,-0.155
Elongation till break,1-Stretch,12.420,70.396,26.396,-0.252
Elongation till break,1-Stretch,12.620,70.837,26.837,-0.179
Elongation till break,1-Stretch,12.820,71.279,27.279,-0.155
Elongation till break,1-Stretch,13.020,71.72,27.72,-0.252
Elongation till break,1-Stretch,13.220,72.16,28.16,-0.155
Elongation till break,1-Stretch,13.420,72.602,28.602,-0.203
Elongation till break,1-Stretch,13.620,73.043,29.043,-0.155
Elongation till break,1-Stretch,13.820,73.484,29.484,-0.131
Elongation till break,1-Stretch,14.020,73.925,29.925,-0.082
Elongation till break,1-Stretch,14.220,74.366,30.366,-0.082
Elongation till break,1-Stretch,14.420,74.807,30.807,-0.058
Elongation till break,1-Stretch,14.620,75.248,31.248,-0.058
Elongation till break,1-Stretch,14.820,75.689,31.689,-0.058
Elongation till break,1-Stretch,15.020,76.13,32.13,-0.058
Elongation till break,1-Stretch,15.220,76.572,32.572,-0.058
Elongation till break,1-Stretch,15.420,77.013,33.013,-0.058
Elongation till break,1-Stretch,15.620,77.454,33.454,-0.058
Elongation till break,1-Stretch,15.820,77.895,33.895,-0.034
Elongation till break,1-Stretch,16.020,78.336,34.336,-0.034
Elongation till break,1-Stretch,16.220,78.777,34.777,-0.058
Elongation till break,1-Stretch,16.420,79.218,35.218,0.015
Elongation till break,1-Stretch,16.620,79.659,35.659,-0.010
Elongation till break,1-Stretch,16.820,80.1,36.1,-0.034
Elongation till break,1-Stretch,17.020,80.541,36.541,0.063
Elongation till break,1-Stretch,17.220,80.982,36.982,0.111
Elongation till break,1-Stretch,17.420,81.424,37.424,0.111
Elongation till break,1-Stretch,17.620,81.864,37.864,0.063
Elongation till break,1-Stretch,17.820,82.306,38.306,0.136
Elongation till break,1-Stretch,18.020,82.747,38.747,0.136
Elongation till break,1-Stretch,18.220,83.188,39.188,0.111
Elongation till break,1-Stretch,18.420,83.629,39.629,0.136
Elongation till break,1-Stretch,18.620,84.07,40.07,0.136
Elongation till break,1-Stretch,18.820,84.511,40.511,0.136
Elongation till break,1-Stretch,19.020,84.952,40.952,0.160
Elongation till break,1-Stretch,19.220,85.393,41.393,0.160
Elongation till break,1-Stretch,19.420,85.834,41.834,0.136
Elongation till break,1-Stretch,19.620,86.275,42.275,0.208
Elongation till break,1-Stretch,19.820,86.716,42.716,0.160
Elongation till break,1-Stretch,20.020,87.158,43.158,0.208
Elongation till break,1-Stretch,20.220,87.599,43.599,0.305
