SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,0.005
Elongation till break,1-Preload,0.200,44.001,0,-0.020
Elongation till break,1-Preload,0.400,44.001,0,0.005
Elongation till break,1-Stretch,0.420,44.001,0,0.005
Elongation till break,1-Stretch,0.620,44.373,0.372,0.174
Elongation till break,1-Stretch,0.820,44.814,0.813,0.416
Elongation till break,1-Stretch,1.020,45.256,1.255,0.731
Elongation till break,1-Stretch,1.220,45.697,1.696,1.070
Elongation till break,1-Stretch,1.420,46.138,2.137,1.360
Elongation till break,1-Stretch,1.620,46.579,2.578,1.675
Elongation till break,1-Stretch,1.820,47.02,3.019,2.038
Elongation till break,1-Stretch,2.020,47.461,3.46,2.449
Elongation till break,1-Stretch,2.220,47.902,3.901,2.788
Elongation till break,1-Stretch,2.420,48.343,4.342,3.200
Elongation till break,1-Stretch,2.620,48.784,4.783,3.708
Elongation till break,1-Stretch,2.820,49.225,5.224,4.217
Elongation till break,1-Stretch,3.020,49.667,5.666,4.701
Elongation till break,1-Stretch,3.220,50.108,6.107,5.330
Elongation till break,1-Stretch,3.420,50.549,6.548,5.863
Elongation till break,1-Stretch,3.620,50.99,6.989,6.371
Elongation till break,1-Stretch,3.820,51.431,7.43,6.976
Elongation till break,1-Stretch,4.020,51.872,7.871,7.509
Elongation till break,1-Stretch,4.220,52.313,8.312,8.138
Elongation till break,1-Stretch,4.420,52.754,8.753,8.695
Elongation till break,1-Stretch,4.620,53.196,9.195,9.324
Elongation till break,1-Stretch,4.820,53.637,9.636,9.929
Elongation till break,1-Stretch,5.020,54.078,10.077,10.680
Elongation till break,1-Stretch,5.220,54.519,10.518,11.333
Elongation till break,1-Stretch,5.420,54.96,10.959,11.939
Elongation till break,1-Stretch,5.620,55.401,11.4,12.616
Elongation till break,1-Stretch,5.820,55.842,11.841,13.222
Elongation till break,1-Stretch,6.020,56.283,12.282,13.851
Elongation till break,1-Stretch,6.220,56.725,12.724,14.480
Elongation till break,1-Stretch,6.420,57.166,13.165,15.231
Elongation till break,1-Stretch,6.620,57.607,13.606,16.005
Elongation till break,1-Stretch,6.820,58.048,14.047,16.780
Elongation till break,1-Stretch,7.020,58.489,14.488,17.530
Elongation till break,1-Stretch,7.220,58.93,14.929,18.281
Elongation till break,1-Stretch,7.420,59.371,15.37,19.031
Elongation till break,1-Stretch,7.620,59.812,15.811,19.757
Elongation till break,1-Stretch,7.820,60.253,16.252,20.556
Elongation till break,1-Stretch,8.020,60.695,16.694,21.331
Elongation till break,1-Stretch,8.220,61.135,17.134,22.154
Elongation till break,1-Stretch,8.420,61.577,17.576,22.686
Elongation till break,1-Stretch,8.620,62.018,18.017,23.413
Elongation till break,1-Stretch,8.820,62.459,18.458,24.260
Elongation till break,1-Stretch,9.020,62.9,18.899,25.156
Elongation till break,1-Stretch,9.220,63.341,19.34,26.003
Elongation till break,1-Stretch,9.420,63.782,19.781,26.874
Elongation till break,1-Stretch,9.620,64.224,20.223,27.697
Elongation till break,1-Stretch,9.820,64.664,20.663,28.520
Elongation till break,1-Stretch,10.020,65.106,21.105,29.368
Elongation till break,1-Stretch,10.220,65.547,21.546,30.215
Elongation till break,1-Stretch,10.420,65.988,21.987,31.135
Elongation till break,1-Stretch,10.620,66.429,22.428,32.030
Elongation till break,1-Stretch,10.820,66.87,22.869,32.902
Elongation till break,1-Stretch,11.020,67.311,23.31,33.168
Elongation till break,1-Stretch,11.220,67.752,23.751,33.797
Elongation till break,1-Stretch,11.420,68.194,24.193,-2.174
Elongation till break,1-Stretch,11.620,68.634,24.633,-0.625
Elongation till break,1-Stretch,11.820,69.076,25.075,-0.625
Elongation till break,1-Stretch,12.020,69.517,25.516,-0.552
Elongation till break,1-Stretch,12.220,69.958,25.957,-0.552
Elongation till break,1-Stretch,12.420,70.399,26.398,-0.528
Elongation till break,1-Stretch,12.620,70.84,26.839,-0.576
Elongation till break,1-Stretch,12.820,71.281,27.28,-0.504
Elongation till break,1-Stretch,13.020,71.723,27.722,-0.504
Elongation till break,1-Stretch,13.220,72.163,28.162,-0.504
Elongation till break,1-Stretch,13.420,72.605,28.604,-0.431
Elongation till break,1-Stretch,13.620,73.046,29.045,-0.383
