SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,48,0,-0.002
Elongation till break,1-Preload,0.200,48,0,-0.002
Elongation till break,1-Preload,0.400,48,0,0.002
Elongation till break,1-Stretch,0.420,48,0,0.002
Elongation till break,1-Stretch,0.620,48.402,0.402,-0.194
Elongation till break,1-Stretch,0.820,48.884,0.884,-0.304
Elongation till break,1-Stretch,1.020,49.365,1.365,-0.338
Elongation till break,1-Stretch,1.220,49.846,1.846,-0.299
Elongation till break,1-Stretch,1.420,50.327,2.327,-0.204
Elongation till break,1-Stretch,1.620,50.808,2.808,-0.180
Elongation till break,1-Stretch,1.820,51.29,3.29,-0.213
Elongation till break,1-Stretch,2.020,51.771,3.771,-0.151
Elongation till break,1-Stretch,2.220,52.252,4.252,-0.223
Elongation till break,1-Stretch,2.420,52.733,4.733,-0.137
Elongation till break,1-Stretch,2.620,53.214,5.214,-0.046
Elongation till break,1-Stretch,2.820,53.696,5.696,0.017
Elongation till break,1-Stretch,3.020,54.177,6.177,0.060
Elongation till break,1-Stretch,3.220,54.658,6.658,0.127
Elongation till break,1-Stretch,3.420,55.139,7.139,0.194
Elongation till break,1-Stretch,3.620,55.62,7.62,0.237
Elongation till break,1-Stretch,3.820,56.101,8.101,0.270
Elongation till break,1-Stretch,4.020,56.582,8.582,0.280
Elongation till break,1-Stretch,4.220,57.064,9.064,0.347
Elongation till break,1-Stretch,4.420,57.545,9.545,0.400
Elongation till break,1-Stretch,4.620,58.026,10.026,0.467
Elongation till break,1-Stretch,4.820,58.507,10.507,0.519
Elongation till break,1-Stretch,5.020,58.988,10.988,0.562
Elongation till break,1-Stretch,5.220,59.47,11.47,0.620
Elongation till break,1-Stretch,5.420,59.951,11.951,0.653
Elongation till break,1-Stretch,5.620,60.432,12.432,0.663
Elongation till break,1-Stretch,5.820,60.913,12.913,0.735
Elongation till break,1-Stretch,6.020,61.395,13.395,0.759
Elongation till break,1-Stretch,6.220,61.876,13.876,0.811
Elongation till break,1-Stretch,6.420,62.357,14.357,0.883
Elongation till break,1-Stretch,6.620,62.838,14.838,0.941
Elongation till break,1-Stretch,6.820,63.319,15.319,0.988
Elongation till break,1-Stretch,7.020,63.8,15.8,1.017
Elongation till break,1-Stretch,7.220,64.281,16.281,1.046
Elongation till break,1-Stretch,7.420,64.763,16.763,1.041
Elongation till break,1-Stretch,7.620,65.244,17.244,0.112
Elongation till break,1-Stretch,7.820,65.725,17.725,0.625
Elongation till break,1-Stretch,8.020,66.206,18.206,-0.012
Elongation till break,1-Stretch,8.220,66.687,18.687,0.179
Elongation till break,1-Stretch,8.420,67.169,19.169,0.304
Elongation till break,1-Stretch,8.620,67.65,19.65,0.323
Elongation till break,1-Stretch,8.820,68.131,20.131,0.347
