SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Stretch,0.81,44.811,0,-0.025
Elongation till break,1-Stretch,1.01,45.252,0.441,0.159
Elongation till break,1-Stretch,1.21,45.693,0.882,0.352
Elongation till break,1-Stretch,1.41,46.134,1.323,0.605
Elongation till break,1-Stretch,1.61,46.575,1.764,1.001
Elongation till break,1-Stretch,1.81,47.016,2.205,1.378
Elongation till break,1-Stretch,2.01,47.457,2.646,1.69
Elongation till break,1-Stretch,2.21,47.898,3.087,1.868
Elongation till break,1-Stretch,2.41,48.339,3.528,2.136
Elongation till break,1-Stretch,2.61,48.781,3.97,2.176
Elongation till break,1-Stretch,2.81,49.221,4.41,0.159
Elongation till break,1-Stretch,3.01,49.663,4.852,0.159
Elongation till break,1-Stretch,3.21,50.104,5.293,-1.363
Elongation till break,1-Stretch,3.41,50.545,5.734,-1.209
Elongation till break,1-Stretch,3.61,50.986,6.175,-1.452
Elongation till break,1-Stretch,3.81,51.427,6.616,-1.537
Elongation till break,1-Stretch,4.01,51.868,7.057,-1.527
Elongation till break,1-Stretch,4.21,52.309,7.498,-1.601
Elongation till break,1-Stretch,4.41,52.75,7.939,-1.616
Elongation till break,1-Stretch,4.61,53.191,8.38,-1.537
Elongation till break,1-Stretch,4.81,53.632,8.821,-1.502
Elongation till break,1-Stretch,5.01,54.073,9.262,-1.457
Elongation till break,1-Stretch,5.21,54.515,9.704,-1.403
Elongation till break,1-Stretch,5.41,54.956,10.145,-1.353
Elongation till break,1-Stretch,5.61,55.397,10.586,-1.343
Elongation till break,1-Stretch,5.81,55.838,11.027,-1.313
