SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,0.000
Elongation till break,1-Preload,0.200,44.001,0,-0.005
Elongation till break,1-Preload,0.400,44.001,0,0.000
Elongation till break,1-Stretch,0.410,44.001,0,0.000
Elongation till break,1-Stretch,0.610,44.363,0.362,-0.062
Elongation till break,1-Stretch,0.810,44.804,0.803,-0.201
Elongation till break,1-Stretch,1.010,45.245,1.244,-0.230
Elongation till break,1-Stretch,1.210,45.686,1.685,-0.239
Elongation till break,1-Stretch,1.410,46.127,2.126,-0.177
Elongation till break,1-Stretch,1.610,46.569,2.568,-0.091
Elongation till break,1-Stretch,1.810,47.009,3.008,-0.115
Elongation till break,1-Stretch,2.010,47.451,3.45,-0.014
Elongation till break,1-Stretch,2.210,47.892,3.891,0.019
Elongation till break,1-Stretch,2.410,48.333,4.332,-0.053
Elongation till break,1-Stretch,2.610,48.774,4.773,-0.077
Elongation till break,1-Stretch,2.810,49.215,5.214,-0.062
Elongation till break,1-Stretch,3.010,49.656,5.655,0.101
Elongation till break,1-Stretch,3.210,50.097,6.096,0.330
Elongation till break,1-Stretch,3.410,50.539,6.538,0.546
Elongation till break,1-Stretch,3.610,50.979,6.978,0.675
Elongation till break,1-Stretch,3.810,51.421,7.42,0.747
Elongation till break,1-Stretch,4.010,51.862,7.861,0.833
Elongation till break,1-Stretch,4.210,52.303,8.302,0.790
Elongation till break,1-Stretch,4.410,52.744,8.743,0.886
Elongation till break,1-Stretch,4.610,53.185,9.184,1.001
Elongation till break,1-Stretch,4.810,53.626,9.625,-1.494
Elongation till break,1-Stretch,5.010,54.068,10.067,-1.522
Elongation till break,1-Stretch,5.210,54.508,10.507,-0.795
Elongation till break,1-Stretch,5.410,54.95,10.949,-1.494
Elongation till break,1-Stretch,5.610,55.391,11.39,-1.944
Elongation till break,1-Stretch,5.810,55.832,11.831,-1.881
