SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.077
Elongation till break,1-Preload,0.200,44,0,-0.029
Elongation till break,1-Preload,0.400,44,0,-0.077
Elongation till break,1-Stretch,0.420,44,0,-0.077
Elongation till break,1-Stretch,0.620,44.372,0.372,0.237
Elongation till break,1-Stretch,0.820,44.813,0.813,0.891
Elongation till break,1-Stretch,1.020,45.255,1.255,1.569
Elongation till break,1-Stretch,1.220,45.695,1.695,2.198
Elongation till break,1-Stretch,1.420,46.137,2.137,3.142
Elongation till break,1-Stretch,1.620,46.578,2.578,3.965
Elongation till break,1-Stretch,1.820,47.019,3.019,4.788
Elongation till break,1-Stretch,2.020,47.46,3.46,5.732
Elongation till break,1-Stretch,2.220,47.901,3.901,6.676
Elongation till break,1-Stretch,2.420,48.342,4.342,7.645
Elongation till break,1-Stretch,2.620,48.783,4.783,8.613
Elongation till break,1-Stretch,2.820,49.224,5.224,9.654
Elongation till break,1-Stretch,3.020,49.665,5.665,10.671
Elongation till break,1-Stretch,3.220,50.107,6.107,11.784
Elongation till break,1-Stretch,3.420,50.547,6.547,12.849
Elongation till break,1-Stretch,3.620,50.989,6.989,13.939
Elongation till break,1-Stretch,3.820,51.43,7.43,14.955
Elongation till break,1-Stretch,4.020,51.871,7.871,15.948
Elongation till break,1-Stretch,4.220,52.312,8.312,17.013
Elongation till break,1-Stretch,4.420,52.753,8.753,18.078
Elongation till break,1-Stretch,4.620,53.194,9.194,19.191
Elongation till break,1-Stretch,4.820,53.635,9.635,11.687
Elongation till break,1-Stretch,5.020,54.076,10.076,-2.086
Elongation till break,1-Stretch,5.220,54.517,10.517,-2.014
Elongation till break,1-Stretch,5.420,54.958,10.958,-2.014
Elongation till break,1-Stretch,5.620,55.399,11.399,-1.941
Elongation till break,1-Stretch,5.820,55.841,11.841,-1.917
Elongation till break,1-Stretch,6.020,56.282,12.282,-1.893
Elongation till break,1-Stretch,6.220,56.723,12.723,-1.869
Elongation till break,1-Stretch,6.420,57.164,13.164,-1.917
Elongation till break,1-Stretch,6.620,57.605,13.605,-1.844
