SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,-0.003
Elongation till break,1-Preload,0.200,44.001,0,-0.003
Elongation till break,1-Preload,0.400,44.001,0,-0.003
Elongation till break,1-Stretch,0.420,44.001,0,-0.003
Elongation till break,1-Stretch,0.620,44.372,0.371,0.569
Elongation till break,1-Stretch,0.820,44.813,0.812,1.140
Elongation till break,1-Stretch,1.020,45.254,1.253,1.630
Elongation till break,1-Stretch,1.220,45.695,1.694,2.121
Elongation till break,1-Stretch,1.420,46.136,2.135,2.611
Elongation till break,1-Stretch,1.620,46.577,2.576,3.428
Elongation till break,1-Stretch,1.820,47.018,3.017,3.918
Elongation till break,1-Stretch,2.020,47.46,3.459,4.898
Elongation till break,1-Stretch,2.220,47.9,3.899,5.551
Elongation till break,1-Stretch,2.420,48.342,4.341,5.960
Elongation till break,1-Stretch,2.620,48.783,4.782,7.022
Elongation till break,1-Stretch,2.820,49.224,5.223,7.920
Elongation till break,1-Stretch,3.020,49.665,5.664,8.574
Elongation till break,1-Stretch,3.220,50.106,6.105,9.717
Elongation till break,1-Stretch,3.420,50.547,6.546,10.616
Elongation till break,1-Stretch,3.620,50.989,6.988,11.596
Elongation till break,1-Stretch,3.820,51.43,7.429,12.740
Elongation till break,1-Stretch,4.020,51.871,7.87,13.638
Elongation till break,1-Stretch,4.220,52.312,8.311,14.455
Elongation till break,1-Stretch,4.420,52.753,8.752,15.599
Elongation till break,1-Stretch,4.620,53.194,9.193,16.497
Elongation till break,1-Stretch,4.820,53.635,9.634,17.559
Elongation till break,1-Stretch,5.020,54.076,10.075,18.458
Elongation till break,1-Stretch,5.220,54.517,10.516,19.765
Elongation till break,1-Stretch,5.420,54.959,10.958,20.663
Elongation till break,1-Stretch,5.620,55.399,11.398,21.889
Elongation till break,1-Stretch,5.820,55.841,11.84,23.114
Elongation till break,1-Stretch,6.020,56.282,12.281,24.012
Elongation till break,1-Stretch,6.220,56.723,12.722,25.319
Elongation till break,1-Stretch,6.420,57.164,13.163,26.381
Elongation till break,1-Stretch,6.620,57.605,13.604,27.443
Elongation till break,1-Stretch,6.820,58.046,14.045,28.750
Elongation till break,1-Stretch,7.020,58.488,14.487,29.567
Elongation till break,1-Stretch,7.220,58.928,14.927,29.975
Elongation till break,1-Stretch,7.420,59.37,15.369,30.711
Elongation till break,1-Stretch,7.620,59.811,15.81,31.609
Elongation till break,1-Stretch,7.820,60.252,16.251,7.839
Elongation till break,1-Stretch,8.020,60.693,16.692,-1.637
Elongation till break,1-Stretch,8.220,61.134,17.133,-2.045
Elongation till break,1-Stretch,8.420,61.575,17.574,-1.882
Elongation till break,1-Stretch,8.620,62.016,18.015,-1.800
Elongation till break,1-Stretch,8.820,62.457,18.456,-1.964
Elongation till break,1-Stretch,9.020,62.898,18.897,-1.800
Elongation till break,1-Stretch,9.220,63.34,19.339,-1.964
Elongation till break,1-Stretch,9.420,63.781,19.78,-1.964
Elongation till break,1-Stretch,9.620,64.222,20.221,-1.882
Elongation till break,1-Stretch,9.820,64.663,20.662,-1.964
Elongation till break,1-Stretch,10.020,65.104,21.103,-1.882
Elongation till break,1-Stretch,10.220,65.545,21.544,-1.964
Elongation till break,1-Stretch,10.420,65.986,21.985,-1.964
Elongation till break,1-Stretch,10.620,66.427,22.426,-1.800
Elongation till break,1-Stretch,10.820,66.869,22.868,-2.045
Elongation till break,1-Stretch,11.020,67.31,23.309,-1.964
