SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,0.002
Elongation till break,1-Preload,0.200,44.001,0,0.007
Elongation till break,1-Preload,0.400,44.001,0,0.007
Elongation till break,1-Stretch,0.410,44.001,0,0.007
Elongation till break,1-Stretch,0.610,44.37,0.369,0.026
Elongation till break,1-Stretch,0.810,44.812,0.811,-0.079
Elongation till break,1-Stretch,1.010,45.253,1.252,-0.031
Elongation till break,1-Stretch,1.210,45.694,1.693,0.055
Elongation till break,1-Stretch,1.410,46.135,2.134,0.232
Elongation till break,1-Stretch,1.610,46.576,2.575,0.356
Elongation till break,1-Stretch,1.810,47.017,3.016,0.366
Elongation till break,1-Stretch,2.010,47.458,3.457,0.486
Elongation till break,1-Stretch,2.210,47.899,3.898,0.519
Elongation till break,1-Stretch,2.410,48.34,4.339,0.361
Elongation till break,1-Stretch,2.610,48.782,4.781,0.562
Elongation till break,1-Stretch,2.810,49.222,5.221,0.830
Elongation till break,1-Stretch,3.010,49.664,5.663,1.084
Elongation till break,1-Stretch,3.210,50.105,6.104,1.343
Elongation till break,1-Stretch,3.410,50.546,6.545,1.625
Elongation till break,1-Stretch,3.610,50.987,6.986,1.888
Elongation till break,1-Stretch,3.810,51.428,7.427,2.109
Elongation till break,1-Stretch,4.010,51.869,7.868,2.324
Elongation till break,1-Stretch,4.210,52.311,8.31,2.568
Elongation till break,1-Stretch,4.410,52.751,8.75,2.803
Elongation till break,1-Stretch,4.610,53.193,9.192,3.061
Elongation till break,1-Stretch,4.810,53.634,9.633,3.334
Elongation till break,1-Stretch,5.010,54.075,10.074,3.573
Elongation till break,1-Stretch,5.210,54.516,10.515,3.794
Elongation till break,1-Stretch,5.410,54.957,10.956,4.043
Elongation till break,1-Stretch,5.610,55.398,11.397,4.229
Elongation till break,1-Stretch,5.810,55.839,11.838,4.430
Elongation till break,1-Stretch,6.010,56.281,12.28,4.641
Elongation till break,1-Stretch,6.210,56.721,12.72,0.749
Elongation till break,1-Stretch,6.410,57.163,13.162,-0.773
Elongation till break,1-Stretch,6.610,57.604,13.603,-0.951
Elongation till break,1-Stretch,6.810,58.045,14.044,-1.128
Elongation till break,1-Stretch,7.010,58.486,14.485,-1.022
Elongation till break,1-Stretch,7.210,58.927,14.926,-1.065
Elongation till break,1-Stretch,7.410,59.368,15.367,-1.008
Elongation till break,1-Stretch,7.610,59.81,15.809,-1.003
Elongation till break,1-Stretch,7.810,60.25,16.249,-0.965
