SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.000
Elongation till break,1-Preload,0.200,44,0,-0.000
Elongation till break,1-Preload,0.400,44,0,-0.000
Elongation till break,1-Stretch,0.410,44,0,-0.000
Elongation till break,1-Stretch,0.610,44.362,0.362,0.169
Elongation till break,1-Stretch,0.810,44.803,0.803,0.266
Elongation till break,1-Stretch,1.010,45.244,1.244,0.557
Elongation till break,1-Stretch,1.210,45.685,1.685,0.702
Elongation till break,1-Stretch,1.410,46.126,2.126,1.017
Elongation till break,1-Stretch,1.610,46.567,2.567,1.235
Elongation till break,1-Stretch,1.810,47.009,3.009,1.452
Elongation till break,1-Stretch,2.010,47.449,3.449,1.646
Elongation till break,1-Stretch,2.210,47.89,3.89,1.985
Elongation till break,1-Stretch,2.410,48.331,4.331,2.179
Elongation till break,1-Stretch,2.610,48.773,4.773,2.469
Elongation till break,1-Stretch,2.810,49.214,5.214,2.832
Elongation till break,1-Stretch,3.010,49.655,5.655,3.244
Elongation till break,1-Stretch,3.210,50.096,6.096,3.607
Elongation till break,1-Stretch,3.410,50.537,6.537,4.018
Elongation till break,1-Stretch,3.610,50.978,6.978,4.357
Elongation till break,1-Stretch,3.810,51.419,7.419,4.769
Elongation till break,1-Stretch,4.010,51.86,7.86,5.132
Elongation till break,1-Stretch,4.210,52.301,8.301,5.568
Elongation till break,1-Stretch,4.410,52.743,8.743,5.979
Elongation till break,1-Stretch,4.610,53.183,9.183,6.463
Elongation till break,1-Stretch,4.810,53.624,9.624,6.947
Elongation till break,1-Stretch,5.010,54.066,10.066,7.432
Elongation till break,1-Stretch,5.210,54.507,10.507,7.916
Elongation till break,1-Stretch,5.410,54.948,10.948,8.400
Elongation till break,1-Stretch,5.610,55.389,11.389,8.811
Elongation till break,1-Stretch,5.810,55.83,11.83,9.368
Elongation till break,1-Stretch,6.010,56.271,12.271,9.780
Elongation till break,1-Stretch,6.210,56.712,12.712,10.312
Elongation till break,1-Stretch,6.410,57.153,13.153,10.869
Elongation till break,1-Stretch,6.610,57.594,13.594,11.426
Elongation till break,1-Stretch,6.810,58.035,14.035,12.055
Elongation till break,1-Stretch,7.010,58.477,14.477,12.612
Elongation till break,1-Stretch,7.210,58.918,14.918,13.169
Elongation till break,1-Stretch,7.410,59.358,15.358,13.846
