SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,-0.010
Elongation till break,1-Preload,0.200,44.001,0,-0.000
Elongation till break,1-Preload,0.400,44.001,0,-0.000
Elongation till break,1-Stretch,0.420,44.001,0,-0.000
Elongation till break,1-Stretch,0.620,44.373,0.372,-0.106
Elongation till break,1-Stretch,0.820,44.814,0.813,-0.201
Elongation till break,1-Stretch,1.020,45.255,1.254,-0.225
Elongation till break,1-Stretch,1.220,45.696,1.695,-0.182
Elongation till break,1-Stretch,1.420,46.138,2.137,-0.086
Elongation till break,1-Stretch,1.620,46.579,2.578,-0.043
Elongation till break,1-Stretch,1.820,47.02,3.019,-0.062
Elongation till break,1-Stretch,2.020,47.461,3.46,-0.010
Elongation till break,1-Stretch,2.220,47.902,3.901,-0.024
Elongation till break,1-Stretch,2.420,48.343,4.342,-0.115
Elongation till break,1-Stretch,2.620,48.784,4.783,-0.101
Elongation till break,1-Stretch,2.820,49.225,5.224,-0.048
Elongation till break,1-Stretch,3.020,49.666,5.665,0.057
Elongation till break,1-Stretch,3.220,50.108,6.107,0.182
Elongation till break,1-Stretch,3.420,50.549,6.548,0.297
Elongation till break,1-Stretch,3.620,50.99,6.989,0.330
Elongation till break,1-Stretch,3.820,51.431,7.43,-1.211
Elongation till break,1-Stretch,4.020,51.872,7.871,-1.111
Elongation till break,1-Stretch,4.220,52.313,8.312,-1.412
Elongation till break,1-Stretch,4.420,52.754,8.753,-1.958
Elongation till break,1-Stretch,4.620,53.195,9.194,-1.819
Elongation till break,1-Stretch,4.820,53.637,9.636,-1.810
Elongation till break,1-Stretch,5.020,54.077,10.076,-1.839
Elongation till break,1-Stretch,5.220,54.519,10.518,-1.848
Elongation till break,1-Stretch,5.420,54.96,10.959,-1.872
Elongation till break,1-Stretch,5.620,55.401,11.4,-1.968
