SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.051
Elongation till break,1-Preload,0.200,44,0,0.022
Elongation till break,1-Preload,0.400,44,0,-0.026
Elongation till break,1-Stretch,0.420,44,0,-0.051
Elongation till break,1-Stretch,0.620,44.372,0.372,0.119
Elongation till break,1-Stretch,0.820,44.813,0.813,0.337
Elongation till break,1-Stretch,1.020,45.254,1.254,0.555
Elongation till break,1-Stretch,1.220,45.695,1.695,0.724
Elongation till break,1-Stretch,1.420,46.136,2.136,0.918
Elongation till break,1-Stretch,1.620,46.578,2.578,1.111
Elongation till break,1-Stretch,1.820,47.018,3.018,1.232
Elongation till break,1-Stretch,2.020,47.459,3.459,1.474
Elongation till break,1-Stretch,2.220,47.9,3.9,1.547
Elongation till break,1-Stretch,2.420,48.342,4.342,1.813
Elongation till break,1-Stretch,2.620,48.783,4.783,2.055
Elongation till break,1-Stretch,2.820,49.224,5.224,2.394
Elongation till break,1-Stretch,3.020,49.665,5.665,2.612
Elongation till break,1-Stretch,3.220,50.106,6.106,2.927
Elongation till break,1-Stretch,3.420,50.547,6.547,3.314
Elongation till break,1-Stretch,3.620,50.988,6.988,3.726
Elongation till break,1-Stretch,3.820,51.429,7.429,4.161
Elongation till break,1-Stretch,4.020,51.87,7.87,4.597
Elongation till break,1-Stretch,4.220,52.312,8.312,5.081
Elongation till break,1-Stretch,4.420,52.752,8.752,5.590
Elongation till break,1-Stretch,4.620,53.193,9.193,6.122
Elongation till break,1-Stretch,4.820,53.635,9.635,6.800
Elongation till break,1-Stretch,5.020,54.076,10.076,7.381
Elongation till break,1-Stretch,5.220,54.517,10.517,8.035
Elongation till break,1-Stretch,5.420,54.958,10.958,8.640
Elongation till break,1-Stretch,5.620,55.399,11.399,9.245
Elongation till break,1-Stretch,5.820,55.84,11.84,9.850
Elongation till break,1-Stretch,6.020,56.281,12.281,10.407
Elongation till break,1-Stretch,6.220,56.722,12.722,10.988
Elongation till break,1-Stretch,6.420,57.163,13.163,11.496
Elongation till break,1-Stretch,6.620,57.604,13.604,12.150
Elongation till break,1-Stretch,6.820,58.046,14.046,12.658
Elongation till break,1-Stretch,7.020,58.487,14.487,13.166
Elongation till break,1-Stretch,7.220,58.927,14.927,13.699
Elongation till break,1-Stretch,7.420,59.369,15.369,14.183
Elongation till break,1-Stretch,7.620,59.81,15.81,14.740
Elongation till break,1-Stretch,7.820,60.251,16.251,15.297
Elongation till break,1-Stretch,8.020,60.692,16.692,15.756
Elongation till break,1-Stretch,8.220,61.133,17.133,16.265
Elongation till break,1-Stretch,8.420,61.574,17.574,16.362
Elongation till break,1-Stretch,8.620,62.015,18.015,-0.728
Elongation till break,1-Stretch,8.820,62.456,18.456,-0.244
Elongation till break,1-Stretch,9.020,62.897,18.897,-0.196
Elongation till break,1-Stretch,9.220,63.339,19.339,-0.196
Elongation till break,1-Stretch,9.420,63.78,19.78,-0.196
Elongation till break,1-Stretch,9.620,64.221,20.221,-0.172
Elongation till break,1-Stretch,9.820,64.662,20.662,-0.172
Elongation till break,1-Stretch,10.020,65.103,21.103,-0.196
Elongation till break,1-Stretch,10.220,65.544,21.544,-0.244
Elongation till break,1-Stretch,10.420,65.985,21.985,-0.147
Elongation till break,1-Stretch,10.620,66.426,22.426,-0.147
Elongation till break,1-Stretch,10.820,66.867,22.867,-0.099
Elongation till break,1-Stretch,11.020,67.308,23.308,-0.051
Elongation till break,1-Stretch,11.220,67.749,23.749,-0.075
Elongation till break,1-Stretch,11.420,68.191,24.191,-0.075
Elongation till break,1-Stretch,11.620,68.631,24.631,-0.051
Elongation till break,1-Stretch,11.820,69.073,25.073,-0.051
Elongation till break,1-Stretch,12.020,69.514,25.514,-0.051
Elongation till break,1-Stretch,12.220,69.955,25.955,-0.051
Elongation till break,1-Stretch,12.420,70.396,26.396,-0.026
Elongation till break,1-Stretch,12.620,70.837,26.837,0.022
Elongation till break,1-Stretch,12.820,71.278,27.278,-0.051
Elongation till break,1-Stretch,13.020,71.719,27.719,0.022
Elongation till break,1-Stretch,13.220,72.16,28.16,0.022
Elongation till break,1-Stretch,13.420,72.601,28.601,-0.026
