SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,-0.003
Elongation till break,1-Preload,0.200,44.001,0,0.007
Elongation till break,1-Preload,0.400,44.001,0,0.002
Elongation till break,1-Stretch,0.420,44.001,0,0.002
Elongation till break,1-Stretch,0.620,44.372,0.371,-0.166
Elongation till break,1-Stretch,0.820,44.813,0.812,-0.285
Elongation till break,1-Stretch,1.020,45.254,1.253,-0.319
Elongation till break,1-Stretch,1.220,45.695,1.694,-0.314
Elongation till break,1-Stretch,1.420,46.136,2.135,-0.280
Elongation till break,1-Stretch,1.620,46.578,2.577,-0.295
Elongation till break,1-Stretch,1.820,47.019,3.018,-0.400
Elongation till break,1-Stretch,2.020,47.46,3.459,-0.400
Elongation till break,1-Stretch,2.220,47.901,3.9,-0.362
Elongation till break,1-Stretch,2.420,48.342,4.341,-0.625
Elongation till break,1-Stretch,2.620,48.783,4.782,-0.726
Elongation till break,1-Stretch,2.820,49.224,5.223,-0.620
Elongation till break,1-Stretch,3.020,49.665,5.664,-0.515
Elongation till break,1-Stretch,3.220,50.107,6.106,-0.429
Elongation till break,1-Stretch,3.420,50.548,6.547,-0.343
Elongation till break,1-Stretch,3.620,50.989,6.988,-0.252
Elongation till break,1-Stretch,3.820,51.43,7.429,-0.170
Elongation till break,1-Stretch,4.020,51.871,7.87,-0.137
Elongation till break,1-Stretch,4.220,52.312,8.311,-0.151
Elongation till break,1-Stretch,4.420,52.753,8.752,-0.041
Elongation till break,1-Stretch,4.620,53.194,9.193,0.083
Elongation till break,1-Stretch,4.820,53.635,9.634,0.189
Elongation till break,1-Stretch,5.020,54.076,10.075,0.289
Elongation till break,1-Stretch,5.220,54.518,10.517,0.399
Elongation till break,1-Stretch,5.420,54.959,10.958,0.476
Elongation till break,1-Stretch,5.620,55.4,11.399,0.581
Elongation till break,1-Stretch,5.820,55.841,11.84,0.667
Elongation till break,1-Stretch,6.020,56.282,12.281,0.682
Elongation till break,1-Stretch,6.220,56.723,12.722,0.778
Elongation till break,1-Stretch,6.420,57.164,13.163,0.902
Elongation till break,1-Stretch,6.620,57.605,13.604,1.017
Elongation till break,1-Stretch,6.820,58.047,14.046,1.132
Elongation till break,1-Stretch,7.020,58.488,14.487,1.242
Elongation till break,1-Stretch,7.220,58.929,14.928,1.338
Elongation till break,1-Stretch,7.420,59.37,15.369,1.448
Elongation till break,1-Stretch,7.620,59.811,15.81,1.534
Elongation till break,1-Stretch,7.820,60.252,16.251,1.615
Elongation till break,1-Stretch,8.020,60.693,16.692,1.711
Elongation till break,1-Stretch,8.220,61.134,17.133,1.826
Elongation till break,1-Stretch,8.420,61.575,17.574,1.936
Elongation till break,1-Stretch,8.620,62.017,18.016,2.065
Elongation till break,1-Stretch,8.820,62.457,18.456,2.199
Elongation till break,1-Stretch,9.020,62.899,18.898,2.333
Elongation till break,1-Stretch,9.220,63.34,19.339,2.448
Elongation till break,1-Stretch,9.420,63.781,19.78,2.530
Elongation till break,1-Stretch,9.620,64.222,20.221,2.621
Elongation till break,1-Stretch,9.820,64.663,20.662,2.712
Elongation till break,1-Stretch,10.020,65.104,21.103,2.817
Elongation till break,1-Stretch,10.220,65.546,21.545,2.937
Elongation till break,1-Stretch,10.420,65.986,21.985,3.075
Elongation till break,1-Stretch,10.620,66.428,22.427,3.233
Elongation till break,1-Stretch,10.820,66.869,22.868,3.387
Elongation till break,1-Stretch,11.020,67.31,23.309,3.535
Elongation till break,1-Stretch,11.220,67.751,23.75,3.683
Elongation till break,1-Stretch,11.420,68.192,24.191,3.798
Elongation till break,1-Stretch,11.620,68.633,24.632,3.923
Elongation till break,1-Stretch,11.820,69.074,25.073,4.047
Elongation till break,1-Stretch,12.020,69.515,25.514,4.172
Elongation till break,1-Stretch,12.220,69.956,25.955,4.306
Elongation till break,1-Stretch,12.420,70.398,26.397,4.483
Elongation till break,1-Stretch,12.620,70.839,26.838,4.650
Elongation till break,1-Stretch,12.820,71.28,27.279,4.808
Elongation till break,1-Stretch,13.020,71.721,27.72,4.947
Elongation till break,1-Stretch,13.220,72.162,28.161,5.062
Elongation till break,1-Stretch,13.420,72.603,28.602,5.182
Elongation till break,1-Stretch,13.620,73.045,29.044,5.311
Elongation till break,1-Stretch,13.820,73.485,29.484,5.436
Elongation till break,1-Stretch,14.020,73.927,29.926,5.550
Elongation till break,1-Stretch,14.220,74.368,30.367,5.627
Elongation till break,1-Stretch,14.420,74.809,30.808,1.132
Elongation till break,1-Stretch,14.620,75.25,31.249,0.203
Elongation till break,1-Stretch,14.820,75.691,31.69,0.083
Elongation till break,1-Stretch,15.020,76.132,32.131,0.064
Elongation till break,1-Stretch,15.220,76.573,32.572,0.074
Elongation till break,1-Stretch,15.420,77.014,33.013,0.074
Elongation till break,1-Stretch,15.620,77.455,33.454,0.079
Elongation till break,1-Stretch,15.820,77.897,33.896,0.083
Elongation till break,1-Stretch,16.020,78.338,34.337,0.102
Elongation till break,1-Stretch,16.220,78.779,34.778,0.122
Elongation till break,1-Stretch,16.420,79.22,35.219,0.150
