SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Stretch,1.22,45.697,0,-0.042
Elongation till break,1-Stretch,1.42,46.138,0.441,0.125
Elongation till break,1-Stretch,1.62,46.579,0.882,0.255
Elongation till break,1-Stretch,1.82,47.02,1.323,0.255
Elongation till break,1-Stretch,2.02,47.461,1.764,0.341
Elongation till break,1-Stretch,2.22,47.902,2.205,0.379
Elongation till break,1-Stretch,2.42,48.343,2.646,0.283
Elongation till break,1-Stretch,2.62,48.785,3.088,0.288
Elongation till break,1-Stretch,2.82,49.226,3.529,0.298
Elongation till break,1-Stretch,3.02,49.667,3.97,0.403
Elongation till break,1-Stretch,3.22,50.108,4.411,0.542
Elongation till break,1-Stretch,3.42,50.549,4.852,0.628
Elongation till break,1-Stretch,3.62,50.99,5.293,0.413
Elongation till break,1-Stretch,3.82,51.431,5.734,-1.182
Elongation till break,1-Stretch,4.02,51.872,6.175,-1.56
Elongation till break,1-Stretch,4.22,52.313,6.616,-0.822
Elongation till break,1-Stretch,4.42,52.754,7.057,-1.756
Elongation till break,1-Stretch,4.62,53.196,7.499,-1.651
Elongation till break,1-Stretch,4.82,53.637,7.94,-1.866
Elongation till break,1-Stretch,5.02,54.078,8.381,-1.904
