SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Stretch,0.42,44.001,0,-0.019
Elongation till break,1-Stretch,0.62,44.373,0.372,0.053
Elongation till break,1-Stretch,0.82,44.814,0.813,0.005
Elongation till break,1-Stretch,1.02,45.255,1.254,0.072
Elongation till break,1-Stretch,1.22,45.696,1.695,0.111
Elongation till break,1-Stretch,1.42,46.138,2.137,0.254
Elongation till break,1-Stretch,1.62,46.579,2.578,0.383
Elongation till break,1-Stretch,1.82,47.02,3.019,0.383
Elongation till break,1-Stretch,2.02,47.461,3.46,0.527
Elongation till break,1-Stretch,2.22,47.902,3.901,0.565
Elongation till break,1-Stretch,2.42,48.343,4.342,0.513
Elongation till break,1-Stretch,2.62,48.784,4.783,0.747
Elongation till break,1-Stretch,2.82,49.225,5.224,1.03
Elongation till break,1-Stretch,3.02,49.666,5.665,1.307
Elongation till break,1-Stretch,3.22,50.108,6.107,1.633
Elongation till break,1-Stretch,3.42,50.548,6.547,1.896
Elongation till break,1-Stretch,3.62,50.99,6.989,2.14
Elongation till break,1-Stretch,3.82,51.431,7.43,2.38
Elongation till break,1-Stretch,4.02,51.872,7.871,2.61
Elongation till break,1-Stretch,4.22,52.313,8.312,2.873
Elongation till break,1-Stretch,4.42,52.754,8.753,3.15
Elongation till break,1-Stretch,4.62,53.195,9.194,3.466
Elongation till break,1-Stretch,4.82,53.637,9.636,3.787
Elongation till break,1-Stretch,5.02,54.077,10.076,4.122
Elongation till break,1-Stretch,5.22,54.519,10.518,4.448
Elongation till break,1-Stretch,5.42,54.96,10.959,4.706
Elongation till break,1-Stretch,5.62,55.401,11.4,4.946
Elongation till break,1-Stretch,5.82,55.842,11.841,5.108
Elongation till break,1-Stretch,6.02,56.283,12.282,-0.598
Elongation till break,1-Stretch,6.22,56.724,12.723,-0.727
Elongation till break,1-Stretch,6.42,57.165,13.164,-1.043
Elongation till break,1-Stretch,6.62,57.606,13.605,-1.149
Elongation till break,1-Stretch,6.82,58.048,14.047,-1.235
Elongation till break,1-Stretch,7.02,58.489,14.488,-1.134
Elongation till break,1-Stretch,7.22,58.93,14.929,-1.12
Elongation till break,1-Stretch,7.42,59.371,15.37,-1.091
Elongation till break,1-Stretch,7.62,59.812,15.811,-1.062
Elongation till break,1-Stretch,7.82,60.253,16.252,-1.053
Elongation till break,1-Stretch,8.02,60.694,16.693,-1.048
Elongation till break,1-Stretch,8.22,61.135,17.134,-1.024
Elongation till break,1-Stretch,8.42,61.576,17.575,-1.01
Elongation till break,1-Stretch,8.62,62.018,18.017,-0.971
Elongation till break,1-Stretch,8.82,62.459,18.458,-0.957
Elongation till break,1-Stretch,9.02,62.9,18.899,-0.928
Elongation till break,1-Stretch,9.22,63.341,19.34,-0.89
Elongation till break,1-Stretch,9.42,63.782,19.781,-0.861
Elongation till break,1-Stretch,9.62,64.223,20.222,-0.861
Elongation till break,1-Stretch,9.82,64.664,20.663,-0.847
