SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,-0.000
Elongation till break,1-Preload,0.200,44.001,0,-0.000
Elongation till break,1-Preload,0.400,44.001,0,-0.000
Elongation till break,1-Stretch,0.420,44.001,0,-0.000
Elongation till break,1-Stretch,0.620,44.373,0.372,-0.153
Elongation till break,1-Stretch,0.820,44.814,0.813,-0.259
Elongation till break,1-Stretch,1.020,45.256,1.255,-0.263
Elongation till break,1-Stretch,1.220,45.697,1.696,-0.235
Elongation till break,1-Stretch,1.420,46.138,2.137,-0.191
Elongation till break,1-Stretch,1.620,46.579,2.578,-0.168
Elongation till break,1-Stretch,1.820,47.02,3.019,-0.263
Elongation till break,1-Stretch,2.020,47.461,3.46,-0.239
Elongation till break,1-Stretch,2.220,47.902,3.901,-0.230
Elongation till break,1-Stretch,2.420,48.343,4.342,-0.440
Elongation till break,1-Stretch,2.620,48.784,4.783,-0.445
Elongation till break,1-Stretch,2.820,49.225,5.224,-0.326
Elongation till break,1-Stretch,3.020,49.667,5.666,-0.230
Elongation till break,1-Stretch,3.220,50.108,6.107,-0.120
Elongation till break,1-Stretch,3.420,50.549,6.548,-0.043
Elongation till break,1-Stretch,3.620,50.99,6.989,0.038
Elongation till break,1-Stretch,3.820,51.431,7.43,0.124
Elongation till break,1-Stretch,4.020,51.872,7.871,0.211
Elongation till break,1-Stretch,4.220,52.313,8.312,0.196
Elongation till break,1-Stretch,4.420,52.754,8.753,0.287
Elongation till break,1-Stretch,4.620,53.196,9.195,0.397
Elongation till break,1-Stretch,4.820,53.637,9.636,0.503
Elongation till break,1-Stretch,5.020,54.078,10.077,0.613
Elongation till break,1-Stretch,5.220,54.519,10.518,0.723
Elongation till break,1-Stretch,5.420,54.96,10.959,0.819
Elongation till break,1-Stretch,5.620,55.401,11.4,0.938
Elongation till break,1-Stretch,5.820,55.842,11.841,1.034
Elongation till break,1-Stretch,6.020,56.283,12.282,1.072
Elongation till break,1-Stretch,6.220,56.724,12.723,1.154
Elongation till break,1-Stretch,6.420,57.166,13.165,1.293
Elongation till break,1-Stretch,6.620,57.606,13.605,1.431
Elongation till break,1-Stretch,6.820,58.048,14.047,1.556
Elongation till break,1-Stretch,7.020,58.489,14.488,1.690
Elongation till break,1-Stretch,7.220,58.93,14.929,1.819
Elongation till break,1-Stretch,7.420,59.371,15.37,1.944
Elongation till break,1-Stretch,7.620,59.812,15.811,2.044
Elongation till break,1-Stretch,7.820,60.253,16.252,2.149
Elongation till break,1-Stretch,8.020,60.695,16.694,2.250
Elongation till break,1-Stretch,8.220,61.135,17.134,2.360
Elongation till break,1-Stretch,8.420,61.577,17.576,2.499
Elongation till break,1-Stretch,8.620,62.018,18.017,2.647
Elongation till break,1-Stretch,8.820,62.459,18.458,2.772
Elongation till break,1-Stretch,9.020,62.9,18.899,2.868
Elongation till break,1-Stretch,9.220,63.341,19.34,2.997
Elongation till break,1-Stretch,9.420,63.782,19.781,3.097
Elongation till break,1-Stretch,9.620,64.223,20.222,3.203
Elongation till break,1-Stretch,9.820,64.664,20.663,3.308
Elongation till break,1-Stretch,10.020,65.105,21.104,3.404
Elongation till break,1-Stretch,10.220,65.547,21.546,3.504
Elongation till break,1-Stretch,10.420,65.988,21.987,3.629
Elongation till break,1-Stretch,10.620,66.429,22.428,3.720
Elongation till break,1-Stretch,10.820,66.87,22.869,3.768
Elongation till break,1-Stretch,11.020,67.311,23.31,3.696
Elongation till break,1-Stretch,11.220,67.752,23.751,2.379
Elongation till break,1-Stretch,11.420,68.194,24.193,-0.287
Elongation till break,1-Stretch,11.620,68.634,24.633,-0.072
Elongation till break,1-Stretch,11.820,69.076,25.075,0.024
Elongation till break,1-Stretch,12.020,69.517,25.516,-0.034
Elongation till break,1-Stretch,12.220,69.958,25.957,-0.005
Elongation till break,1-Stretch,12.420,70.399,26.398,0.034
Elongation till break,1-Stretch,12.620,70.84,26.839,0.053
Elongation till break,1-Stretch,12.820,71.281,27.28,0.077
Elongation till break,1-Stretch,13.020,71.722,27.721,0.081
Elongation till break,1-Stretch,13.220,72.163,28.162,0.115
