SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.241
Elongation till break,1-Preload,0.200,44,0,0.086
Elongation till break,1-Preload,0.400,44,0,-0.078
Elongation till break,1-Stretch,0.540,44,0,0.004
Elongation till break,1-Stretch,0.740,44.355,0.355,0.821
Elongation till break,1-Stretch,0.940,44.797,0.797,1.719
Elongation till break,1-Stretch,1.140,45.237,1.237,2.781
Elongation till break,1-Stretch,1.340,45.679,1.679,3.680
Elongation till break,1-Stretch,1.540,46.12,2.12,4.578
Elongation till break,1-Stretch,1.740,46.561,2.561,5.885
Elongation till break,1-Stretch,1.940,47.002,3.002,6.947
Elongation till break,1-Stretch,2.140,47.443,3.443,8.009
Elongation till break,1-Stretch,2.340,47.884,3.884,9.071
Elongation till break,1-Stretch,2.540,48.325,4.325,10.623
Elongation till break,1-Stretch,2.740,48.766,4.766,11.603
Elongation till break,1-Stretch,2.940,49.207,5.207,12.910
Elongation till break,1-Stretch,3.140,49.648,5.648,13.972
Elongation till break,1-Stretch,3.340,50.089,6.089,15.443
Elongation till break,1-Stretch,3.540,50.531,6.531,16.750
Elongation till break,1-Stretch,3.740,50.971,6.971,18.138
Elongation till break,1-Stretch,3.940,51.413,7.413,19.609
Elongation till break,1-Stretch,4.140,51.854,7.854,20.752
Elongation till break,1-Stretch,4.340,52.295,8.295,22.223
Elongation till break,1-Stretch,4.540,52.736,8.736,23.366
Elongation till break,1-Stretch,4.740,53.177,9.177,25.082
Elongation till break,1-Stretch,4.940,53.618,9.618,26.389
Elongation till break,1-Stretch,5.140,54.059,10.059,28.104
Elongation till break,1-Stretch,5.340,54.5,10.5,29.493
Elongation till break,1-Stretch,5.540,54.941,10.941,31.045
Elongation till break,1-Stretch,5.740,55.382,11.382,32.433
Elongation till break,1-Stretch,5.940,55.823,11.823,33.822
Elongation till break,1-Stretch,6.140,56.265,12.265,34.884
Elongation till break,1-Stretch,6.340,56.706,12.706,36.518
Elongation till break,1-Stretch,6.540,57.147,13.147,37.580
Elongation till break,1-Stretch,6.740,57.588,13.588,38.315
Elongation till break,1-Stretch,6.940,58.029,14.029,-2.773
Elongation till break,1-Stretch,7.140,58.47,14.47,-3.263
Elongation till break,1-Stretch,7.340,58.911,14.911,-2.855
Elongation till break,1-Stretch,7.540,59.352,15.352,-3.100
Elongation till break,1-Stretch,7.740,59.793,15.793,-2.855
Elongation till break,1-Stretch,7.940,60.235,16.235,-2.855
Elongation till break,1-Stretch,8.140,60.675,16.675,-3.018
Elongation till break,1-Stretch,8.340,61.116,17.116,-2.855
Elongation till break,1-Stretch,8.540,61.558,17.558,-2.855
Elongation till break,1-Stretch,8.740,61.999,17.999,-3.100
Elongation till break,1-Stretch,8.940,62.44,18.44,-2.855
Elongation till break,1-Stretch,9.140,62.881,18.881,-2.937
Elongation till break,1-Stretch,9.340,63.322,19.322,-3.018
Elongation till break,1-Stretch,9.540,63.763,19.763,-3.018
Elongation till break,1-Stretch,9.740,64.204,20.204,-2.937
Elongation till break,1-Stretch,9.940,64.645,20.645,-2.855
