SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,-0.011
Elongation till break,1-Preload,0.200,44.001,0,-0.011
Elongation till break,1-Preload,0.400,44.001,0,-0.011
Elongation till break,1-Stretch,0.410,44.001,0,-0.011
Elongation till break,1-Stretch,0.610,44.363,0.362,0.643
Elongation till break,1-Stretch,0.810,44.804,0.803,1.296
Elongation till break,1-Stretch,1.010,45.245,1.244,1.868
Elongation till break,1-Stretch,1.210,45.686,1.685,2.685
Elongation till break,1-Stretch,1.410,46.127,2.126,3.339
Elongation till break,1-Stretch,1.610,46.568,2.567,4.237
Elongation till break,1-Stretch,1.810,47.009,3.008,5.217
Elongation till break,1-Stretch,2.010,47.45,3.449,5.871
Elongation till break,1-Stretch,2.210,47.892,3.891,7.014
Elongation till break,1-Stretch,2.410,48.333,4.332,7.913
Elongation till break,1-Stretch,2.610,48.774,4.773,8.566
Elongation till break,1-Stretch,2.810,49.215,5.214,9.955
Elongation till break,1-Stretch,3.010,49.656,5.655,11.180
Elongation till break,1-Stretch,3.210,50.097,6.096,11.834
Elongation till break,1-Stretch,3.410,50.538,6.537,13.141
Elongation till break,1-Stretch,3.610,50.979,6.978,14.366
Elongation till break,1-Stretch,3.810,51.421,7.42,15.510
Elongation till break,1-Stretch,4.010,51.862,7.861,16.735
Elongation till break,1-Stretch,4.210,52.303,8.302,17.715
Elongation till break,1-Stretch,4.410,52.744,8.743,19.022
Elongation till break,1-Stretch,4.610,53.185,9.184,20.329
Elongation till break,1-Stretch,4.810,53.626,9.625,21.391
Elongation till break,1-Stretch,5.010,54.067,10.066,22.698
Elongation till break,1-Stretch,5.210,54.508,10.507,13.713
Elongation till break,1-Stretch,5.410,54.949,10.948,-1.971
Elongation till break,1-Stretch,5.610,55.391,11.39,-2.298
Elongation till break,1-Stretch,5.810,55.832,11.831,-2.298
Elongation till break,1-Stretch,6.010,56.273,12.272,-1.971
Elongation till break,1-Stretch,6.210,56.714,12.713,-2.134
Elongation till break,1-Stretch,6.410,57.155,13.154,-2.053
Elongation till break,1-Stretch,6.610,57.596,13.595,-2.134
Elongation till break,1-Stretch,6.810,58.037,14.036,-1.971
Elongation till break,1-Stretch,7.010,58.478,14.477,-2.053
Elongation till break,1-Stretch,7.210,58.92,14.919,-2.134
Elongation till break,1-Stretch,7.410,59.361,15.36,-2.053
