SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.136
Elongation till break,1-Preload,0.200,44,0,0.018
Elongation till break,1-Preload,0.400,44,0,-0.007
Elongation till break,1-Stretch,0.420,44,0,-0.033
Elongation till break,1-Stretch,0.620,44.371,0.371,0.429
Elongation till break,1-Stretch,0.820,44.812,0.812,0.995
Elongation till break,1-Stretch,1.020,45.253,1.253,1.509
Elongation till break,1-Stretch,1.220,45.694,1.694,1.869
Elongation till break,1-Stretch,1.420,46.135,2.135,2.434
Elongation till break,1-Stretch,1.620,46.576,2.576,2.948
Elongation till break,1-Stretch,1.820,47.017,3.017,3.539
Elongation till break,1-Stretch,2.020,47.459,3.459,4.002
Elongation till break,1-Stretch,2.220,47.9,3.9,4.567
Elongation till break,1-Stretch,2.420,48.341,4.341,5.107
Elongation till break,1-Stretch,2.620,48.782,4.782,5.698
Elongation till break,1-Stretch,2.820,49.223,5.223,6.289
Elongation till break,1-Stretch,3.020,49.664,5.664,6.854
Elongation till break,1-Stretch,3.220,50.105,6.105,7.497
Elongation till break,1-Stretch,3.420,50.546,6.546,8.062
Elongation till break,1-Stretch,3.620,50.987,6.987,4.541
Elongation till break,1-Stretch,3.820,51.428,7.428,-1.524
Elongation till break,1-Stretch,4.020,51.869,7.869,-1.215
Elongation till break,1-Stretch,4.220,52.31,8.31,-1.138
Elongation till break,1-Stretch,4.420,52.751,8.751,-1.138
Elongation till break,1-Stretch,4.620,53.193,9.193,-1.061
Elongation till break,1-Stretch,4.820,53.634,9.634,-1.035
Elongation till break,1-Stretch,5.020,54.075,10.075,-1.061
