SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,-0.015
Elongation till break,1-Preload,0.200,44.001,0,-0.015
Elongation till break,1-Preload,0.400,44.001,0,-0.015
Elongation till break,1-Stretch,0.420,44.001,0,-0.015
Elongation till break,1-Stretch,0.620,44.373,0.372,0.312
Elongation till break,1-Stretch,0.820,44.814,0.813,0.475
Elongation till break,1-Stretch,1.020,45.256,1.255,1.129
Elongation till break,1-Stretch,1.220,45.697,1.696,0.720
Elongation till break,1-Stretch,1.420,46.138,2.137,0.639
Elongation till break,1-Stretch,1.620,46.579,2.578,1.292
Elongation till break,1-Stretch,1.820,47.02,3.019,1.619
Elongation till break,1-Stretch,2.020,47.461,3.46,1.946
Elongation till break,1-Stretch,2.220,47.902,3.901,2.191
Elongation till break,1-Stretch,2.420,48.343,4.342,2.518
Elongation till break,1-Stretch,2.620,48.785,4.784,2.926
Elongation till break,1-Stretch,2.820,49.226,5.225,3.089
Elongation till break,1-Stretch,3.020,49.667,5.666,3.825
Elongation till break,1-Stretch,3.220,50.108,6.107,3.988
Elongation till break,1-Stretch,3.420,50.549,6.548,4.233
Elongation till break,1-Stretch,3.620,50.99,6.989,4.560
Elongation till break,1-Stretch,3.820,51.431,7.43,5.213
Elongation till break,1-Stretch,4.020,51.872,7.871,5.377
Elongation till break,1-Stretch,4.220,52.314,8.313,5.785
Elongation till break,1-Stretch,4.420,52.754,8.753,6.193
Elongation till break,1-Stretch,4.620,53.196,9.195,7.092
Elongation till break,1-Stretch,4.820,53.637,9.636,7.010
Elongation till break,1-Stretch,5.020,54.078,10.077,7.500
Elongation till break,1-Stretch,5.220,54.519,10.518,7.827
Elongation till break,1-Stretch,5.420,54.96,10.959,8.481
Elongation till break,1-Stretch,5.620,55.401,11.4,9.052
Elongation till break,1-Stretch,5.820,55.842,11.841,9.788
Elongation till break,1-Stretch,6.020,56.283,12.282,10.033
Elongation till break,1-Stretch,6.220,56.725,12.724,10.441
Elongation till break,1-Stretch,6.420,57.166,13.165,11.095
Elongation till break,1-Stretch,6.620,57.607,13.606,7.664
Elongation till break,1-Stretch,6.820,58.048,14.047,-0.913
Elongation till break,1-Stretch,7.020,58.489,14.488,-0.913
Elongation till break,1-Stretch,7.220,58.93,14.929,-0.832
Elongation till break,1-Stretch,7.420,59.371,15.37,-0.750
Elongation till break,1-Stretch,7.620,59.813,15.812,-0.668
Elongation till break,1-Stretch,7.820,60.254,16.253,-0.668
Elongation till break,1-Stretch,8.020,60.695,16.694,-0.668
