SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.016
Elongation till break,1-Preload,0.200,44,0,-0.016
Elongation till break,1-Preload,0.400,44,0,-0.016
Elongation till break,1-Stretch,0.410,44,0,-0.041
Elongation till break,1-Stretch,0.610,44.362,0.362,0.396
Elongation till break,1-Stretch,0.810,44.803,0.803,0.757
Elongation till break,1-Stretch,1.010,45.244,1.244,1.169
Elongation till break,1-Stretch,1.210,45.685,1.685,1.581
Elongation till break,1-Stretch,1.410,46.126,2.126,1.967
Elongation till break,1-Stretch,1.610,46.567,2.567,2.456
Elongation till break,1-Stretch,1.810,47.008,3.008,2.842
Elongation till break,1-Stretch,2.010,47.449,3.449,3.280
Elongation till break,1-Stretch,2.210,47.89,3.89,3.666
Elongation till break,1-Stretch,2.410,48.331,4.331,4.156
Elongation till break,1-Stretch,2.610,48.772,4.772,4.671
Elongation till break,1-Stretch,2.810,49.214,5.214,5.340
Elongation till break,1-Stretch,3.010,49.655,5.655,5.881
Elongation till break,1-Stretch,3.210,50.096,6.096,6.396
Elongation till break,1-Stretch,3.410,50.537,6.537,7.091
Elongation till break,1-Stretch,3.610,50.978,6.978,7.657
Elongation till break,1-Stretch,3.810,51.419,7.419,8.198
Elongation till break,1-Stretch,4.010,51.86,7.86,8.713
Elongation till break,1-Stretch,4.210,52.301,8.301,9.331
Elongation till break,1-Stretch,4.410,52.742,8.742,10.078
Elongation till break,1-Stretch,4.610,53.183,9.183,10.696
Elongation till break,1-Stretch,4.810,53.624,9.624,11.262
Elongation till break,1-Stretch,5.010,54.066,10.066,11.752
Elongation till break,1-Stretch,5.210,54.506,10.506,6.808
Elongation till break,1-Stretch,5.410,54.948,10.948,-1.097
Elongation till break,1-Stretch,5.610,55.389,11.389,-1.123
Elongation till break,1-Stretch,5.810,55.83,11.83,-1.174
Elongation till break,1-Stretch,6.010,56.271,12.271,-1.149
Elongation till break,1-Stretch,6.210,56.712,12.712,-1.149
Elongation till break,1-Stretch,6.410,57.153,13.153,-1.174
Elongation till break,1-Stretch,6.610,57.594,13.594,-1.071
Elongation till break,1-Stretch,6.810,58.035,14.035,-1.046
Elongation till break,1-Stretch,7.010,58.476,14.476,-1.046
Elongation till break,1-Stretch,7.210,58.918,14.918,-1.046
Elongation till break,1-Stretch,7.410,59.358,15.358,-1.046
