SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,0.168
Elongation till break,1-Preload,0.200,44,0,-0.001
Elongation till break,1-Preload,0.400,44,0,-0.001
Elongation till break,1-Stretch,0.410,44,0,-0.001
Elongation till break,1-Stretch,0.610,44.362,0.362,0.120
Elongation till break,1-Stretch,0.810,44.803,0.803,0.337
Elongation till break,1-Stretch,1.010,45.244,1.244,0.531
Elongation till break,1-Stretch,1.210,45.685,1.685,0.701
Elongation till break,1-Stretch,1.410,46.126,2.126,0.894
Elongation till break,1-Stretch,1.610,46.568,2.568,1.088
Elongation till break,1-Stretch,1.810,47.009,3.009,1.233
Elongation till break,1-Stretch,2.010,47.45,3.45,1.403
Elongation till break,1-Stretch,2.210,47.891,3.891,1.572
Elongation till break,1-Stretch,2.410,48.332,4.332,1.741
Elongation till break,1-Stretch,2.610,48.773,4.773,1.887
Elongation till break,1-Stretch,2.810,49.214,5.214,2.056
Elongation till break,1-Stretch,3.010,49.655,5.655,2.298
Elongation till break,1-Stretch,3.210,50.096,6.096,2.516
Elongation till break,1-Stretch,3.410,50.537,6.537,2.734
Elongation till break,1-Stretch,3.610,50.978,6.978,2.952
Elongation till break,1-Stretch,3.810,51.419,7.419,3.170
Elongation till break,1-Stretch,4.010,51.86,7.86,3.412
Elongation till break,1-Stretch,4.210,52.302,8.302,3.702
Elongation till break,1-Stretch,4.410,52.743,8.743,4.017
Elongation till break,1-Stretch,4.610,53.184,9.184,4.332
Elongation till break,1-Stretch,4.810,53.625,9.625,4.695
Elongation till break,1-Stretch,5.010,54.066,10.066,5.179
Elongation till break,1-Stretch,5.210,54.507,10.507,5.615
Elongation till break,1-Stretch,5.410,54.948,10.948,6.026
Elongation till break,1-Stretch,5.610,55.389,11.389,6.438
Elongation till break,1-Stretch,5.810,55.83,11.83,6.801
Elongation till break,1-Stretch,6.010,56.271,12.271,7.261
Elongation till break,1-Stretch,6.210,56.712,12.712,7.648
Elongation till break,1-Stretch,6.410,57.153,13.153,8.084
Elongation till break,1-Stretch,6.610,57.595,13.595,8.544
Elongation till break,1-Stretch,6.810,58.036,14.036,9.028
