SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Stretch,0.42,44.001,0,-0.003
Elongation till break,1-Stretch,0.62,44.372,0.371,0.031
Elongation till break,1-Stretch,0.82,44.813,0.812,0.15
Elongation till break,1-Stretch,1.02,45.254,1.253,0.21
Elongation till break,1-Stretch,1.22,45.695,1.694,0.428
Elongation till break,1-Stretch,1.42,46.136,2.135,0.636
Elongation till break,1-Stretch,1.62,46.578,2.577,0.686
Elongation till break,1-Stretch,1.82,47.019,3.018,0.918
Elongation till break,1-Stretch,2.02,47.46,3.459,1.201
Elongation till break,1-Stretch,2.22,47.901,3.9,1.365
Elongation till break,1-Stretch,2.42,48.342,4.341,1.602
Elongation till break,1-Stretch,2.62,48.783,4.782,1.92
Elongation till break,1-Stretch,2.82,49.224,5.223,2.252
Elongation till break,1-Stretch,3.02,49.665,5.664,0.274
Elongation till break,1-Stretch,3.22,50.107,6.106,0.175
Elongation till break,1-Stretch,3.42,50.548,6.547,-1.198
Elongation till break,1-Stretch,3.62,50.989,6.988,-1.228
Elongation till break,1-Stretch,3.82,51.43,7.429,-1.361
Elongation till break,1-Stretch,4.02,51.871,7.87,-1.356
Elongation till break,1-Stretch,4.22,52.312,8.311,-1.431
Elongation till break,1-Stretch,4.42,52.753,8.752,-1.386
Elongation till break,1-Stretch,4.62,53.194,9.193,-1.312
Elongation till break,1-Stretch,4.82,53.635,9.634,-1.272
Elongation till break,1-Stretch,5.02,54.076,10.075,-1.223
Elongation till break,1-Stretch,5.22,54.518,10.517,-1.178
Elongation till break,1-Stretch,5.42,54.959,10.958,-1.153
Elongation till break,1-Stretch,5.62,55.4,11.399,-1.114
