SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.038
Elongation till break,1-Preload,0.200,44,0,-0.038
Elongation till break,1-Preload,0.400,44,0,-0.014
Elongation till break,1-Stretch,0.420,44,0,-0.014
Elongation till break,1-Stretch,0.620,44.372,0.372,0.107
Elongation till break,1-Stretch,0.820,44.813,0.813,0.277
Elongation till break,1-Stretch,1.020,45.254,1.254,0.470
Elongation till break,1-Stretch,1.220,45.695,1.695,0.543
Elongation till break,1-Stretch,1.420,46.137,2.137,0.882
Elongation till break,1-Stretch,1.620,46.578,2.578,1.051
Elongation till break,1-Stretch,1.820,47.019,3.019,1.245
Elongation till break,1-Stretch,2.020,47.46,3.46,1.463
Elongation till break,1-Stretch,2.220,47.901,3.901,1.705
Elongation till break,1-Stretch,2.420,48.342,4.342,2.044
Elongation till break,1-Stretch,2.620,48.783,4.783,2.383
Elongation till break,1-Stretch,2.820,49.224,5.224,2.673
Elongation till break,1-Stretch,3.020,49.665,5.665,3.085
Elongation till break,1-Stretch,3.220,50.106,6.106,3.472
Elongation till break,1-Stretch,3.420,50.547,6.547,3.859
Elongation till break,1-Stretch,3.620,50.988,6.988,4.222
Elongation till break,1-Stretch,3.820,51.43,7.43,4.610
Elongation till break,1-Stretch,4.020,51.871,7.871,4.973
Elongation till break,1-Stretch,4.220,52.312,8.312,5.384
Elongation till break,1-Stretch,4.420,52.753,8.753,5.844
Elongation till break,1-Stretch,4.620,53.194,9.194,6.328
Elongation till break,1-Stretch,4.820,53.635,9.635,6.740
Elongation till break,1-Stretch,5.020,54.076,10.076,7.248
Elongation till break,1-Stretch,5.220,54.517,10.517,7.636
Elongation till break,1-Stretch,5.420,54.958,10.958,8.144
Elongation till break,1-Stretch,5.620,55.399,11.399,8.531
Elongation till break,1-Stretch,5.820,55.84,11.84,8.967
Elongation till break,1-Stretch,6.020,56.282,12.282,9.427
Elongation till break,1-Stretch,6.220,56.722,12.722,9.863
Elongation till break,1-Stretch,6.420,57.164,13.164,10.250
Elongation till break,1-Stretch,6.620,57.605,13.605,10.831
Elongation till break,1-Stretch,6.820,58.046,14.046,11.363
Elongation till break,1-Stretch,7.020,58.487,14.487,11.944
Elongation till break,1-Stretch,7.220,58.928,14.928,12.453
Elongation till break,1-Stretch,7.420,59.369,15.369,12.961
Elongation till break,1-Stretch,7.620,59.81,15.81,13.518
Elongation till break,1-Stretch,7.820,60.251,16.251,13.978
Elongation till break,1-Stretch,8.020,60.692,16.692,14.559
Elongation till break,1-Stretch,8.220,61.133,17.133,15.115
Elongation till break,1-Stretch,8.420,61.574,17.574,15.696
Elongation till break,1-Stretch,8.620,62.016,18.016,16.302
Elongation till break,1-Stretch,8.820,62.456,18.456,16.568
Elongation till break,1-Stretch,9.020,62.898,18.898,17.246
Elongation till break,1-Stretch,9.220,63.339,19.339,17.923
Elongation till break,1-Stretch,9.420,63.78,19.78,18.456
Elongation till break,1-Stretch,9.620,64.221,20.221,19.110
Elongation till break,1-Stretch,9.820,64.662,20.662,19.691
Elongation till break,1-Stretch,10.020,65.103,21.103,20.272
Elongation till break,1-Stretch,10.220,65.544,21.544,20.828
Elongation till break,1-Stretch,10.420,65.985,21.985,21.555
Elongation till break,1-Stretch,10.620,66.426,22.426,22.160
Elongation till break,1-Stretch,10.820,66.867,22.867,22.813
Elongation till break,1-Stretch,11.020,67.308,23.308,23.539
Elongation till break,1-Stretch,11.220,67.75,23.75,24.241
Elongation till break,1-Stretch,11.420,68.191,24.191,24.822
Elongation till break,1-Stretch,11.620,68.632,24.632,25.428
Elongation till break,1-Stretch,11.820,69.073,25.073,26.057
Elongation till break,1-Stretch,12.020,69.514,25.514,14.970
Elongation till break,1-Stretch,12.220,69.955,25.955,-0.643
Elongation till break,1-Stretch,12.420,70.396,26.396,-0.183
Elongation till break,1-Stretch,12.620,70.837,26.837,-0.183
Elongation till break,1-Stretch,12.820,71.278,27.278,-0.183
Elongation till break,1-Stretch,13.020,71.719,27.719,-0.207
Elongation till break,1-Stretch,13.220,72.16,28.16,-0.135
Elongation till break,1-Stretch,13.420,72.601,28.601,-0.159
Elongation till break,1-Stretch,13.620,73.043,29.043,-0.111
Elongation till break,1-Stretch,13.820,73.484,29.484,-0.111
Elongation till break,1-Stretch,14.020,73.925,29.925,-0.135
Elongation till break,1-Stretch,14.220,74.366,30.366,-0.062
Elongation till break,1-Stretch,14.420,74.807,30.807,-0.038
Elongation till break,1-Stretch,14.620,75.248,31.248,-0.038
Elongation till break,1-Stretch,14.820,75.689,31.689,-0.038
Elongation till break,1-Stretch,15.020,76.13,32.13,-0.038
Elongation till break,1-Stretch,15.220,76.571,32.571,-0.062
Elongation till break,1-Stretch,15.420,77.012,33.012,-0.062
Elongation till break,1-Stretch,15.620,77.453,33.453,-0.038
