SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,0.001
Elongation till break,1-Preload,0.200,44.001,0,0.006
Elongation till break,1-Preload,0.400,44.001,0,-0.009
Elongation till break,1-Stretch,0.420,44.001,0,-0.009
Elongation till break,1-Stretch,0.620,44.373,0.372,-0.080
Elongation till break,1-Stretch,0.820,44.814,0.813,-0.133
Elongation till break,1-Stretch,1.020,45.256,1.255,-0.138
Elongation till break,1-Stretch,1.220,45.697,1.696,-0.042
Elongation till break,1-Stretch,1.420,46.138,2.137,0.125
Elongation till break,1-Stretch,1.620,46.579,2.578,0.255
Elongation till break,1-Stretch,1.820,47.02,3.019,0.255
Elongation till break,1-Stretch,2.020,47.461,3.46,0.341
Elongation till break,1-Stretch,2.220,47.902,3.901,0.379
Elongation till break,1-Stretch,2.420,48.343,4.342,0.283
Elongation till break,1-Stretch,2.620,48.785,4.784,0.288
Elongation till break,1-Stretch,2.820,49.226,5.225,0.298
Elongation till break,1-Stretch,3.020,49.667,5.666,0.403
Elongation till break,1-Stretch,3.220,50.108,6.107,0.542
Elongation till break,1-Stretch,3.420,50.549,6.548,0.628
Elongation till break,1-Stretch,3.620,50.99,6.989,0.413
Elongation till break,1-Stretch,3.820,51.431,7.43,-1.182
Elongation till break,1-Stretch,4.020,51.872,7.871,-1.560
Elongation till break,1-Stretch,4.220,52.313,8.312,-0.822
Elongation till break,1-Stretch,4.420,52.754,8.753,-1.756
Elongation till break,1-Stretch,4.620,53.196,9.195,-1.651
Elongation till break,1-Stretch,4.820,53.637,9.636,-1.866
Elongation till break,1-Stretch,5.020,54.078,10.077,-1.904
