SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.001
Elongation till break,1-Preload,0.200,44,0,-0.001
Elongation till break,1-Preload,0.400,44,0,-0.001
Elongation till break,1-Stretch,0.420,44,0,-0.001
Elongation till break,1-Stretch,0.620,44.372,0.372,-0.116
Elongation till break,1-Stretch,0.820,44.813,0.813,-0.192
Elongation till break,1-Stretch,1.020,45.255,1.255,-0.192
Elongation till break,1-Stretch,1.220,45.696,1.696,-0.111
Elongation till break,1-Stretch,1.420,46.137,2.137,0.042
Elongation till break,1-Stretch,1.620,46.578,2.578,0.186
Elongation till break,1-Stretch,1.820,47.019,3.019,0.205
Elongation till break,1-Stretch,2.020,47.46,3.46,0.315
Elongation till break,1-Stretch,2.220,47.901,3.901,0.329
Elongation till break,1-Stretch,2.420,48.342,4.342,0.315
Elongation till break,1-Stretch,2.620,48.783,4.783,0.315
Elongation till break,1-Stretch,2.820,49.224,5.224,0.377
Elongation till break,1-Stretch,3.020,49.665,5.665,0.497
Elongation till break,1-Stretch,3.220,50.107,6.107,0.665
Elongation till break,1-Stretch,3.420,50.547,6.547,0.885
Elongation till break,1-Stretch,3.620,50.989,6.989,0.937
Elongation till break,1-Stretch,3.820,51.43,7.43,0.980
Elongation till break,1-Stretch,4.020,51.871,7.871,0.885
Elongation till break,1-Stretch,4.220,52.312,8.312,-0.341
Elongation till break,1-Stretch,4.420,52.753,8.753,-1.456
Elongation till break,1-Stretch,4.620,53.194,9.194,-1.351
Elongation till break,1-Stretch,4.820,53.635,9.635,-2.036
Elongation till break,1-Stretch,5.020,54.076,10.076,-1.748
Elongation till break,1-Stretch,5.220,54.517,10.517,-1.763
Elongation till break,1-Stretch,5.420,54.958,10.958,-1.791
Elongation till break,1-Stretch,5.620,55.399,11.399,-1.906
