SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,0.000
Elongation till break,1-Preload,0.200,44.001,0,0.000
Elongation till break,1-Preload,0.400,44.001,0,0.000
Elongation till break,1-Stretch,0.410,44.001,0,0.000
Elongation till break,1-Stretch,0.610,44.37,0.369,0.572
Elongation till break,1-Stretch,0.810,44.812,0.811,1.715
Elongation till break,1-Stretch,1.010,45.253,1.252,2.532
Elongation till break,1-Stretch,1.210,45.694,1.693,3.349
Elongation till break,1-Stretch,1.410,46.135,2.134,4.574
Elongation till break,1-Stretch,1.610,46.576,2.575,5.310
Elongation till break,1-Stretch,1.810,47.017,3.016,6.535
Elongation till break,1-Stretch,2.010,47.458,3.457,7.760
Elongation till break,1-Stretch,2.210,47.9,3.899,8.904
Elongation till break,1-Stretch,2.410,48.341,4.34,10.047
Elongation till break,1-Stretch,2.610,48.782,4.781,11.109
Elongation till break,1-Stretch,2.810,49.223,5.222,12.498
Elongation till break,1-Stretch,3.010,49.664,5.663,13.968
Elongation till break,1-Stretch,3.210,50.105,6.104,15.357
Elongation till break,1-Stretch,3.410,50.546,6.545,16.827
Elongation till break,1-Stretch,3.610,50.987,6.986,18.134
Elongation till break,1-Stretch,3.810,51.428,7.427,19.441
Elongation till break,1-Stretch,4.010,51.87,7.869,20.748
Elongation till break,1-Stretch,4.210,52.311,8.31,22.300
Elongation till break,1-Stretch,4.410,52.752,8.751,23.526
Elongation till break,1-Stretch,4.610,53.193,9.192,25.159
Elongation till break,1-Stretch,4.810,53.634,9.633,26.466
Elongation till break,1-Stretch,5.010,54.075,10.074,28.100
Elongation till break,1-Stretch,5.210,54.516,10.515,29.489
Elongation till break,1-Stretch,5.410,54.957,10.956,31.041
Elongation till break,1-Stretch,5.610,55.398,11.397,32.429
Elongation till break,1-Stretch,5.810,55.84,11.839,34.145
Elongation till break,1-Stretch,6.010,56.281,12.28,35.452
Elongation till break,1-Stretch,6.210,56.722,12.721,37.249
Elongation till break,1-Stretch,6.410,57.163,13.162,38.719
Elongation till break,1-Stretch,6.610,57.604,13.603,40.516
Elongation till break,1-Stretch,6.810,58.045,14.044,41.905
Elongation till break,1-Stretch,7.010,58.486,14.485,43.702
Elongation till break,1-Stretch,7.210,58.927,14.926,45.172
Elongation till break,1-Stretch,7.410,59.369,15.368,46.806
Elongation till break,1-Stretch,7.610,59.81,15.809,48.358
Elongation till break,1-Stretch,7.810,60.251,16.25,49.992
Elongation till break,1-Stretch,8.010,60.692,16.691,51.871
Elongation till break,1-Stretch,8.210,61.133,17.132,53.423
Elongation till break,1-Stretch,8.410,61.574,17.573,55.383
Elongation till break,1-Stretch,8.610,62.015,18.014,57.180
Elongation till break,1-Stretch,8.810,62.456,18.455,58.814
Elongation till break,1-Stretch,9.010,62.897,18.896,60.774
Elongation till break,1-Stretch,9.210,63.339,19.338,62.653
Elongation till break,1-Stretch,9.410,63.779,19.778,64.614
Elongation till break,1-Stretch,9.610,64.221,20.22,66.329
Elongation till break,1-Stretch,9.810,64.662,20.661,-1.960
Elongation till break,1-Stretch,10.010,65.103,21.102,-3.104
Elongation till break,1-Stretch,10.210,65.544,21.543,-3.022
Elongation till break,1-Stretch,10.410,65.985,21.984,-2.859
Elongation till break,1-Stretch,10.610,66.426,22.425,-2.859
Elongation till break,1-Stretch,10.810,66.868,22.867,-2.859
Elongation till break,1-Stretch,11.010,67.308,23.307,-3.104
Elongation till break,1-Stretch,11.210,67.75,23.749,-2.859
Elongation till break,1-Stretch,11.410,68.191,24.19,-2.859
Elongation till break,1-Stretch,11.610,68.632,24.631,-3.022
Elongation till break,1-Stretch,11.810,69.073,25.072,-2.941
Elongation till break,1-Stretch,12.010,69.514,25.513,-3.267
Elongation till break,1-Stretch,12.210,69.955,25.954,-3.022
Elongation till break,1-Stretch,12.410,70.396,26.395,-3.022
