SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.012
Elongation till break,1-Preload,0.200,44,0,0.040
Elongation till break,1-Preload,0.400,44,0,-0.012
Elongation till break,1-Stretch,0.410,44,0,-0.012
Elongation till break,1-Stretch,0.610,44.362,0.362,0.297
Elongation till break,1-Stretch,0.810,44.803,0.803,0.477
Elongation till break,1-Stretch,1.010,45.244,1.244,0.477
Elongation till break,1-Stretch,1.210,45.685,1.685,0.708
Elongation till break,1-Stretch,1.410,46.126,2.126,0.811
Elongation till break,1-Stretch,1.610,46.567,2.567,0.939
Elongation till break,1-Stretch,1.810,47.009,3.009,1.016
Elongation till break,1-Stretch,2.010,47.449,3.449,1.196
Elongation till break,1-Stretch,2.210,47.89,3.89,1.171
Elongation till break,1-Stretch,2.410,48.331,4.331,1.299
Elongation till break,1-Stretch,2.610,48.773,4.773,1.453
Elongation till break,1-Stretch,2.810,49.214,5.214,1.505
Elongation till break,1-Stretch,3.010,49.655,5.655,1.633
Elongation till break,1-Stretch,3.210,50.096,6.096,1.787
Elongation till break,1-Stretch,3.410,50.537,6.537,1.864
Elongation till break,1-Stretch,3.610,50.978,6.978,2.019
Elongation till break,1-Stretch,3.810,51.419,7.419,2.147
Elongation till break,1-Stretch,4.010,51.86,7.86,2.224
Elongation till break,1-Stretch,4.210,52.301,8.301,2.430
Elongation till break,1-Stretch,4.410,52.743,8.743,2.404
Elongation till break,1-Stretch,4.610,53.183,9.183,2.481
Elongation till break,1-Stretch,4.810,53.624,9.624,2.687
Elongation till break,1-Stretch,5.010,54.066,10.066,2.815
Elongation till break,1-Stretch,5.210,54.507,10.507,3.047
Elongation till break,1-Stretch,5.410,54.948,10.948,3.252
Elongation till break,1-Stretch,5.610,55.389,11.389,3.406
Elongation till break,1-Stretch,5.810,55.83,11.83,3.484
Elongation till break,1-Stretch,6.010,56.271,12.271,3.740
Elongation till break,1-Stretch,6.210,56.712,12.712,3.895
Elongation till break,1-Stretch,6.410,57.153,13.153,4.049
Elongation till break,1-Stretch,6.610,57.594,13.594,4.203
Elongation till break,1-Stretch,6.810,58.035,14.035,4.383
Elongation till break,1-Stretch,7.010,58.477,14.477,4.666
Elongation till break,1-Stretch,7.210,58.918,14.918,4.871
Elongation till break,1-Stretch,7.410,59.358,15.358,5.103
Elongation till break,1-Stretch,7.610,59.8,15.8,5.231
Elongation till break,1-Stretch,7.810,60.241,16.241,5.385
Elongation till break,1-Stretch,8.010,60.682,16.682,5.694
Elongation till break,1-Stretch,8.210,61.123,17.123,5.899
Elongation till break,1-Stretch,8.410,61.564,17.564,6.053
Elongation till break,1-Stretch,8.610,62.005,18.005,6.310
Elongation till break,1-Stretch,8.810,62.446,18.446,6.567
Elongation till break,1-Stretch,9.010,62.887,18.887,6.824
Elongation till break,1-Stretch,9.210,63.328,19.328,7.030
Elongation till break,1-Stretch,9.410,63.77,19.77,7.236
Elongation till break,1-Stretch,9.610,64.211,20.211,7.441
Elongation till break,1-Stretch,9.810,64.652,20.652,7.698
Elongation till break,1-Stretch,10.010,65.093,21.093,7.929
Elongation till break,1-Stretch,10.210,65.534,21.534,8.161
Elongation till break,1-Stretch,10.410,65.975,21.975,8.418
Elongation till break,1-Stretch,10.610,66.416,22.416,8.778
Elongation till break,1-Stretch,10.810,66.857,22.857,8.983
Elongation till break,1-Stretch,11.010,67.298,23.298,9.266
Elongation till break,1-Stretch,11.210,67.739,23.739,9.548
Elongation till break,1-Stretch,11.410,68.18,24.18,9.703
Elongation till break,1-Stretch,11.610,68.622,24.622,9.908
Elongation till break,1-Stretch,11.810,69.062,25.062,10.088
Elongation till break,1-Stretch,12.010,69.504,25.504,10.294
Elongation till break,1-Stretch,12.210,69.945,25.945,10.499
Elongation till break,1-Stretch,12.410,70.386,26.386,5.077
Elongation till break,1-Stretch,12.610,70.827,26.827,1.068
Elongation till break,1-Stretch,12.810,71.268,27.268,0.759
Elongation till break,1-Stretch,13.010,71.709,27.709,0.837
Elongation till break,1-Stretch,13.210,72.15,28.15,0.811
Elongation till break,1-Stretch,13.410,72.591,28.591,0.837
Elongation till break,1-Stretch,13.610,73.032,29.032,0.837
Elongation till break,1-Stretch,13.810,73.473,29.473,0.811
Elongation till break,1-Stretch,14.010,73.914,29.914,0.888
Elongation till break,1-Stretch,14.210,74.356,30.356,0.811
Elongation till break,1-Stretch,14.410,74.796,30.796,0.862
Elongation till break,1-Stretch,14.610,75.238,31.238,0.914
