SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.062
Elongation till break,1-Preload,0.200,44,0,0.041
Elongation till break,1-Preload,0.400,44,0,-0.036
Elongation till break,1-Stretch,0.420,44,0,-0.036
Elongation till break,1-Stretch,0.620,44.372,0.372,0.350
Elongation till break,1-Stretch,0.820,44.813,0.813,0.685
Elongation till break,1-Stretch,1.020,45.254,1.254,1.020
Elongation till break,1-Stretch,1.220,45.695,1.695,1.355
Elongation till break,1-Stretch,1.420,46.136,2.136,1.818
Elongation till break,1-Stretch,1.620,46.577,2.577,2.127
Elongation till break,1-Stretch,1.820,47.018,3.018,2.462
Elongation till break,1-Stretch,2.020,47.459,3.459,2.848
Elongation till break,1-Stretch,2.220,47.9,3.9,3.183
Elongation till break,1-Stretch,2.420,48.342,4.342,3.698
Elongation till break,1-Stretch,2.620,48.783,4.783,4.110
Elongation till break,1-Stretch,2.820,49.224,5.224,4.625
Elongation till break,1-Stretch,3.020,49.665,5.665,5.011
Elongation till break,1-Stretch,3.220,50.106,6.106,5.474
Elongation till break,1-Stretch,3.420,50.547,6.547,5.989
Elongation till break,1-Stretch,3.620,50.988,6.988,6.504
Elongation till break,1-Stretch,3.820,51.429,7.429,7.019
Elongation till break,1-Stretch,4.020,51.87,7.87,7.509
Elongation till break,1-Stretch,4.220,52.311,8.311,7.972
Elongation till break,1-Stretch,4.420,52.752,8.752,8.513
Elongation till break,1-Stretch,4.620,53.193,9.193,9.105
Elongation till break,1-Stretch,4.820,53.635,9.635,9.697
Elongation till break,1-Stretch,5.020,54.076,10.076,10.315
Elongation till break,1-Stretch,5.220,54.517,10.517,10.856
Elongation till break,1-Stretch,5.420,54.958,10.958,11.500
Elongation till break,1-Stretch,5.620,55.399,11.399,12.092
Elongation till break,1-Stretch,5.820,55.84,11.84,12.607
Elongation till break,1-Stretch,6.020,56.281,12.281,13.276
Elongation till break,1-Stretch,6.220,56.722,12.722,13.843
Elongation till break,1-Stretch,6.420,57.163,13.163,14.332
Elongation till break,1-Stretch,6.620,57.604,13.604,-0.474
Elongation till break,1-Stretch,6.820,58.045,14.045,-0.654
Elongation till break,1-Stretch,7.020,58.487,14.487,-0.602
Elongation till break,1-Stretch,7.220,58.927,14.927,-0.654
Elongation till break,1-Stretch,7.420,59.369,15.369,-0.551
Elongation till break,1-Stretch,7.620,59.81,15.81,-0.551
Elongation till break,1-Stretch,7.820,60.251,16.251,-0.551
Elongation till break,1-Stretch,8.020,60.692,16.692,-0.525
Elongation till break,1-Stretch,8.220,61.133,17.133,-0.551
Elongation till break,1-Stretch,8.420,61.574,17.574,-0.474
Elongation till break,1-Stretch,8.620,62.015,18.015,-0.499
Elongation till break,1-Stretch,8.820,62.456,18.456,-0.499
Elongation till break,1-Stretch,9.020,62.897,18.897,-0.396
