SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.226
Elongation till break,1-Preload,0.200,44,0,0.020
Elongation till break,1-Preload,0.400,44,0,-0.144
Elongation till break,1-Stretch,0.410,44,0,-0.144
Elongation till break,1-Stretch,0.610,44.362,0.362,0.511
Elongation till break,1-Stretch,0.810,44.803,0.803,0.347
Elongation till break,1-Stretch,1.010,45.244,1.244,1.084
Elongation till break,1-Stretch,1.210,45.685,1.685,1.493
Elongation till break,1-Stretch,1.410,46.126,2.126,1.984
Elongation till break,1-Stretch,1.610,46.568,2.568,2.148
Elongation till break,1-Stretch,1.810,47.009,3.009,2.721
Elongation till break,1-Stretch,2.010,47.45,3.45,2.966
Elongation till break,1-Stretch,2.210,47.891,3.891,3.375
Elongation till break,1-Stretch,2.410,48.332,4.332,3.457
Elongation till break,1-Stretch,2.610,48.773,4.773,4.112
Elongation till break,1-Stretch,2.810,49.214,5.214,4.767
Elongation till break,1-Stretch,3.010,49.655,5.655,5.176
Elongation till break,1-Stretch,3.210,50.096,6.096,5.585
Elongation till break,1-Stretch,3.410,50.537,6.537,6.404
Elongation till break,1-Stretch,3.610,50.978,6.978,6.649
Elongation till break,1-Stretch,3.810,51.419,7.419,7.141
Elongation till break,1-Stretch,4.010,51.86,7.86,7.959
Elongation till break,1-Stretch,4.210,52.302,8.302,8.368
Elongation till break,1-Stretch,4.410,52.743,8.743,9.269
Elongation till break,1-Stretch,4.610,53.184,9.184,9.514
Elongation till break,1-Stretch,4.810,53.625,9.625,10.251
Elongation till break,1-Stretch,5.010,54.066,10.066,11.151
Elongation till break,1-Stretch,5.210,54.507,10.507,11.806
Elongation till break,1-Stretch,5.410,54.948,10.948,12.461
Elongation till break,1-Stretch,5.610,55.389,11.389,13.279
Elongation till break,1-Stretch,5.810,55.83,11.83,13.934
Elongation till break,1-Stretch,6.010,56.271,12.271,14.998
Elongation till break,1-Stretch,6.210,56.712,12.712,15.407
Elongation till break,1-Stretch,6.410,57.153,13.153,16.390
Elongation till break,1-Stretch,6.610,57.595,13.595,17.126
Elongation till break,1-Stretch,6.810,58.036,14.036,18.190
Elongation till break,1-Stretch,7.010,58.477,14.477,18.763
Elongation till break,1-Stretch,7.210,58.918,14.918,19.827
Elongation till break,1-Stretch,7.410,59.359,15.359,20.728
Elongation till break,1-Stretch,7.610,59.8,15.8,21.301
Elongation till break,1-Stretch,7.810,60.241,16.241,22.446
Elongation till break,1-Stretch,8.010,60.682,16.682,23.265
Elongation till break,1-Stretch,8.210,61.123,17.123,24.329
Elongation till break,1-Stretch,8.410,61.564,17.564,24.984
Elongation till break,1-Stretch,8.610,62.005,18.005,25.966
Elongation till break,1-Stretch,8.810,62.447,18.447,26.948
Elongation till break,1-Stretch,9.010,62.887,18.887,27.685
Elongation till break,1-Stretch,9.210,63.329,19.329,28.913
Elongation till break,1-Stretch,9.410,63.77,19.77,29.813
Elongation till break,1-Stretch,9.610,64.211,20.211,30.550
Elongation till break,1-Stretch,9.810,64.652,20.652,31.695
Elongation till break,1-Stretch,10.010,65.093,21.093,32.760
Elongation till break,1-Stretch,10.210,65.534,21.534,33.578
Elongation till break,1-Stretch,10.410,65.975,21.975,34.888
Elongation till break,1-Stretch,10.610,66.416,22.416,36.115
Elongation till break,1-Stretch,10.810,66.857,22.857,37.016
Elongation till break,1-Stretch,11.010,67.299,23.299,38.162
Elongation till break,1-Stretch,11.210,67.739,23.739,39.471
Elongation till break,1-Stretch,11.410,68.181,24.181,40.453
Elongation till break,1-Stretch,11.610,68.622,24.622,41.681
Elongation till break,1-Stretch,11.810,69.063,25.063,42.745
Elongation till break,1-Stretch,12.010,69.504,25.504,44.055
Elongation till break,1-Stretch,12.210,69.945,25.945,45.201
Elongation till break,1-Stretch,12.410,70.386,26.386,46.183
Elongation till break,1-Stretch,12.610,70.827,26.827,47.492
Elongation till break,1-Stretch,12.810,71.268,27.268,48.557
Elongation till break,1-Stretch,13.010,71.709,27.709,50.030
Elongation till break,1-Stretch,13.210,72.151,28.151,50.930
Elongation till break,1-Stretch,13.410,72.591,28.591,51.339
Elongation till break,1-Stretch,13.610,73.033,29.033,51.912
Elongation till break,1-Stretch,13.810,73.474,29.474,52.976
Elongation till break,1-Stretch,14.010,73.915,29.915,54.368
Elongation till break,1-Stretch,14.210,74.356,30.356,55.104
Elongation till break,1-Stretch,14.410,74.797,30.797,56.169
Elongation till break,1-Stretch,14.610,75.238,31.238,57.069
Elongation till break,1-Stretch,14.810,75.679,31.679,57.314
Elongation till break,1-Stretch,15.010,76.12,32.12,57.396
Elongation till break,1-Stretch,15.210,76.561,32.561,-4.155
Elongation till break,1-Stretch,15.410,77.002,33.002,-1.454
Elongation till break,1-Stretch,15.610,77.443,33.443,-1.208
Elongation till break,1-Stretch,15.810,77.885,33.885,-1.126
Elongation till break,1-Stretch,16.010,78.326,34.326,-1.126
Elongation till break,1-Stretch,16.210,78.767,34.767,-1.126
Elongation till break,1-Stretch,16.410,79.208,35.208,-1.126
Elongation till break,1-Stretch,16.610,79.649,35.649,-1.126
Elongation till break,1-Stretch,16.810,80.09,36.09,-1.126
Elongation till break,1-Stretch,17.010,80.531,36.531,-1.208
