SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,0.020
Elongation till break,1-Preload,0.200,44.001,0,-0.004
Elongation till break,1-Preload,0.400,44.001,0,-0.009
Elongation till break,1-Stretch,0.410,44.001,0,-0.009
Elongation till break,1-Stretch,0.610,44.363,0.362,-0.090
Elongation till break,1-Stretch,0.810,44.804,0.803,-0.186
Elongation till break,1-Stretch,1.010,45.245,1.244,-0.210
Elongation till break,1-Stretch,1.210,45.686,1.685,-0.143
Elongation till break,1-Stretch,1.410,46.127,2.126,-0.071
Elongation till break,1-Stretch,1.610,46.568,2.567,-0.066
Elongation till break,1-Stretch,1.810,47.009,3.008,-0.057
Elongation till break,1-Stretch,2.010,47.45,3.449,-0.014
Elongation till break,1-Stretch,2.210,47.892,3.891,-0.090
Elongation till break,1-Stretch,2.410,48.333,4.332,-0.138
Elongation till break,1-Stretch,2.610,48.774,4.773,-0.172
Elongation till break,1-Stretch,2.810,49.215,5.214,-0.153
Elongation till break,1-Stretch,3.010,49.656,5.655,-0.081
Elongation till break,1-Stretch,3.210,50.097,6.096,0.053
Elongation till break,1-Stretch,3.410,50.539,6.538,0.221
Elongation till break,1-Stretch,3.610,50.979,6.978,0.254
Elongation till break,1-Stretch,3.810,51.421,7.42,0.345
Elongation till break,1-Stretch,4.010,51.862,7.861,0.379
Elongation till break,1-Stretch,4.210,52.303,8.302,0.341
Elongation till break,1-Stretch,4.410,52.744,8.743,0.259
Elongation till break,1-Stretch,4.610,53.185,9.184,-1.498
Elongation till break,1-Stretch,4.810,53.626,9.625,-1.258
Elongation till break,1-Stretch,5.010,54.067,10.066,-1.747
Elongation till break,1-Stretch,5.210,54.508,10.507,-1.804
Elongation till break,1-Stretch,5.410,54.949,10.948,-1.981
Elongation till break,1-Stretch,5.610,55.391,11.39,-2.082
Elongation till break,1-Stretch,5.810,55.832,11.831,-2.115
Elongation till break,1-Stretch,6.010,56.273,12.272,-2.221
Elongation till break,1-Stretch,6.210,56.714,12.713,-2.388
