SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,0.163
Elongation till break,1-Preload,0.200,44.001,0,-0.017
Elongation till break,1-Preload,0.400,44.001,0,0.060
Elongation till break,1-Stretch,0.420,44.001,0,0.060
Elongation till break,1-Stretch,0.620,44.373,0.372,0.600
Elongation till break,1-Stretch,0.820,44.814,0.813,1.114
Elongation till break,1-Stretch,1.020,45.256,1.255,1.731
Elongation till break,1-Stretch,1.220,45.697,1.696,2.270
Elongation till break,1-Stretch,1.420,46.138,2.137,2.836
Elongation till break,1-Stretch,1.620,46.579,2.578,3.170
Elongation till break,1-Stretch,1.820,47.02,3.019,3.838
Elongation till break,1-Stretch,2.020,47.461,3.46,4.326
Elongation till break,1-Stretch,2.220,47.902,3.901,4.789
Elongation till break,1-Stretch,2.420,48.343,4.342,5.534
Elongation till break,1-Stretch,2.620,48.784,4.783,6.202
Elongation till break,1-Stretch,2.820,49.225,5.224,6.922
Elongation till break,1-Stretch,3.020,49.667,5.666,7.693
Elongation till break,1-Stretch,3.220,50.108,6.107,8.464
Elongation till break,1-Stretch,3.420,50.549,6.548,9.235
Elongation till break,1-Stretch,3.620,50.99,6.989,9.980
Elongation till break,1-Stretch,3.820,51.431,7.43,10.648
Elongation till break,1-Stretch,4.020,51.872,7.871,11.368
Elongation till break,1-Stretch,4.220,52.313,8.312,12.216
Elongation till break,1-Stretch,4.420,52.754,8.753,13.090
Elongation till break,1-Stretch,4.620,53.196,9.195,13.886
Elongation till break,1-Stretch,4.820,53.637,9.636,14.786
Elongation till break,1-Stretch,5.020,54.078,10.077,15.762
Elongation till break,1-Stretch,5.220,54.519,10.518,16.636
Elongation till break,1-Stretch,5.420,54.96,10.959,17.510
Elongation till break,1-Stretch,5.620,55.401,11.4,18.409
Elongation till break,1-Stretch,5.820,55.842,11.841,19.283
Elongation till break,1-Stretch,6.020,56.283,12.282,20.080
Elongation till break,1-Stretch,6.220,56.724,12.723,20.748
Elongation till break,1-Stretch,6.420,57.166,13.165,-1.045
Elongation till break,1-Stretch,6.620,57.606,13.605,0.163
Elongation till break,1-Stretch,6.820,58.048,14.047,0.137
Elongation till break,1-Stretch,7.020,58.489,14.488,0.240
Elongation till break,1-Stretch,7.220,58.93,14.929,0.189
Elongation till break,1-Stretch,7.420,59.371,15.37,0.214
Elongation till break,1-Stretch,7.620,59.812,15.811,0.163
Elongation till break,1-Stretch,7.820,60.253,16.252,0.240
