SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44,0,-0.441
Elongation till break,1-Preload,0.200,44,0,-0.033
Elongation till break,1-Preload,0.400,44,0,-0.196
Elongation till break,1-Stretch,0.410,44,0,-0.196
Elongation till break,1-Stretch,0.610,44.365,0.365,0.702
Elongation till break,1-Stretch,0.810,44.806,0.806,1.519
Elongation till break,1-Stretch,1.010,45.247,1.247,2.663
Elongation till break,1-Stretch,1.210,45.688,1.688,3.398
Elongation till break,1-Stretch,1.410,46.129,2.129,4.215
Elongation till break,1-Stretch,1.610,46.57,2.57,5.359
Elongation till break,1-Stretch,1.810,47.011,3.011,6.094
Elongation till break,1-Stretch,2.010,47.452,3.452,7.237
Elongation till break,1-Stretch,2.210,47.893,3.893,8.463
Elongation till break,1-Stretch,2.410,48.334,4.334,9.361
Elongation till break,1-Stretch,2.610,48.775,4.775,10.505
Elongation till break,1-Stretch,2.810,49.217,5.217,11.812
Elongation till break,1-Stretch,3.010,49.658,5.658,12.874
Elongation till break,1-Stretch,3.210,50.099,6.099,14.099
Elongation till break,1-Stretch,3.410,50.54,6.54,15.161
Elongation till break,1-Stretch,3.610,50.981,6.981,16.550
Elongation till break,1-Stretch,3.810,51.422,7.422,17.775
Elongation till break,1-Stretch,4.010,51.863,7.863,19.082
Elongation till break,1-Stretch,4.210,52.304,8.304,20.389
Elongation till break,1-Stretch,4.410,52.745,8.745,21.532
Elongation till break,1-Stretch,4.610,53.186,9.186,22.839
Elongation till break,1-Stretch,4.810,53.627,9.627,24.065
Elongation till break,1-Stretch,5.010,54.069,10.069,25.698
Elongation till break,1-Stretch,5.210,54.509,10.509,27.005
Elongation till break,1-Stretch,5.410,54.951,10.951,28.557
Elongation till break,1-Stretch,5.610,55.392,11.392,29.864
Elongation till break,1-Stretch,5.810,55.833,11.833,31.416
Elongation till break,1-Stretch,6.010,56.274,12.274,32.642
Elongation till break,1-Stretch,6.210,56.715,12.715,34.275
Elongation till break,1-Stretch,6.410,57.156,13.156,35.827
Elongation till break,1-Stretch,6.610,57.597,13.597,37.298
Elongation till break,1-Stretch,6.810,58.038,14.038,38.686
Elongation till break,1-Stretch,7.010,58.479,14.479,40.320
Elongation till break,1-Stretch,7.210,58.92,14.92,41.709
Elongation till break,1-Stretch,7.410,59.361,15.361,43.261
Elongation till break,1-Stretch,7.610,59.803,15.803,44.486
Elongation till break,1-Stretch,7.810,60.243,16.243,-3.137
Elongation till break,1-Stretch,8.010,60.685,16.685,-2.157
Elongation till break,1-Stretch,8.210,61.126,17.126,-2.075
Elongation till break,1-Stretch,8.410,61.567,17.567,-1.911
Elongation till break,1-Stretch,8.610,62.008,18.008,-1.830
Elongation till break,1-Stretch,8.810,62.449,18.449,-2.075
Elongation till break,1-Stretch,9.010,62.89,18.89,-2.157
Elongation till break,1-Stretch,9.210,63.331,19.331,-1.911
Elongation till break,1-Stretch,9.410,63.772,19.772,-1.911
Elongation till break,1-Stretch,9.610,64.213,20.213,-2.075
Elongation till break,1-Stretch,9.810,64.654,20.654,-1.911
Elongation till break,1-Stretch,10.010,65.095,21.095,-1.993
