SetName,Cycle,Time_S,Size_mm,Displacement_mm,Force_N
Elongation till break,1-Preload,0.000,44.001,0,0.034
Elongation till break,1-Preload,0.200,44.001,0,-0.043
Elongation till break,1-Preload,0.400,44.001,0,-0.069
Elongation till break,1-Stretch,0.420,44.001,0,-0.095
Elongation till break,1-Stretch,0.620,44.373,0.372,0.291
Elongation till break,1-Stretch,0.820,44.814,0.813,0.781
Elongation till break,1-Stretch,1.020,45.256,1.255,1.090
Elongation till break,1-Stretch,1.220,45.697,1.696,1.296
Elongation till break,1-Stretch,1.420,46.138,2.137,1.682
Elongation till break,1-Stretch,1.620,46.579,2.578,2.042
Elongation till break,1-Stretch,1.820,47.02,3.019,2.300
Elongation till break,1-Stretch,2.020,47.461,3.46,2.660
Elongation till break,1-Stretch,2.220,47.902,3.901,3.098
Elongation till break,1-Stretch,2.420,48.343,4.342,3.356
Elongation till break,1-Stretch,2.620,48.785,4.784,3.793
Elongation till break,1-Stretch,2.820,49.226,5.225,4.231
Elongation till break,1-Stretch,3.020,49.667,5.666,4.746
Elongation till break,1-Stretch,3.220,50.108,6.107,5.184
Elongation till break,1-Stretch,3.420,50.549,6.548,5.725
Elongation till break,1-Stretch,3.620,50.99,6.989,6.136
Elongation till break,1-Stretch,3.820,51.431,7.43,6.677
Elongation till break,1-Stretch,4.020,51.872,7.871,7.166
Elongation till break,1-Stretch,4.220,52.314,8.313,7.707
Elongation till break,1-Stretch,4.420,52.755,8.754,7.862
Elongation till break,1-Stretch,4.620,53.196,9.195,-0.326
Elongation till break,1-Stretch,4.820,53.637,9.636,-0.687
Elongation till break,1-Stretch,5.020,54.078,10.077,-0.790
Elongation till break,1-Stretch,5.220,54.519,10.518,-0.738
Elongation till break,1-Stretch,5.420,54.96,10.959,-0.661
Elongation till break,1-Stretch,5.620,55.401,11.4,-0.661
Elongation till break,1-Stretch,5.820,55.842,11.841,-0.687
Elongation till break,1-Stretch,6.020,56.283,12.282,-0.738
Elongation till break,1-Stretch,6.220,56.725,12.724,-0.713
Elongation till break,1-Stretch,6.420,57.166,13.165,-0.738
Elongation till break,1-Stretch,6.620,57.607,13.606,-0.661
